Year,Reg,Group,Bra15,Bra16,Bra17,Bra18,Bra19,Bra20,Bra21,Bra22,Bra23,Bra24,Bra25,Bra26,Bra27,Bra28,Bra29,Bra30,Bra31,Bra32,Bra33,Bra34,Bra35,Bra36,Bra37,Bra38,Bra39,Bra40,Bra41,Bra42,Bra43,Bra44,Bra45,Bra46,Bra47,Bra48,Bra49,Bra50,Bra51,Bra52,Bra53,Bra54,Bra55
2019,1133,R,2418,2978,16732,49899,65268,83916,63848,66012,73563,111950,171077,328165,663014,473846,240848,209375,155183,157343,135810,94273,83259,89038,46848,48135,29176,21199,9582,10244,5106,3318,2186,547,0,0,0,0,0,0,0,0,0
2019,1122,T,1309,3977,6328,11875,26817,40600,50207,62500,77408,84746,93045,89577,88923,84221,81412,74508,74982,70106,61973,54724,47985,43754,35773,27588,20955,13673,10216,6411,3670,1731,1008,532,222,177,181,48,0,145,0,44,0
2019,1122,U,1288,3578,5029,9773,23753,38972,48142,62059,76926,86383,94298,89385,87630,83952,80301,76474,77636,72296,63289,54779,48847,44609,35692,28353,21879,13559,10246,6684,3515,1944,851,539,273,219,169,0,0,185,0,0,0
2019,1122,R,1394,5721,12029,21307,40318,47480,58835,64199,79270,78054,87508,90565,95949,85658,87519,63876,61562,59123,55019,54423,43296,39129,36204,23356,15875,14271,10060,5051,4432,725,1740,498,0,0,231,235,0,0,0,208,0
2019,1153,T,1254,4322,12343,24613,47706,62978,71520,82345,85737,96340,99944,103782,98209,102759,93909,88304,85893,74435,66605,57045,54277,43111,36933,27274,21711,15913,9796,6561,3466,2870,958,590,150,77,79,0,0,0,74,0,132
2019,1153,U,1162,3160,9864,15988,37313,48406,64961,77883,80350,86454,86673,77037,67899,73603,72324,72155,70438,63940,57990,52006,49385,39945,34715,25530,19535,15734,7834,5806,2915,3223,841,609,125,0,136,0,0,0,134,0,238
2019,1153,R,1382,5998,15820,36270,60993,80229,79042,87684,92558,112425,131302,218250,274057,233121,174622,138039,128559,101421,88854,69773,65972,50339,41685,30846,25985,16244,13267,7857,4410,2286,1144,561,186,187,0,0,0,0,0,0,0
2019,1156,T,1215,2155,7901,16238,27799,39810,53424,66313,80944,85083,86568,80811,82561,80399,73874,69254,67968,60005,53937,47802,45365,34293,28471,23171,15771,11816,7806,7170,3026,957,438,0,0,0,0,0,0,0,0,0,0
2019,1156,U,507,1855,7922,12346,23032,36591,47469,65998,77704,77948,77546,70921,73485,73677,70577,69377,68228,59321,53567,50185,45754,34492,28876,23785,16200,10965,8792,7976,3242,1062,623,0,0,0,0,0,0,0,0,0,0
2019,1156,R,2751,2786,7861,24260,37504,45864,64871,66914,87349,102110,113165,117536,119332,105693,85154,68866,67224,61931,55028,40593,44214,33712,27322,21426,14599,14023,5271,5160,2501,713,0,0,0,0,0,0,0,0,0,0,0
2019,1136,T,1887,2703,8652,19034,29282,45569,56819,65073,74133,87296,94449,89307,87377,89525,86445,78800,77297,71141,60245,58527,49689,42000,37771,28458,22041,16178,11522,7698,4363,2231,1287,544,211,257,179,0,99,147,0,0,43
2019,1136,U,1883,2543,7732,16038,24854,40874,55398,61657,72760,85677,94057,87634,84192,87424,85275,79545,77806,72321,61153,58968,50416,42525,38275,28576,21879,15699,11994,7413,4665,2276,1168,664,207,264,166,0,124,186,0,0,54
2019,1136,R,1904,3308,12132,30275,45388,62087,61859,77392,79134,93112,95969,97242,103801,100163,92292,75115,74850,65441,55693,56291,45961,39321,35166,27843,22861,18591,9180,9055,2933,2025,1820,0,228,230,238,0,0,0,0,0,0
2019,1163,T,1913,4448,9854,19273,38835,47873,58969,65193,75461,84345,84119,86422,78770,74101,68018,66839,66966,60097,55713,47335,43484,38084,30326,21941,16990,12748,9472,6082,2920,1323,1023,457,285,286,117,0,61,121,0,0,0
2019,1163,U,1641,3560,8540,16313,31546,44526,53236,64025,73751,85395,81712,82502,75121,72945,65584,66637,68247,60729,57730,48501,45251,38505,30617,21940,17276,12647,9228,5978,2970,1488,954,592,223,375,155,0,82,163,0,0,0
2019,1163,R,2696,7107,13821,28494,60821,57255,74446,68353,80336,81171,92638,103601,96756,79816,80037,67787,61281,57298,46819,42348,36016,36314,29125,21945,15885,13135,10412,6467,2739,745,1258,0,487,0,0,0,0,0,0,0,0
2019,1173,T,2525,3983,11105,19437,36480,51298,64856,63615,70509,87259,92519,95486,95631,89609,86545,84269,69114,69261,56948,54292,52036,46097,34658,26246,18973,13944,10334,4248,2783,1296,1071,0,347,115,0,0,0,0,0,0,0
2019,1173,U,2667,4102,12002,17957,33524,49293,61699,63765,70438,86024,98885,93659,99628,90973,89486,84596,69456,67098,57231,54057,53082,44864,36191,26297,18891,14714,11522,4344,2955,1375,1091,0,304,153,0,0,0,0,0,0,0
2019,1173,R,2110,3625,8416,23927,44794,56711,73648,63204,70721,91532,68503,103531,76663,83413,72761,82592,67332,80737,55405,55594,46619,51973,27568,26023,19321,10778,5664,3880,2156,1032,1009,0,483,0,0,0,0,0,0,0,0
2019,3400,T,2018,4803,10724,23314,40421,58708,69581,78925,90703,97405,100579,100287,102029,98833,94509,91542,86431,79417,70334,63268,57338,51076,41781,32783,25805,19152,12606,7816,4941,2478,1278,643,278,203,124,143,40,13,13,12,11
2019,3400,U,1879,4291,8971,19929,33526,52973,64963,76778,90075,95607,99324,95263,96929,93644,91429,88734,84416,77218,68734,62050,56325,49975,41052,32054,25133,19195,12578,7708,4959,2590,1305,661,320,230,120,176,33,16,16,15,14
2019,3400,R,2567,6960,18280,38903,71731,82511,88388,87492,93256,105430,107098,132582,139535,136070,115522,110516,99879,93937,80873,71121,63648,57817,46180,37131,29747,18914,12760,8404,4848,1900,1143,550,69,70,141,0,71,0,0,0,0
2019,1137,T,3186,2540,16209,29270,45611,72102,81246,82626,87888,92457,98115,95054,102587,102850,94321,90969,85010,79781,68459,62395,48873,50382,37814,35502,27422,20081,12041,6422,4293,1692,2078,523,352,548,375,191,0,0,0,0,0
2019,1137,U,1878,2184,11325,22117,27612,67918,71395,89080,94442,94879,98444,84255,92670,90835,83963,83793,81390,79534,63838,56478,47831,49178,35142,31648,24704,18034,11247,5376,4649,2586,1325,537,550,867,301,314,0,0,0,0,0
2019,1137,R,5199,3158,24924,44463,81616,78947,96774,72898,78045,88055,97384,126355,139362,143852,125997,112947,95472,80445,81126,78496,51466,53232,44056,44511,33738,24463,13717,8623,3585,0,3495,496,0,0,495,0,0,0,0,0,0
2019,1165,T,1924,4957,10635,22948,38569,55559,65610,72280,84537,92430,98239,96734,99384,95791,93664,92346,91410,84667,73411,66111,60346,54067,44351,35277,27465,20611,13175,8342,5111,3058,1442,580,297,136,72,38,0,39,38,0,0
2019,1165,U,1872,4460,9357,21288,33643,50585,62772,70753,83050,90356,96720,92144,95567,91791,91888,90394,89756,82435,72690,64591,58883,52317,43470,34918,27303,21055,13235,8511,5271,3165,1514,593,304,157,83,44,0,46,45,0,0
2019,1165,R,2184,7705,18015,33403,69179,83289,81338,80378,92505,104580,109133,137126,134470,131557,109080,108722,105156,103570,79560,78897,72466,68238,51204,38010,28694,17391,12750,7149,3998,2330,965,492,251,0,0,0,0,0,0,0,0
2019,1171,T,1761,4546,7983,21486,42096,59238,74828,85442,99743,110380,109629,114905,119608,114741,105509,102574,91053,83166,72989,66553,59813,52768,44285,33222,26511,19866,13090,8140,5711,2359,1032,697,265,195,203,211,43,0,0,0,37
2019,1171,U,1812,3967,6475,17949,34262,55729,70458,83928,100883,109437,111147,110905,114837,109600,103164,100525,89800,81829,71092,65845,59541,51925,44182,32657,25523,19854,13023,8042,5718,2388,1119,709,322,238,198,261,0,0,0,0,46
2019,1171,R,1566,6809,13868,35816,74095,73033,91498,91228,95213,114330,102662,137553,151150,148502,120419,115319,98801,91205,84345,70790,61377,57612,44868,36375,31937,19931,13435,8630,5675,2218,614,636,0,0,222,0,223,0,0,0,0
2019,171,T,1075,3640,5949,21031,37906,60941,72994,85153,102008,112705,113148,120511,128871,122307,105575,101818,89494,82953,70155,63813,61461,50721,46155,30892,24045,17791,11971,7319,5565,2391,1287,784,242,0,171,271,0,0,0,0,80
2019,171,U,1175,3405,5959,19516,36741,60096,71954,85408,103622,110762,114239,119228,127386,121832,106188,100767,89034,82306,69505,63087,60478,50882,45940,30218,23402,17896,11900,7432,5638,2563,1385,842,261,0,93,294,0,0,0,0,86
2019,171,R,0,6365,5835,41921,54460,71547,85008,82171,82521,137725,98689,138865,151748,129602,96000,117787,96828,93599,81292,75881,76729,48077,49641,41485,34141,16243,12994,5650,4494,0,0,0,0,0,1125,0,0,0,0,0,0
2019,271,T,1122,2594,9798,17100,39317,46844,86636,87094,85627,100871,104370,132117,160440,143022,124247,123386,95791,78288,68069,69448,52364,52698,38813,31427,23703,19759,12139,7227,5375,2628,621,834,0,454,0,0,0,0,0,0,0
2019,271,U,698,1793,6932,12444,25122,34196,74021,75564,74400,92366,95053,117418,151910,127635,111685,115270,87615,72161,63475,67522,50796,48098,37529,29770,22575,18127,11546,6407,4322,2087,716,482,0,526,0,0,0,0,0,0,0
2019,271,R,2861,5865,20911,34119,92657,94987,130579,130108,131904,137318,147350,210648,212366,235838,201854,178814,153333,121257,100147,83024,63173,84467,47414,42647,31390,31104,16447,13104,12759,6304,0,3091,0,0,0,0,0,0,0,0,0
2019,1175,T,2159,5491,12738,24509,39493,58717,65709,78588,88228,89475,93667,89979,86981,84927,83827,78728,75440,68440,63664,55928,52216,45355,36275,28603,22561,16250,11442,7074,4002,2046,1162,690,251,213,44,186,95,0,0,45,0
2019,1175,U,1969,4868,10915,20044,33674,50124,60401,74181,85694,86575,89701,84722,81292,79841,79738,74933,72308,64941,61690,55147,50539,44678,35110,27757,21959,16199,11444,6680,3767,2052,1231,718,297,203,53,225,116,0,0,55,0
2019,1175,R,2959,8316,21277,45981,66679,95109,87502,96433,98669,102920,115282,124976,130926,123097,112241,105612,97426,93048,77348,61013,62895,49576,43593,33934,26250,16553,11427,9379,5358,2015,780,534,0,264,0,0,0,0,0,0,0
2019,3500,T,1821,5349,14142,27693,51174,63535,76665,83908,94381,101395,110201,114161,109544,102957,98195,94701,89191,75915,69679,64524,57677,45985,38490,31667,24055,18157,12493,7417,4030,2062,1141,546,191,111,50,53,36,9,26,16,46
2019,3500,U,1600,4235,10441,19433,39075,50508,64932,75658,85150,92764,99733,97662,93126,88865,88063,85894,83254,71647,66714,61815,55591,44897,37074,30622,23529,17959,12150,6960,4106,2146,1080,562,205,128,68,72,37,12,24,23,65
2019,3500,R,2311,7963,23275,50630,85097,97894,106535,104170,118024,126010,146847,202140,223334,189644,152902,137427,115324,93283,81344,74884,65372,49916,43418,35191,25791,18786,13557,8823,3797,1810,1326,498,150,62,0,0,33,0,31,0,0
2019,1184,T,0,9597,12346,51673,72055,79380,106364,113322,114961,103957,116872,157522,156581,141176,127143,101016,90119,97260,75472,75461,75298,61571,43632,36396,33053,24567,11685,9676,8816,4446,1316,1374,0,0,0,0,0,0,0,0,0
2019,1184,U,0,4098,8081,23109,45802,41451,81277,74738,98644,71498,62647,60205,53447,72984,56604,66066,67290,78460,59423,45654,74627,70796,39181,38229,34518,22822,8032,5900,8395,4264,0,2375,0,0,0,0,0,0,0,0,0
2019,1184,R,0,12093,14739,70972,91346,100000,117134,129032,123021,125729,176930,427379,548780,277321,219835,137800,107744,107971,83098,89085,75623,57030,45597,35640,32403,25328,13298,11354,8997,4523,1863,966,0,0,0,0,0,0,0,0,0
2019,1181,T,3140,7425,19380,43773,69467,95058,92464,98901,103802,109896,100370,108775,112801,108066,96766,95046,88215,84943,69036,66471,63494,57922,49172,43186,36719,21810,16672,10733,8263,2945,1207,462,974,173,0,0,0,364,0,0,159
2019,1181,U,1787,6449,12717,28666,45688,65293,84079,84846,86643,96880,86292,82250,80125,80527,79383,78111,79312,76456,59597,58594,57602,54857,46167,40443,34928,21367,15176,9109,6464,3328,1721,506,1072,289,0,0,0,649,0,0,284
2019,1181,R,4826,8749,28947,65320,101010,130604,102977,116761,129079,132474,131538,198312,237342,195633,144490,138090,108216,102024,87860,81781,74657,63877,54963,47983,39691,22536,19168,13374,11161,2322,391,394,822,0,0,0,0,0,0,0,0
2019,1193,T,4745,11413,31746,53281,106318,141498,150181,132432,140710,148859,147970,164241,199654,188724,154865,138560,124574,107629,94685,86355,81387,77424,52451,52181,42553,28223,20997,14414,12398,8535,1734,1727,882,0,0,0,0,0,0,0,0
2019,1193,U,7143,12090,42786,57856,103651,128420,154782,130058,134740,150593,135881,114074,141615,139258,124711,113723,107010,95499,91203,85395,74523,78395,55899,44414,40311,23169,20564,13255,12039,9490,775,3121,774,0,0,0,0,0,0,0,0
2019,1193,R,2703,10846,22251,48808,109159,156389,144658,135468,148340,146513,167426,332203,959350,521898,280815,220736,170795,133982,101215,88025,92676,75834,46809,64378,45778,34983,21583,16103,12910,7280,2954,0,1024,0,0,0,0,0,0,0,0
2019,1195,T,655,6826,11771,32331,63913,70032,78290,95137,89918,95927,91100,100204,90827,93560,87693,75516,75011,70243,61051,63489,51809,48618,34568,36134,22784,15509,13122,7708,5417,2959,1010,1049,0,0,0,0,0,0,0,0,0
2019,1195,U,0,4825,8595,17871,37027,52136,67430,96877,89296,96292,86110,89262,79939,84065,83771,71057,71761,70016,58407,63724,51598,46654,34385,35519,21185,15618,12839,8035,7198,3125,1074,1115,0,0,0,0,0,0,0,0,0
2019,1195,R,1962,11662,20257,83179,163099,116969,102158,91709,91171,95132,103945,136564,133136,128237,100913,90090,85145,70916,68819,62776,52431,54455,35134,37969,27385,15206,13889,6841,841,2553,858,889,0,0,0,0,0,0,0,0,0
2019,1101,T,1288,5011,13624,26827,46156,60579,73188,80133,81570,80360,92034,88733,86812,78385,78973,81206,77177,71076,59877,57216,49541,44784,34508,30199,20591,14836,9735,6777,4273,2262,584,118,0,128,0,0,0,147,0,0,63
2019,1101,U,621,2817,7282,15014,32834,41852,63733,73493,77296,73628,79367,69074,61273,60684,65059,69955,68056,68127,54569,52365,47419,43643,34162,29391,20542,14536,9571,7013,3198,2643,703,0,0,223,0,0,0,269,0,0,0
2019,1101,R,2007,7436,20960,42695,63894,82735,83154,87183,86583,89526,115385,153713,212471,152167,126504,113549,99771,77549,70639,66291,53320,46731,35071,31464,20665,15282,9965,6450,5761,1740,418,282,0,0,0,0,0,0,0,0,133
2019,1176,T,3154,10059,24629,54910,68537,103377,94733,96120,97909,102898,97836,104453,103423,98563,91369,80736,78222,73235,66505,56591,48162,49379,36096,29136,26943,17045,13526,6436,2142,1973,953,278,0,151,159,0,0,0,0,0,0
2019,1176,U,2797,8238,19111,43361,56969,77436,78587,73392,86244,89869,81859,85021,84968,83116,78764,75339,72438,69956,65196,54986,47109,48351,35282,28065,26846,15272,13405,5933,1429,1684,977,201,0,217,233,0,0,0,0,0,0
2019,1176,R,3802,13553,35618,80134,94256,160694,132810,153269,129329,146308,164372,221122,238443,179766,145120,100492,96774,83115,70281,61040,50963,52071,38209,31850,27186,21482,13826,7664,3849,2657,896,451,0,0,0,0,0,0,0,0,0
2019,1104,T,2194,4654,13256,24792,45601,57776,68398,82785,81432,94773,99025,92337,91668,87331,85341,83576,78435,71716,60593,55319,49733,45183,38866,28504,23101,17499,12141,5839,4025,2101,999,246,152,0,0,58,0,0,0,0,0
2019,1104,U,1533,3639,8485,15123,33518,42883,57655,76685,74769,91765,93068,80705,80009,76927,77835,76684,75116,69052,58411,53476,49583,44716,38056,27598,22626,17502,12287,5380,4066,2283,774,246,127,0,0,75,0,0,0,0,0
2019,1104,R,4054,8005,30705,67368,99294,118587,106764,102093,103196,105695,125930,174856,198065,170836,138764,127980,98193,86462,72645,65234,50484,47411,42626,32614,25137,17485,11545,7714,3857,1371,1893,245,247,0,0,0,0,0,0,0,0
2019,1125,T,2341,8311,16536,35627,58967,76309,79293,87177,88750,106889,100610,105475,105487,96259,99561,91007,85716,81234,68653,63360,60073,51206,44669,33540,26288,17784,13631,7699,4547,2038,1089,703,545,126,199,0,0,0,0,0,0
2019,1125,U,2219,7446,11838,28266,47784,62295,68145,79011,80722,100561,90803,91019,90259,82071,88436,83766,76727,71850,64680,58980,56872,49648,41650,31926,24731,16650,12961,7017,4495,1894,1211,728,604,158,252,0,0,0,0,0,0
2019,1125,R,2724,11120,31772,59513,93286,116774,111571,111111,114220,130536,145417,195970,214107,186759,163674,129492,132381,128308,87969,84070,75190,58516,58097,40558,32983,22625,16531,10619,4773,2636,586,600,305,0,0,0,0,0,0,0,0
2019,1132,T,2073,5388,15147,25978,46272,61388,69470,75427,79359,83883,89783,90675,87015,83008,76899,76314,68355,65271,55443,50205,44489,38346,32700,24494,17303,13173,9236,5832,2695,1842,1206,360,54,0,116,0,0,0,0,0,0
2019,1132,U,1946,5210,12718,24023,41531,56100,66942,71891,77259,83147,88234,89345,86179,79670,74449,76163,67386,65074,55741,50652,43724,37686,32492,24428,16827,13570,9061,5901,2795,1935,1260,293,61,0,133,0,0,0,0,0,0
2019,1132,R,2812,6453,29971,37956,74879,91743,84439,96499,92476,88993,101422,102108,94874,113396,98166,77629,76452,66866,52986,46423,50810,43773,34355,25010,20907,10260,10539,5320,1979,1177,818,836,0,0,0,0,0,0,0,0,0
2019,1150,T,2386,5497,14035,25683,46155,52734,64771,77124,87311,101517,97268,93613,88118,86176,82205,82415,80642,77114,70366,65657,55366,49932,42482,31449,25473,18076,12777,7922,4666,2698,1091,1167,211,389,0,122,125,0,0,0,159
2019,1150,U,2204,4949,10193,18784,38706,45259,56109,72756,84232,99894,93891,86705,78716,79049,75254,79201,78238,76097,67635,64075,55668,49245,41679,30957,25056,18568,12887,7905,4563,2672,1290,1199,131,485,0,154,159,0,0,0,206
2019,1150,R,2912,7057,25232,47775,72184,79279,95338,91833,97504,107113,111605,138945,168180,142512,132795,104412,95684,83103,86307,74784,53708,53621,46625,33938,27537,15775,12281,7998,5120,2813,258,1037,534,0,0,0,0,0,0,0,0
2019,1152,T,2022,4582,14161,24328,45192,56535,65630,79724,82260,89175,88951,92920,85755,82669,84791,78736,74885,68936,66218,62458,54165,47430,34445,29464,21332,14997,11340,7563,3223,1914,1085,443,305,0,83,0,0,81,0,0,0
2019,1152,U,1934,3964,10668,16550,36602,43512,55017,66006,76242,87397,83098,81661,74280,71308,76979,73727,70534,63458,64104,59951,52998,45013,34514,28775,21564,14290,11025,8098,3549,1897,1075,596,411,0,113,0,0,0,0,0,0
2019,1152,R,2208,5911,21958,43315,65351,85825,89404,108743,95130,93410,105419,140081,155795,149110,125978,102883,94518,91709,74484,72177,58719,56577,34207,31702,20580,17183,12267,5996,2243,1964,1114,0,0,0,0,0,0,292,0,0,0
2019,1169,T,1319,3226,12733,20275,34317,40984,47129,60758,66144,83778,83124,77674,68754,66845,61913,66627,69555,69765,65234,58772,51150,49261,37350,33619,26423,16597,13976,6159,3693,4366,697,1521,422,142,0,0,0,0,0,153,145
2019,1169,U,1397,2714,8199,12890,22802,27193,33254,46150,56555,76090,70079,61313,54825,52849,49478,57048,59802,60750,57247,50908,48046,46332,34415,28783,24475,16768,12659,5635,3633,4492,951,1325,576,0,0,0,0,0,0,0,212
2019,1169,R,1157,4415,24308,49654,84421,98234,98676,105263,92758,103613,123580,161677,166591,168810,145145,120409,116821,108333,97170,88801,61965,58996,46762,48964,32606,16098,17524,7565,3859,4014,0,2049,0,541,0,0,0,0,0,498,0
2019,3600,T,3548,9823,21074,43422,75822,86506,94158,100069,101601,100743,110135,118711,123337,109547,100854,100459,89254,77003,68696,65898,59080,50367,42531,33329,26265,19833,12759,8414,4426,2079,1300,443,158,116,120,77,160,80,0,0,0
2019,3600,U,2909,7254,17066,31631,57779,67570,79564,90649,93081,96382,106211,106459,108670,100048,93460,95778,85457,74913,64562,66080,57132,49341,41220,33338,24769,19086,12063,7942,4124,2059,1173,478,144,88,155,100,210,106,0,0,0
2019,3600,R,5173,16634,32377,83030,140275,149936,140361,127294,126510,114120,123846,179638,218820,166213,140664,123480,106505,86064,86525,65133,67189,54646,47755,33294,32238,22745,15424,10188,5572,2156,1779,312,209,213,0,0,0,0,0,0,0
2019,1198,T,2102,7217,10969,35360,58927,79698,84783,91065,100650,105515,107389,109184,104200,106521,98930,97056,85149,76331,71938,67124,68687,58835,46587,38451,35958,26637,17644,12512,5380,4462,3124,622,159,487,166,0,0,333,0,0,0
2019,1198,U,1981,6479,10589,26747,38793,55765,62940,67729,86207,101340,107035,92977,84410,87773,83546,90113,77266,65708,66521,60314,65688,55268,43352,38062,33623,24883,17087,11780,4798,4623,3442,215,0,466,246,0,0,529,0,0,0
2019,1198,R,2289,8350,11568,56911,124214,152207,139775,133820,124600,111915,107973,148462,172847,170345,147258,117619,106809,103441,85564,84026,76249,68058,54840,39505,42461,31509,19187,14535,7009,4020,2281,1691,555,535,0,0,0,0,0,0,0
2019,1130,T,2498,6759,15439,19985,60150,60894,76371,73779,83276,89866,90246,103205,108787,97762,99211,87436,86142,72734,74780,61749,53578,54703,46829,36385,27496,22344,15961,7424,2768,3878,796,0,831,0,0,0,0,0,0,0,0
2019,1130,U,827,5643,16081,14903,53706,60701,66699,75174,77419,87276,86365,91954,97945,92372,94266,84770,83981,73398,70462,64202,53227,51155,45830,37826,27007,20984,17771,8180,2925,3864,999,0,1055,0,0,0,0,0,0,0,0
2019,1130,R,7634,10336,13405,34833,78195,61489,108911,68852,105785,100503,109162,174941,183099,131827,129870,102921,97735,69204,96916,49327,55260,71279,51570,29947,29598,28261,8439,4269,2094,3937,0,0,0,0,0,0,0,0,0,0,0
2019,1105,T,1507,6663,15377,28222,47974,59010,67354,69112,75183,85648,90244,96943,85070,84163,83931,81826,78796,69354,66638,58031,53544,46877,39581,29734,24275,18341,9709,6513,3182,1762,974,837,356,73,75,0,0,0,0,0,0
2019,1105,U,1162,5360,12253,22516,38282,50836,57585,61994,65830,81435,83489,86642,75278,77523,77024,77757,75870,67398,65441,55132,52671,45902,38167,30088,24078,18618,8782,6201,3492,1872,1134,1050,269,91,95,0,0,0,0,0,0
2019,1105,R,2492,10652,25711,48617,82136,84895,97269,91112,105689,100467,117857,156352,157801,129870,128004,105525,94275,79231,72585,72103,57604,51310,45722,28169,25133,17233,13331,7730,1982,1329,343,0,693,0,0,0,0,0,0,0,0
2019,1108,T,3738,8680,17974,27831,47648,57469,63966,70545,87545,91800,104908,94606,91415,86298,87637,86333,86938,78435,71082,65796,57056,49902,47951,29358,23742,20262,12251,7465,2857,1608,1239,0,317,214,222,120,505,0,122,0,0
2019,1108,U,3598,8042,16534,22164,35279,49807,53663,64383,80228,85148,97967,84404,81513,79166,79799,81661,83252,76432,66259,63432,55643,48261,47374,27234,23411,20175,12013,7812,2728,1807,1488,0,380,255,265,144,607,0,147,0,0
2019,1108,R,4233,11142,24668,61844,121394,99835,116811,96396,117318,122517,145542,180614,191283,150355,148786,118163,110030,90691,99909,79017,65055,59273,50978,40163,25459,20704,13415,5790,3487,606,0,0,0,0,0,0,0,0,0,0,0
2019,1110,T,2523,7973,13172,38017,49589,67295,72713,78618,85905,90256,91346,93611,99124,95057,83685,85537,81556,67228,67311,50759,50693,41013,34496,29465,19921,13322,9144,5140,3497,1303,852,854,173,0,0,0,0,0,0,0,0
2019,1110,U,2263,5416,10985,31777,43086,65068,68680,76367,80043,87603,86443,80363,82850,84139,70601,77900,79680,62550,66428,47982,48440,39670,34639,25780,16962,13381,8074,5490,4034,917,973,734,0,0,0,0,0,0,0,0,0
2019,1110,R,3006,12812,17307,49851,62034,71347,80153,82917,98450,96840,105035,148656,193684,145695,136210,112101,87492,80921,69892,58789,57225,44957,34104,39105,27443,13169,11831,4315,2187,2250,569,1134,567,0,0,0,0,0,0,0,0
2019,1144,T,2500,3974,14025,29503,55276,44712,61718,58632,64131,71695,96849,84448,80882,80886,84188,85884,79580,61224,76859,52239,53235,52314,34942,31363,16235,12456,11947,6480,5038,861,1705,1754,901,0,0,0,0,0,0,0,0
2019,1144,U,2584,4138,14503,30473,56995,44326,64180,53691,64122,72587,99448,81254,78866,80808,83650,82876,78571,60711,76858,51261,52013,52174,35193,31418,16667,12846,10647,4983,5186,888,1768,1825,943,0,0,0,0,0,0,0,0
2019,1144,R,0,0,0,0,0,57143,0,222222,64516,45455,0,333333,444444,86957,166667,347826,127660,86957,76923,125000,103448,57143,27027,29412,0,0,57971,65574,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1164,T,2256,8447,10068,36983,50194,74017,85064,91761,94234,108303,107575,138095,146599,134122,112597,112822,111959,92363,86095,62882,66553,56743,47750,33333,29858,20032,14722,6487,6881,2790,793,265,0,0,0,0,0,0,0,0,0
2019,1164,U,1369,8652,8898,31088,51282,73534,86310,96427,91936,108176,115211,132609,142079,128278,108310,116212,111241,93049,85083,61385,67243,57206,47330,33129,31021,20892,15031,5536,6347,3267,931,310,0,0,0,0,0,0,0,0,0
2019,1164,R,6397,7398,16043,69182,43636,76667,78493,65934,107692,108992,66187,176923,183953,180937,142857,89716,116935,87619,93496,73267,61776,53537,50467,34577,22867,14506,12739,12153,9950,0,0,0,0,0,0,0,0,0,0,0,0
2019,1199,T,2050,15062,31306,36906,75793,80062,99855,93180,92013,79579,108499,110577,105774,107872,80036,100437,86611,68939,64358,65014,57188,35209,35018,31962,20892,16535,12341,7686,2293,3267,0,0,880,0,0,0,0,0,0,0,0
2019,1199,U,3096,12678,29361,28283,59081,80460,105727,88265,96805,74387,104832,103343,100596,94554,80796,99880,87457,72439,63099,76571,56667,38856,32402,35556,20971,15242,11937,6441,2109,3354,0,0,0,0,0,0,0,0,0,0,0
2019,1199,R,0,20101,35785,57279,116095,79254,88608,103306,82707,91255,118721,137931,128655,165375,77519,101911,84724,61069,67647,36568,58433,26316,41494,22760,20679,19915,13333,10825,2778,3030,0,0,3125,0,0,0,0,0,0,0,0
2019,1177,T,5398,27778,22082,70053,72381,75397,101365,67416,59859,71429,54795,97345,124169,119231,102041,93548,106870,71429,49887,76655,35672,34843,34364,33453,22676,20809,9592,9901,4957,2584,2430,0,0,0,0,0,0,0,0,0,0
2019,1177,U,4444,25907,10283,22284,26954,56701,47506,25052,32668,32626,37175,66194,85213,88773,69136,67720,100418,64516,41009,59282,39394,32787,30349,32787,15974,27821,3106,6452,3378,3591,3205,0,0,0,0,0,0,0,0,0,0
2019,1177,R,6873,30534,40816,150943,181818,137931,347826,436364,941176,838710,260870,551724,423077,204380,174863,158192,124294,89686,72581,127273,22099,42105,46729,35242,39063,0,31579,21277,9302,0,0,0,0,0,0,0,0,0,0,0,0
2019,643,T,1565,4254,10397,21571,38071,53670,65585,75811,82873,92871,96513,95737,93006,89031,84726,83104,79261,73014,64326,58612,53208,46970,38677,30004,23198,17689,12297,7631,4342,2423,1253,646,332,200,119,98,59,53,27,17,73
2019,643,U,1392,3560,7984,16152,29436,44122,57145,68937,78507,89531,92583,88998,85751,83609,81246,81454,78500,72728,64350,58542,53450,47260,38966,30093,23277,18002,12550,7778,4453,2556,1331,722,368,243,141,125,78,70,35,20,93
2019,643,R,1993,6059,16888,37489,63144,79693,87842,93135,94132,102150,108990,122515,125987,113113,99601,89894,82295,74137,64232,58888,52267,45855,37583,29670,22903,16572,11411,7124,3961,1977,998,399,218,62,50,17,4,4,4,7,18
2019,4000,T,1628,4917,11981,22152,38771,55318,68964,79630,85976,95554,97225,95207,89704,86234,82384,81228,75737,69601,61808,57187,50270,44131,36569,27980,20698,15371,11585,6804,3967,1975,925,331,194,151,55,39,19,48,27,0,84
2019,4000,U,1436,4254,9027,17400,31382,46730,63162,75181,84120,96141,97102,92390,86151,83582,82698,82063,77576,71914,64671,59640,52890,46604,38498,28944,21437,16462,12484,7423,4172,2037,1022,366,249,235,57,46,31,78,30,0,138
