Year,Reg,Group,Bra15,Bra16,Bra17,Bra18,Bra19,Bra20,Bra21,Bra22,Bra23,Bra24,Bra25,Bra26,Bra27,Bra28,Bra29,Bra30,Bra31,Bra32,Bra33,Bra34,Bra35,Bra36,Bra37,Bra38,Bra39,Bra40,Bra41,Bra42,Bra43,Bra44,Bra45,Bra46,Bra47,Bra48,Bra49,Bra50,Bra51,Bra52,Bra53,Bra54,Bra55
2001,1176,U,4063,11525,35175,61845,85531,107528,123581,125000,117084,97110,97268,81268,71841,69434,54814,59374,53783,37835,31412,25644,23016,18349,13689,8270,7995,3674,3391,2435,1239,316,467,148,0,0,0,0,0,0,0,0,0
2001,1176,R,7269,23861,73635,112390,149784,168987,155244,142416,120296,121753,94010,98097,81692,72052,73147,64529,53680,50691,36013,35950,24014,21517,17229,16584,7658,7744,6832,4116,3597,862,295,290,0,0,0,0,0,0,0,0,0
2001,1104,T,3542,8222,25783,49023,77000,93591,101419,101216,90794,90371,85131,75918,70549,59536,54658,51207,45203,37780,30103,24483,21010,16570,12250,8814,7187,4708,3681,1627,1391,848,372,184,114,0,80,0,0,0,0,0,0
2001,1104,U,2263,5571,17168,35783,61825,80821,88804,93771,85376,84424,82233,71802,66584,56380,51982,49546,43384,37070,27351,22438,19219,15614,10994,8191,6678,3615,2954,1304,1245,724,292,192,99,0,52,0,0,0,0,0,0
2001,1104,R,7732,18742,66667,113884,149157,152784,157964,133969,114502,116567,98039,94333,88211,73591,66452,58221,52432,40397,40005,31746,27307,19867,16500,10960,8935,8309,6047,2684,1869,1253,631,157,162,0,178,0,0,0,0,0,0
2001,1125,T,2305,11175,31044,56833,84812,106275,114037,114874,106276,97954,90546,82989,75558,71178,62739,56998,46374,41211,34496,28134,23166,19324,13712,9933,8631,6084,4036,2924,1564,663,632,311,45,46,47,0,0,0,0,0,0
2001,1125,U,2049,9144,25620,49619,74359,97277,104869,108371,99731,91329,87288,78506,72800,68278,60900,55066,45575,39191,32702,26188,22384,17506,12832,8344,7890,5141,3453,2337,1188,658,560,165,56,0,0,0,0,0,0,0,0
2001,1125,R,3233,20483,58742,93785,137074,150583,158332,146249,138795,130910,106743,105417,89278,85594,71792,66431,50040,49757,41993,36145,26355,26663,17170,16193,11541,9858,6431,5324,3112,680,932,925,0,253,259,0,0,0,0,0,0
2001,1132,T,3143,10261,24562,53055,84062,95269,102176,104303,95952,88666,80321,74981,68688,60788,52001,43764,41387,37243,26241,24738,17668,13763,10550,7343,4810,3086,2477,2076,905,843,224,37,0,0,0,0,0,0,0,0,0
2001,1132,U,2851,8776,21960,48946,77880,89962,95928,101200,94584,85585,78801,71452,68410,58918,50541,42167,40728,35721,25601,23969,17150,12379,10796,6880,4367,2885,2373,1878,785,709,171,43,0,0,0,0,0,0,0,0,0
2001,1132,R,4854,19659,42325,83425,130522,134321,148201,127707,106876,113351,92507,103772,71008,76400,63901,56261,46404,48232,30657,30061,21225,23350,8856,10519,7878,4485,3198,3435,1758,1804,597,0,0,0,0,0,0,0,0,0,0
2001,1150,T,2694,7392,20698,41309,65389,82564,99789,94399,95318,90334,83589,78441,68885,61292,51730,44759,41192,34717,28311,22457,18813,14818,10865,7816,6160,3956,3160,2041,1399,729,362,0,43,0,45,0,0,0,0,0,0
2001,1150,U,2166,4639,12565,28079,49233,63434,84587,82693,86017,84237,78402,75874,66766,59681,49905,44234,39754,34762,28719,21907,17854,14931,11012,7053,5947,3489,2846,2029,1439,591,158,0,56,0,0,0,0,0,0,0,0
2001,1150,R,4215,17069,55613,99362,133191,162539,162430,140956,131876,114206,103610,88193,77065,67521,58713,46694,46196,34568,26960,24236,21900,14459,10406,10159,6803,5344,4076,2076,1278,1152,1020,0,0,0,203,0,0,0,0,0,0
2001,1152,T,2495,8685,19378,41951,66674,82787,91752,95871,91950,85333,75589,66321,61312,55432,49811,39386,35754,32672,26067,19831,17160,11342,9728,5709,5105,3185,2851,1465,1540,425,109,225,61,0,0,65,0,0,0,0,0
2001,1152,U,1435,4591,11832,28314,48199,64060,75356,84008,86357,79159,69544,62267,57267,53119,47375,38818,36234,32319,26299,19458,15227,10868,8723,5101,4963,2695,2018,1368,1316,529,78,239,0,0,0,0,0,0,0,0,0
2001,1152,R,4685,19240,42173,82940,119415,134321,136759,127702,106495,101346,91687,77084,71804,61629,56420,40908,34537,33528,25513,20703,21571,12416,12022,7095,5434,4298,4742,1691,2067,179,184,192,214,0,0,243,0,0,0,0,0
2001,1169,T,2279,7624,18026,33818,52266,70862,85622,91298,91714,96155,87827,75515,76969,66070,59719,52179,43576,37730,33352,22760,20579,15711,10642,11629,5394,5072,1990,1673,1578,426,106,0,113,0,0,0,0,0,0,0,0
2001,1169,U,1795,4913,11004,21453,40798,56424,75060,84682,86889,95207,82373,79579,76103,66235,57569,53011,45253,35946,33076,24789,23537,15699,10043,11509,5610,5847,1602,1443,1766,486,162,0,172,0,0,0,0,0,0,0,0
2001,1169,R,3231,14998,43517,82355,97278,123681,119078,110050,104776,98680,102187,65203,79189,65636,65518,50013,39336,42002,33986,18109,14168,15737,11861,11867,4959,3568,2721,2107,1221,312,0,0,0,0,0,0,0,0,0,0,0
2001,3600,T,3020,9486,27415,50367,80237,94013,101830,101165,98057,92929,83901,79482,73093,66232,56680,53456,45528,40877,34811,29962,23888,20552,15751,12584,8605,6345,4127,2876,1394,766,430,201,253,118,17,0,0,0,21,0,0
2001,3600,U,2558,7339,22134,40556,67832,83221,91399,93649,92609,88832,80144,76720,69697,62057,53661,51319,43182,38972,32502,27338,21446,18130,13496,10263,6955,4772,3169,2222,1026,455,336,195,239,151,21,0,0,0,26,0,0
2001,3600,R,4409,16878,47988,90065,128844,135417,141641,129527,118329,108181,98022,90310,86604,82633,68572,61654,54222,47694,42838,38787,31980,28557,23143,20148,13991,11473,7235,4996,2590,1782,743,221,302,0,0,0,0,0,0,0,0
2001,1198,T,3192,9685,29161,57215,103121,126724,129908,127090,115013,118067,101530,97340,95703,83883,78233,75096,60615,58498,53968,49580,43531,41284,31108,24983,18577,14535,9840,6664,3799,2232,959,602,993,510,0,0,0,0,0,0,0
2001,1198,U,2943,10547,29263,53558,90395,116227,116895,114857,100812,105480,91735,90273,84053,72223,66712,67392,52309,48441,42244,37910,33952,31131,20644,15186,13238,8346,6083,4420,2247,1236,717,529,1261,730,0,0,0,0,0,0,0
2001,1198,R,3558,8286,28967,65386,132624,152086,161496,157528,150442,150408,127108,116110,126725,114399,107436,92932,78580,78308,75191,69679,59880,58890,49454,42796,28507,26436,17300,11107,6893,4210,1445,757,399,0,0,0,0,0,0,0,0
2001,1130,T,3909,9251,31660,46464,74664,83542,82423,89632,88920,84011,75138,71793,59844,74757,50437,48789,44914,39316,34394,29276,22678,21380,18018,12350,7535,5372,3433,2848,323,332,1658,323,0,0,0,0,0,0,0,0,0
2001,1130,U,2840,7943,23673,42175,70919,86162,78533,90812,92026,86869,76770,73050,62654,72981,51608,52495,47020,37258,35997,31365,22346,19635,18150,10513,6841,5456,3100,2761,404,414,1239,408,0,0,0,0,0,0,0,0,0
2001,1130,R,8258,15195,69364,66038,91529,71283,101480,83691,73298,68743,66597,65476,46092,83588,44397,30303,35011,48889,26906,19868,24176,29412,17425,20484,10573,5013,4812,3197,0,0,3367,0,0,0,0,0,0,0,0,0,0
2001,1105,T,3025,8933,24797,48443,70908,85148,93632,93681,92747,87707,81770,75763,68682,62968,51759,48807,41210,39118,29869,26769,21809,15860,12585,10485,7468,4890,3161,2085,1217,348,173,113,170,56,0,0,0,0,0,0,0
2001,1105,U,2654,6189,18920,36753,59208,74599,83730,87019,89019,83640,79203,72185,66173,60665,50957,47486,40012,38065,29302,25830,21402,16278,12704,9829,6338,4234,2634,1609,952,294,220,143,71,70,0,0,0,0,0,0,0
2001,1105,R,4298,19622,49589,97927,118689,128552,134884,120397,107546,103795,92095,90909,79565,72770,55186,54422,46291,43439,32151,30496,23384,14223,12117,13062,11926,7463,5181,3895,2216,550,0,0,555,0,0,0,0,0,0,0,0
2001,1108,T,2939,8351,23630,41644,66707,76983,88421,94761,91672,84740,78994,74707,66762,62689,52620,50356,41838,38448,29167,24094,20165,15842,12573,11484,5895,4861,3098,2223,775,509,248,158,159,80,0,0,0,0,0,0,0
2001,1108,U,2253,6045,18094,32961,55998,67106,79824,88189,88666,83646,76363,74117,64778,60821,52405,50627,39376,38934,29841,23813,18981,13642,11154,11302,5046,4152,2908,2027,756,211,102,195,195,97,0,0,0,0,0,0,0
2001,1108,R,5874,20378,54568,89686,121463,124820,128972,124340,104954,89539,90473,77458,76190,71575,53681,49011,53763,36090,25942,25384,25701,25881,18673,12241,9453,7836,3885,3010,851,1719,855,0,0,0,0,0,0,0,0,0,0
2001,1110,T,3212,11015,33660,58423,93000,104062,116755,109048,114028,94535,85470,82747,73422,65251,60435,53943,42956,34236,33608,25758,16188,15722,12187,7066,5924,3806,2938,1658,1164,516,379,0,0,0,0,0,0,0,0,0,0
2001,1110,U,2581,7392,24208,42790,70928,84775,98823,92736,103477,88323,81096,80367,71499,59287,56000,48547,42519,32981,31629,23113,15178,16141,10940,4980,4979,2591,2333,1533,1162,193,188,0,0,0,0,0,0,0,0,0,0
2001,1110,R,4624,20755,67295,116985,168317,160719,165973,152469,141525,110126,96252,88729,78304,79786,71026,66531,43934,36968,37936,31470,18272,14885,14699,11226,7790,6150,4097,1905,1167,1164,769,0,0,0,0,0,0,0,0,0,0
2001,1144,T,1847,13793,26140,48278,71687,95269,88189,96230,88216,96661,80231,86957,75890,58966,52596,61637,52449,29292,41889,26711,18623,22148,13798,9609,9415,8845,2713,2617,1550,524,0,0,0,0,0,0,0,0,0,0,0
2001,1144,U,2003,14213,25127,42892,66906,93960,86542,97658,84711,98039,78338,85992,76626,56542,50751,62384,51655,28838,42918,26316,18041,21251,13930,9645,8886,8391,2961,2852,1127,0,0,0,0,0,0,0,0,0,0,0,0
2001,1144,R,0,8511,41667,120370,122605,111111,108333,77586,138614,74866,111111,105263,60150,112903,92308,46154,69565,40000,19048,34483,28169,35714,11696,9132,16129,14235,0,0,6173,5666,0,0,0,0,0,0,0,0,0,0,0
2001,1164,T,1934,7270,26688,53521,90248,94964,102450,92698,91476,86652,81005,71381,71387,52330,50254,45668,45318,38316,32355,27162,20017,18419,12430,8780,5458,4072,2254,2637,398,773,374,176,175,0,172,0,0,0,239,0,0
2001,1164,U,1958,5889,25775,49773,88204,94303,102509,96896,92669,88305,81313,72191,71141,51195,50493,46853,46875,41608,31613,29173,19252,18724,12676,9486,6013,3706,2367,2347,458,892,434,204,201,0,197,0,0,0,273,0,0
2001,1164,R,1762,18145,33302,79710,104478,99278,102059,61625,83039,75109,78652,64583,73497,62428,48165,36036,32902,12407,38217,12121,25552,16166,10616,3813,1747,6457,1529,4488,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1199,T,3294,12900,31996,57065,83548,116938,125965,108274,95835,115053,81620,77589,82535,74866,51138,38640,44833,29328,29179,26589,19496,14718,13503,8734,6127,1994,2604,656,671,658,646,0,0,0,0,0,0,0,0,0,0
2001,1199,U,4068,9475,27057,39275,67146,104725,125759,100564,93764,114900,77317,81108,80502,75899,48426,34102,42071,32129,28743,28846,19930,14294,11601,9600,7866,1917,3820,0,980,944,908,0,0,0,0,0,0,0,0,0,0
2001,1199,R,1688,21297,44791,102713,124874,146543,126474,127119,100402,115385,91192,69364,87391,72165,58228,49938,51414,22472,30178,21534,18519,15645,17632,6873,2212,2169,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1177,T,5613,26036,58511,74866,141883,137834,124174,130751,78199,92915,82450,109694,85427,73286,65217,73986,76261,73604,55925,57456,28402,32483,15625,32291,11204,11040,9328,7491,1852,3643,0,1688,1674,1702,0,0,0,0,0,0,0
2001,1177,U,3082,15296,46218,59197,134199,107143,82645,137291,71301,82616,48443,86022,62176,56856,36975,72131,49911,63433,47714,33058,21390,21390,10239,6163,5594,10738,2717,2674,0,0,0,0,0,2347,0,0,0,0,0,0,0
2001,1177,R,9524,43478,79710,101818,154982,190114,197802,118467,91873,114286,154982,168142,147465,112903,137339,78947,134921,95238,72581,105263,42254,53156,25806,81871,22472,11696,23810,18750,6231,13468,0,6849,6211,0,0,0,0,0,0,0,0
2002,1100,T,2474,7751,19921,40514,66238,86051,96678,99190,100476,96009,88895,82034,74921,68433,59597,54338,47836,40698,35026,28840,23542,18932,14310,10637,7838,5379,3436,2118,1293,651,320,150,68,34,22,5,8,4,5,1,6
2002,1100,U,2004,6025,15313,32048,54966,74053,85620,90401,93687,90776,84746,78788,71959,65812,57420,52769,46172,39594,34015,27841,22608,18233,13421,9871,7263,4872,3005,1913,1165,537,271,117,53,26,19,6,7,5,5,1,4
2002,1100,R,3646,12724,36906,74204,109556,130370,136963,130374,124234,114396,103402,93308,85117,77393,67060,59651,53362,44262,38129,31832,26301,20984,16946,12923,9586,6934,4757,2748,1689,1014,479,256,119,63,31,4,12,4,4,0,11
2002,3000,T,2223,6600,17105,35726,58224,76411,85552,87600,89627,86172,79818,74346,67986,62792,53094,48914,41897,35627,31649,25748,20365,16633,12665,8943,6714,4659,2821,1784,1127,603,289,150,75,19,20,7,20,6,10,0,0
2002,3000,U,1813,5375,13977,30191,50699,69298,79317,82687,86213,84535,78867,73866,68069,62969,53098,49447,42151,36168,32356,26163,21033,17150,13005,9010,6786,4666,2763,1725,1127,570,294,131,69,23,23,8,24,8,12,0,0
2002,3000,R,3752,11706,32765,65120,97932,113775,118957,113770,107524,94815,84813,76849,67556,61878,53072,46187,40602,32919,28301,23841,17354,14307,11108,8637,6380,4627,3093,2064,1127,756,270,245,107,0,0,0,0,0,0,0,0
2002,1114,T,2338,6649,20775,43408,68225,96528,107546,106635,105015,88316,86460,74745,66638,60222,49956,43198,36329,27801,25897,20984,15379,12367,8804,6323,5952,3570,1732,1371,881,148,76,0,0,0,0,0,0,0,0,0,0
2002,1114,U,1313,4520,15307,33273,55173,82965,96367,100909,102437,81807,83275,72578,66103,57516,47934,40369,35500,25921,25891,21399,16008,12236,9304,5518,4785,3246,1520,1208,814,0,105,0,0,0,0,0,0,0,0,0,0
2002,1114,R,4612,12085,38636,78778,110210,137603,141300,123332,112339,107323,95444,80336,67976,67100,54947,49790,38204,31926,25910,20099,13999,12653,7706,8174,8724,4363,2253,1783,1056,534,0,0,0,0,0,0,0,0,0,0,0
2002,1115,T,1853,6084,19861,44200,69076,93574,100555,101534,98506,96622,87590,76797,65828,60760,51310,49755,37013,34025,32902,23813,18534,16272,10535,6266,5229,4215,2963,1585,1174,414,251,260,89,0,0,0,0,0,0,0,0
2002,1115,U,1192,4740,16440,36573,61301,87897,96695,97816,95416,91571,84573,73275,64876,57798,50563,49941,36755,32568,29886,23230,16601,15948,10680,5394,4504,4171,2751,1569,898,443,112,114,0,0,0,0,0,0,0,0,0
2002,1115,R,3443,9593,31017,69471,92308,109687,111632,112235,107488,111614,96400,86974,68581,69036,53393,49243,37698,37890,40468,25244,23418,17091,10162,8574,7220,4338,3559,1633,1990,328,672,713,370,0,0,0,0,0,0,0,0
2002,1117,T,2748,6786,17643,42682,65796,89101,106369,104150,99000,94327,85322,75404,70437,63473,54865,50877,40757,36489,31282,24188,18574,12546,9102,7258,4847,3592,2193,1778,1482,499,218,73,71,0,0,0,0,0,0,0,0
2002,1117,U,1973,6215,15596,38012,60706,86210,99478,99384,97447,91624,84794,74433,70891,62968,53698,51249,38626,36251,31163,25703,18597,12482,9396,6551,4372,3102,1972,2010,1312,440,267,89,0,0,0,0,0,0,0,0,0
2002,1117,R,5776,9155,26751,63506,88581,102115,137053,126061,106371,107431,87950,80250,68175,65979,60660,49011,51282,37634,31843,17247,18472,12841,7774,10355,6917,5727,3163,764,2193,750,0,0,397,0,0,0,0,0,0,0,0
2002,1120,T,2442,8914,20443,41005,67295,88040,99306,95308,93435,89076,79095,76509,67340,60634,50293,42411,38907,31561,27490,20626,15220,13077,10164,6150,5004,4616,2148,1743,1378,614,239,50,0,0,0,0,0,0,0,0,0
2002,1120,U,1472,7009,13390,29915,52856,76301,89326,87640,90876,88747,77290,78643,66339,62115,50353,43422,39235,34202,28889,21034,15959,12589,10188,5475,4505,4935,2087,1351,1144,495,285,0,0,0,0,0,0,0,0,0,0
2002,1120,R,4133,12710,38278,69869,103820,117250,123878,113017,99014,89776,82969,72016,69436,57577,50171,40402,38262,26361,24832,19871,13875,13972,10117,7433,5950,3995,2267,2514,1842,857,146,155,0,0,0,0,0,0,0,0,0
2002,1124,T,1237,7019,17500,35896,60897,79770,87171,97311,100609,94032,84996,78198,60781,60379,55847,42993,43456,37140,30628,24861,18534,14898,10689,6784,4731,3362,2783,1832,916,804,201,0,190,0,0,0,0,0,0,0,0
2002,1124,U,965,6224,15230,32839,55039,74138,81081,92849,97731,92011,84266,76219,61075,60743,55371,40754,42643,38166,30575,24482,19213,15576,10376,6761,3856,3434,2880,1856,990,728,121,0,0,0,0,0,0,0,0,0,0
2002,1124,R,2440,10732,29614,53686,97448,115514,124426,124265,118591,107209,89877,91988,58737,57928,58966,57748,48733,30740,30942,26930,14956,11309,12261,6894,8929,3020,2328,1722,572,1171,589,0,1155,0,0,0,0,0,0,0,0
2002,1129,T,2269,6415,20291,37403,65702,83763,95751,95354,101934,97503,80802,71681,66474,59456,51861,48290,47798,35795,32600,26435,20035,14447,12230,10419,5889,5154,2538,1563,408,101,104,106,107,0,119,0,0,0,0,0,0
2002,1129,U,1951,5067,17284,31860,58504,75842,87853,92428,100148,97875,80413,69828,64340,58774,49789,47786,49251,34442,32389,25508,19941,14934,11900,10467,6454,4329,2028,1595,517,0,132,134,134,0,149,0,0,0,0,0,0
2002,1129,R,3254,11027,32258,60458,94033,115347,127915,106417,108894,96006,82305,78724,74560,62054,60014,50265,42480,40486,33311,29560,20361,12743,13378,10251,3799,8167,4366,1444,0,482,0,0,0,0,0,0,0,0,0,0,0
2002,1134,T,2338,8678,16585,39441,66193,93061,120334,112087,116324,105024,97988,83300,79170,74553,59899,55768,37274,34737,34379,25488,20928,15039,11921,9322,6622,5476,2217,1311,875,290,150,0,0,0,0,0,0,0,0,0,0
2002,1134,U,1663,6149,13010,33206,55796,84586,111856,102226,107578,101296,93036,83142,79610,74216,54168,59555,38986,38579,42226,25365,19574,16497,15184,10400,6164,4792,1511,854,1285,212,0,0,0,0,0,0,0,0,0,0,0
2002,1134,R,3625,14369,28384,61164,97709,116381,143704,139840,141308,115559,111825,83738,77942,75501,75559,45346,32723,25373,16254,25760,23810,11976,4919,6973,7634,6970,3746,2298,0,456,472,0,0,0,0,0,0,0,0,0,0
2002,1138,T,3523,7980,24519,49702,81739,98614,102235,104426,104510,89359,83215,71740,67066,56757,48290,41520,38337,32891,26345,24325,17562,16605,9019,7362,7199,4207,3295,2072,982,711,360,186,97,0,0,0,0,0,0,0,0
2002,1138,U,2412,5887,17565,38914,68966,90220,95748,99489,103787,86350,84750,74192,64918,55869,46499,41140,41876,34569,26557,23178,17797,16833,8402,6341,6882,3417,2558,1448,775,386,517,132,0,0,0,0,0,0,0,0,0
2002,1138,R,5577,12562,43656,82600,119073,121407,119784,117597,106397,97112,79408,65850,72101,58800,52239,42318,31191,29579,25944,26443,17125,16176,10192,9394,7836,5821,4858,3425,1441,1438,0,314,325,0,0,0,0,0,0,0,0
2002,1142,T,2254,7242,19948,44668,74450,96066,108957,107212,98866,95358,85709,78667,70522,62104,51557,47723,43241,32783,31354,25914,18089,14995,11010,6265,5584,3514,2636,1254,448,811,186,0,96,0,0,0,0,103,0,0,0
2002,1142,U,2283,6039,16472,37271,60439,84764,99352,97524,93107,94662,82072,78053,68652,62717,50597,45238,41940,32217,30368,22997,18193,14758,9599,5811,5310,3193,1860,917,262,392,0,0,136,0,0,0,0,147,0,0,0
2002,1142,R,2201,9722,28526,64676,111220,124408,133052,131341,112971,97091,94779,80164,74909,60693,53768,53489,46206,34012,33380,31820,17871,15487,13891,7181,6155,4209,4314,1982,853,1740,610,0,0,0,0,0,0,0,0,0,0
2002,1146,T,2264,6765,17471,37542,60411,77795,85663,86589,87422,83527,77189,73596,66362,62749,52657,50778,42484,35708,32680,25992,20686,17316,12672,8918,7180,4399,2843,1702,1140,748,234,133,66,17,0,0,0,0,0,0,0
2002,1146,U,2175,6289,16742,36214,57123,75896,84664,85891,87281,85393,78446,74577,68443,64854,54334,52572,43529,36438,33526,26493,21176,18048,12773,9021,7422,4678,3014,1682,1202,749,229,124,82,21,0,0,0,0,0,0,0
2002,1146,R,2586,8541,20250,42690,73365,85238,89633,89373,87983,75970,72008,69489,57547,53765,45488,43226,37995,32546,29117,23895,18665,14333,12259,8494,6183,3257,2150,1783,895,742,254,170,0,0,0,0,0,0,0,0,0
2002,1154,T,3009,7239,23504,43756,75630,84718,104568,100219,105228,91630,85377,68252,69036,62156,52663,44384,40397,38462,26390,27107,17359,14508,10948,6326,5895,2965,2813,1818,1277,250,757,388,0,0,0,0,0,0,0,0,0
2002,1154,U,2000,4379,14921,28509,57472,70439,98902,97157,96906,88263,83089,65437,66740,62345,50443,45109,39695,41954,28290,27211,18393,14362,11361,5548,5155,2366,2018,1943,752,182,365,185,0,0,0,0,0,0,0,0,0
2002,1154,R,4840,13738,50450,93354,131458,127250,120504,108219,125571,99472,90581,74677,74281,61728,57586,42827,41810,31763,22783,26913,15454,14778,10189,7807,7318,4108,4383,1565,2393,401,1629,860,0,0,0,0,0,0,0,0,0
2002,1161,T,2706,9039,17841,41302,64577,90215,96833,98708,104203,94794,81924,70256,59186,57943,49256,44838,41867,35273,26679,21785,18031,13171,10031,8138,5136,3774,1738,1494,827,274,94,191,0,0,0,0,0,0,0,0,0
2002,1161,U,2044,6271,10782,33237,52425,76877,88485,90773,97672,91579,82011,69448,58357,52221,45288,44783,41581,36721,27114,21678,17838,12591,8078,7221,5215,3051,1569,1012,621,123,126,128,0,0,0,0,0,0,0,0,0
2002,1161,R,4350,17201,43848,72832,110727,141373,127708,126190,126456,105522,81633,72968,61935,75589,61214,44999,42708,31157,25521,22068,18540,14696,15299,10683,4919,5784,2216,2853,1409,713,0,382,0,0,0,0,0,0,0,0,0
2002,1166,T,3617,8437,24223,42053,65278,79730,97125,99889,96596,86743,79780,73023,66242,56031,51697,43264,35991,29443,26739,24282,17056,13410,12498,7286,4814,3509,3132,936,820,887,0,0,0,0,0,0,0,0,0,0,0
2002,1166,U,2742,6748,18983,31379,53813,70213,88057,95286,94301,85759,79667,70207,63556,53107,51857,43577,36448,27761,26490,24553,19881,13977,12946,6274,5182,3516,2803,836,952,1172,0,0,0,0,0,0,0,0,0,0,0
2002,1166,R,5863,13510,43384,83900,107182,113835,129855,116517,105031,90306,80174,82814,75495,66338,51151,42236,34536,34653,27473,23516,9034,11818,11245,10179,3724,3486,4089,1229,416,0,0,0,0,0,0,0,0,0,0,0,0
2002,1168,T,3319,9121,23102,47831,80767,98404,107536,102685,102975,87572,80883,75161,67118,56251,51533,41977,37943,32078,27382,21983,17713,13846,9721,6843,5483,2856,2568,1064,580,769,98,101,0,110,0,0,0,0,0,0,0
2002,1168,U,3367,7798,18063,35573,66456,81640,96558,93747,89331,85493,78455,70980,67209,56019,50132,40438,34910,30849,26444,22374,16348,15025,8899,5883,6233,2158,2581,626,465,772,157,160,0,171,0,0,0,0,0,0,0
2002,1168,R,3250,11212,32960,72978,108890,130498,128219,119117,127706,91309,85175,82423,66966,56630,53882,44491,42860,34021,28862,21381,19770,12054,10965,8287,4314,3969,2547,1771,771,766,0,0,0,0,0,0,0,0,0,0,0
2002,1128,T,2173,7791,22410,46495,67662,93780,104719,104486,111287,96522,83566,80785,76291,72214,53316,55441,48539,37985,31563,25144,22172,16471,13442,8448,6854,4023,2769,2443,761,603,152,232,0,0,0,0,0,0,0,0,0
2002,1128,U,1809,5629,17063,37923,56802,82477,97597,95950,108264,92433,81672,78307,76130,71807,54162,55647,46787,37359,32898,25103,23884,16183,13091,7660,6799,3161,2524,2296,799,590,197,0,0,0,0,0,0,0,0,0,0
2002,1128,R,3207,14984,45553,85672,113378,138609,132750,138624,123312,112994,91164,90724,76943,73871,49906,54622,55098,40204,27034,25274,16727,17391,14571,10991,7033,6812,3552,2921,641,647,0,1023,0,0,0,0,0,0,0,0,0
2002,1170,T,1920,8184,20660,41365,68100,86237,93163,92926,88321,84788,70838,67750,57907,52601,46379,40173,36115,29759,26680,21728,14474,12246,9589,8206,4143,3966,2327,1753,890,328,391,135,0,0,0,0,0,0,0,0,0
2002,1170,U,1604,6230,17906,37554,62615,80187,90834,90805,86759,85457,68797,67621,57525,50438,46395,39794,34978,28762,26452,22228,14568,12417,9737,8116,3731,3670,2109,1694,908,314,387,0,0,0,0,0,0,0,0,0,0
2002,1170,R,3165,16486,33506,59957,95380,116965,105349,103931,96438,81195,82137,68470,60006,65277,46282,42340,42415,35240,27847,19366,14023,11409,8854,8645,6193,5420,3371,2037,803,399,413,861,0,0,0,0,0,0,0,0,0
2002,1178,T,2135,7206,14876,33172,56032,78456,90043,97147,97739,95078,90032,79800,70098,60127,49659,51334,42991,36311,31846,25827,23049,20512,13237,8605,6805,4347,2460,1952,769,506,170,169,81,0,0,0,0,0,0,0,0
2002,1178,U,1720,6162,12387,28001,50716,72354,82665,89355,93644,91599,89631,78419,68906,59395,47745,49873,42570,35988,32594,25242,23725,20300,13239,8501,6877,3968,2059,1655,728,409,103,203,0,0,0,0,0,0,0,0,0
2002,1178,R,3898,12112,28682,64158,88338,114683,133155,141896,121463,115425,92384,88096,77323,64540,61074,59820,45405,38015,28226,28619,19872,21479,13225,9096,6462,6157,4338,3310,961,962,486,0,483,0,0,0,0,0,0,0,0
2002,1145,T,1544,3744,9642,20536,36306,50304,57640,64920,71174,76565,75021,73341,70464,66779,56397,52650,44213,38912,35337,29347,24553,20163,16275,11847,8505,6100,3433,2085,1497,706,480,233,145,47,60,24,74,12,38,0,0
2002,1145,U,1544,3744,9642,20536,36306,50304,57640,64920,71174,76565,75021,73341,70464,66779,56397,52650,44213,38912,35337,29347,24553,20163,16275,11847,8505,6100,3433,2085,1497,706,480,233,145,47,60,24,74,12,38,0,0
2002,1145,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2002,3100,T,2180,6338,16847,34381,57314,73331,84454,90332,94295,93232,86954,81441,73408,66781,58185,54400,47926,40002,34550,27818,22821,18483,13602,10454,7552,4694,3050,2063,994,620,255,171,15,24,25,0,0,0,0,0,0
2002,3100,U,1839,5210,13865,28463,49871,65352,77515,84750,90457,90124,85457,80501,72667,66217,57454,54011,47778,40260,35135,28361,22717,18720,13437,10522,7592,4693,3010,2033,961,624,295,139,9,28,10,0,0,0,0,0,0
2002,3100,R,3635,11926,35761,75412,106908,123726,127732,124427,117527,112255,96083,87133,77945,70212,62654,56789,48818,38480,31294,24883,23359,17271,14455,10102,7343,4700,3258,2215,1161,601,47,338,48,0,109,0,0,0,0,0,0
2002,1186,T,1655,7883,19455,42947,67687,85474,100527,105415,104091,93342,91430,91735,79653,74552,60806,59724,50390,42697,35640,28875,21836,17581,15221,10179,6113,4040,2849,1761,887,752,462,0,0,149,0,0,0,0,0,0,0
2002,1186,U,1637,6854,13998,32710,54866,72615,88198,93214,96658,83711,87401,84907,78341,71831,59192,58689,46202,40952,36793,28225,21812,19226,16472,9881,5292,4072,3181,1951,994,811,619,0,0,197,0,0,0,0,0,0,0
2002,1186,R,1704,11266,47785,103621,132678,144900,158635,159257,135496,133146,107615,118010,84910,86011,67460,63810,66765,49459,31472,31113,21918,12105,11031,11164,8702,3943,1831,1183,577,583,0,0,0,0,0,0,0,0,0,0,0
