Year,Reg,Group,Bra15,Bra16,Bra17,Bra18,Bra19,Bra20,Bra21,Bra22,Bra23,Bra24,Bra25,Bra26,Bra27,Bra28,Bra29,Bra30,Bra31,Bra32,Bra33,Bra34,Bra35,Bra36,Bra37,Bra38,Bra39,Bra40,Bra41,Bra42,Bra43,Bra44,Bra45,Bra46,Bra47,Bra48,Bra49,Bra50,Bra51,Bra52,Bra53,Bra54,Bra55
2015,1157,U,3709,6522,16175,30736,50977,62793,74637,78849,93902,104180,113884,121782,124823,122608,110757,107573,102028,89995,83982,70906,64057,58910,44470,37037,24642,18840,12880,7786,4934,1133,1337,547,489,82,158,0,71,0,0,0,59
2015,1157,R,3190,18132,42545,127759,154079,160052,202188,189818,188752,178465,172282,149976,150476,144024,120884,120132,119396,95009,85154,71429,55871,59105,49691,33727,29253,19967,14395,9205,4932,1434,1459,1200,241,0,0,0,0,0,0,0,0
2015,1133,T,2593,7465,16387,31973,50821,73749,80869,89357,104380,115151,123221,130944,134405,131234,114993,117383,101862,95902,84073,73852,63302,53885,43919,33978,25112,18261,11674,5456,3420,2301,1636,260,261,0,0,0,102,0,0,0,0
2015,1133,U,2623,5549,12728,20641,39188,56576,69592,72029,85509,101316,113244,126100,130046,128617,112686,116579,101356,93774,83480,71297,63021,54750,44328,34837,25868,19253,11725,4613,3367,2384,1175,357,182,0,0,0,143,0,0,0,0
2015,1133,R,2496,15121,33819,104615,113136,160880,136388,186832,215353,187930,174750,154545,155268,144048,126636,121359,104368,106484,87067,86233,64593,50058,42141,30420,22123,14519,11488,8446,3600,2035,3016,0,465,0,0,0,0,0,0,0,0
2015,1122,T,2228,6597,14086,28735,43526,59830,70278,76101,90849,103177,111489,114343,118822,111976,103801,98393,93557,80680,68076,62745,51500,44745,38679,28658,20945,15886,10504,5328,3070,2089,1024,426,244,95,90,0,0,0,0,0,0
2015,1122,U,2224,5624,12693,25104,37928,52477,66659,70795,88148,103166,110789,116691,123062,115907,106620,102405,96861,84938,71620,65292,51812,45211,39887,28526,20768,16477,10266,5510,2956,2363,995,534,308,121,115,0,0,0,0,0,0
2015,1122,R,2242,10605,20451,46532,70768,96674,88071,101435,103630,103227,114975,102788,98534,92862,89258,77338,76362,58360,49702,48944,49776,42304,32504,29323,21827,13047,11622,4483,3579,917,1145,0,0,0,0,0,0,0,0,0,0
2015,1153,T,2915,10514,18837,43011,63704,79809,99094,106789,133997,137816,140633,142224,131112,124924,120518,108283,100320,87668,74616,67455,57939,45317,36792,32476,22121,15466,10499,7016,2741,1592,772,313,0,76,0,276,0,0,0,0,55
2015,1153,U,2340,8734,11236,33555,49062,54461,76873,72154,92333,103466,109433,118257,114322,108232,106979,101840,96491,84591,70646,62584,55129,46534,36807,32452,22038,13428,9213,6780,2364,1028,534,274,0,137,0,501,0,0,0,0,94
2015,1153,R,3627,12882,29238,56004,83067,119202,143349,205368,272158,238031,221354,198604,167667,161025,151444,123015,108416,94012,82405,77043,63367,43126,36767,32517,22264,18834,12503,7375,3296,2404,1096,366,0,0,0,0,0,0,0,0,0
2015,1156,T,2018,7063,14881,28653,48029,66358,72675,83052,94539,103051,104805,102272,103037,96438,91354,84852,82358,71699,59712,50415,45376,34810,28267,23372,17110,12699,8331,4497,1902,1265,433,224,111,0,103,0,0,89,0,0,0
2015,1156,U,1336,6885,13709,22520,39941,64073,62872,70541,85045,99127,100375,102663,109256,97747,90045,85142,86979,75145,64936,51012,48038,33732,29416,24734,18239,13628,8804,4621,1834,1366,474,0,167,0,154,0,0,133,0,0,0
2015,1156,R,3513,7450,17576,42515,66462,71617,96491,117233,121711,114113,117313,101208,86914,92969,95037,84031,69663,62051,45104,48762,38120,37545,25416,20007,14356,10523,7224,4213,2052,1036,342,685,0,0,0,0,0,0,0,0,0
2015,1136,T,2369,5756,16079,28988,44786,55584,69809,80559,89552,101291,109320,114225,114192,114026,104789,101372,93019,84542,72577,66686,55403,47312,38318,29446,21229,13342,9494,5822,3287,1811,744,327,144,240,92,88,0,118,0,0,0
2015,1136,U,2343,5327,12766,25945,38559,49821,61904,72116,82270,96474,106766,114327,113925,115932,106172,102660,95843,85890,74624,67209,54892,48089,39556,29926,21607,13983,9863,5727,3453,1750,698,407,181,242,116,111,0,150,0,0,0
2015,1136,R,2459,7318,28914,42294,72755,81555,107339,121781,124731,124247,121561,113741,115448,104911,97841,94798,78596,77628,62025,63936,58065,43335,32012,27090,19371,10253,7794,6259,2533,2084,949,0,0,230,0,0,0,0,0,0,0
2015,1163,T,2382,7348,18571,35128,51455,66045,77947,83316,95155,95596,100765,101251,107249,99577,92224,83607,79010,71198,61723,52908,48305,38275,31953,22253,15841,12826,8378,5385,2735,781,854,292,118,59,111,54,0,0,0,0,0
2015,1163,U,2035,5837,13328,27615,41811,56066,66215,72569,83621,89557,98210,99886,106517,98044,93130,85478,82815,72634,62595,53043,48970,39247,31175,21554,15668,12358,8166,4791,3128,730,820,233,78,79,149,72,0,0,0,0,0
2015,1163,R,3353,11939,34145,58759,83591,97880,117901,123929,141900,120570,111252,106749,110153,105703,88558,76142,63864,65425,58290,52375,45748,34558,34919,24802,16469,14468,9103,7404,1440,949,961,473,236,0,0,0,0,0,0,0,0
2015,1173,T,3343,5487,15939,30100,46271,59412,73816,84025,96919,111230,111488,118332,114578,121537,104513,100244,91808,84625,69433,60721,52063,44089,34530,26828,20058,15775,8307,4623,3164,899,230,236,0,223,0,0,0,0,0,0,0
2015,1173,U,4125,4641,13486,27390,41254,51717,65095,80574,91410,113116,116078,123092,118328,124223,106078,104388,95582,89458,72709,61935,53300,46670,35937,27732,20165,16740,9201,4998,3420,902,155,160,0,300,0,0,0,0,0,0,0
2015,1173,R,1380,7639,22554,37807,61254,84438,103787,96154,117505,104357,94170,99010,98821,109740,97325,80597,74894,64298,55800,55718,46996,33731,29213,23473,19679,12563,5431,3415,2355,890,446,449,0,0,0,0,0,0,0,0,0
2015,3400,T,3065,9010,21516,39213,61414,74405,89718,97542,107587,116782,124203,130562,128600,122897,113801,108661,102163,90886,80323,70805,59952,51673,43413,35113,25124,17318,12277,7759,4351,2107,1159,422,379,118,113,12,22,21,20,9,9
2015,3400,U,2377,7528,17140,31309,51622,63817,78976,86490,96788,109040,118134,126486,125375,120684,112485,107994,102092,90566,80319,71239,60018,51629,43644,35120,25179,17358,11958,7676,4288,2119,1098,471,387,146,140,15,28,26,25,12,12
2015,3400,R,5781,15453,41931,80960,112539,127611,144988,157438,169616,160920,158280,153615,146908,135631,121516,112545,102564,92693,80344,68359,59579,51908,42195,35075,24830,17116,13864,8172,4656,2048,1442,207,345,0,0,0,0,0,0,0,0
2015,1137,T,4341,7531,32225,52116,79228,87241,106931,116852,130015,131109,142755,142550,145446,128799,120349,118150,112256,99033,76283,68464,62906,50988,46534,34405,20992,18299,10348,8014,3929,2475,911,186,0,0,0,0,0,0,0,0,0
2015,1137,U,2880,5108,21268,34468,54861,70930,81633,89702,110802,116341,132318,133776,135179,124122,117850,118898,111982,98606,72339,73357,62773,51885,46198,35485,20890,17842,10582,7829,3437,3033,577,0,0,0,0,0,0,0,0,0,0
2015,1137,R,6732,12788,59030,105464,143388,125919,162117,180137,182473,171761,169139,165577,171495,140244,126626,116238,112926,100027,85480,57143,63210,49038,47252,32097,21201,19185,9899,8364,4827,1478,1486,485,0,0,0,0,0,0,0,0,0
2015,1165,T,3307,9652,21305,39140,56890,69198,83451,92249,102983,108483,117631,128723,129659,122245,113107,109572,104104,95845,83039,74353,63037,56634,43627,38889,27054,17448,12428,7976,5008,1886,1194,409,346,77,110,0,33,31,29,27,27
2015,1165,U,2336,8456,18008,32635,48711,59453,74967,85215,95166,102420,114556,126942,129430,120647,112941,109475,104569,95406,84495,74323,63562,57011,43654,38981,27317,17809,12001,8182,5070,2026,1142,480,272,91,131,0,40,37,35,33,32
2015,1165,R,8591,16965,43497,90735,119208,138776,146113,145025,160601,152147,139688,141209,131262,133883,114343,110291,100723,99032,72727,74563,59263,54029,43439,38271,25288,15056,15212,6661,4612,995,1511,0,756,0,0,0,0,0,0,0,0
2015,1171,T,2626,9045,20236,39063,66353,78794,99132,108160,120417,131528,132481,136862,133184,126147,116121,110397,100762,89157,81991,71199,60724,50350,43259,33241,25846,17250,13114,8684,4746,2174,885,416,210,84,40,38,36,0,0,0,0
2015,1171,U,2149,7792,15453,30853,56059,67508,89201,97106,108598,124213,124969,132027,129912,124124,114543,109430,101035,88520,81675,71616,60619,49703,43862,32820,25321,17087,12703,8567,4840,1952,644,413,261,105,50,48,45,0,0,0,0
2015,1171,R,4408,13769,38651,72738,109666,124048,139751,157442,176088,166612,169073,160851,149856,136573,124394,115512,99357,92431,83621,69043,61259,53594,40325,35278,28412,18016,14987,9224,4328,3155,1925,428,0,0,0,0,0,0,0,0,0
2015,171,T,1934,7092,17315,35264,65316,77560,102524,117299,123990,135692,133851,141669,129410,122396,112476,107025,101036,87797,78671,67508,58074,49656,41773,34286,23439,16345,12891,8254,4342,1724,855,449,0,180,0,0,0,0,0,0,0
2015,171,U,1612,6817,15616,33833,63659,74791,100634,115045,123389,135289,133333,138822,129652,121931,112542,106587,102616,87892,78327,68068,58576,49464,41968,34167,23695,16365,12521,8140,4440,1786,743,488,0,196,0,0,0,0,0,0,0
2015,171,R,5506,10219,36895,52863,85356,111199,124807,143167,130914,140351,140173,177864,126192,128887,111482,113242,79966,86442,83573,59512,50930,52294,39137,35960,19885,16088,17553,9698,3160,1018,2156,0,0,0,0,0,0,0,0,0,0
2015,271,T,963,7724,23267,36074,79623,80544,109210,123384,151543,167665,144916,145254,135286,123339,112702,115414,101698,84117,79846,72623,57198,46589,36954,30791,27485,17819,13359,10316,4667,3027,1220,253,507,0,0,0,0,0,0,0,0
2015,271,U,788,4333,16000,24594,60400,63835,86545,99335,133304,151846,132882,137430,128541,114408,108611,111648,96296,82457,77286,70095,55178,43270,35019,26939,25391,16238,12086,9574,4077,2935,846,0,585,0,0,0,0,0,0,0,0
2015,271,R,1732,22867,54291,87774,174107,147738,207819,236080,242358,248555,209524,191558,179984,185048,141176,141887,140166,95952,97635,90352,71540,71251,52158,60124,43592,29746,22453,15531,8696,3653,3623,1817,0,0,0,0,0,0,0,0,0
2015,1175,T,2970,8560,20849,36849,57886,73337,83950,89010,95590,108293,119360,123522,118872,118688,110590,103522,99351,85090,75749,66376,54485,47033,42606,32554,22764,16998,11605,6421,3202,2222,1470,502,703,235,227,0,0,38,36,0,0
2015,1175,U,2597,6555,17121,29540,50172,64313,73596,77417,85264,100639,113057,118964,113925,116236,108629,102582,98486,85422,74749,66485,54234,46748,42921,32537,22978,16967,11353,6068,2866,2249,1613,607,741,287,280,0,0,47,45,0,0
2015,1175,R,4423,17388,38647,75924,99212,122583,143463,159147,164873,158177,158779,152431,150000,134244,123129,109366,104577,83085,81855,65707,55994,48700,40796,32650,21538,17168,12987,8388,5032,2083,770,0,525,0,0,0,0,0,0,0,0
2015,3500,T,3514,11435,26346,48351,67522,82501,91913,97175,106308,111312,117438,118602,119910,116621,107424,102312,94334,85429,74977,65049,57847,50180,40270,31532,24208,17095,11502,7538,4055,2223,1282,565,237,184,109,88,82,42,13,0,18
2015,3500,U,2708,8835,19029,35648,51821,64661,73168,76718,85964,94791,104727,109907,113414,113123,104388,100779,94504,85625,75122,64871,57774,50014,39954,31176,24091,17163,11090,7317,4082,2130,1309,606,289,230,116,111,94,49,9,0,25
2015,3500,R,5325,17711,45748,89637,121538,145386,160825,184886,201562,183827,169977,152392,143804,129175,118398,107775,93743,84754,74489,65645,58091,50710,41262,32638,24577,16884,12742,8200,3973,2498,1204,450,97,63,90,28,52,24,22,0,0
2015,1184,T,6235,17364,35178,67121,107934,126571,134525,185833,213853,219416,185897,186456,155844,132436,136845,118910,110604,96093,86362,77397,71760,64476,49582,41971,32787,22416,9241,11008,3534,5861,1526,1643,841,0,0,0,0,0,0,0,0
2015,1184,U,7212,10060,9737,25290,44188,47368,35897,73563,92686,112394,120158,123512,105805,105939,132653,131810,124488,96386,89395,82090,77491,71498,43180,48553,24528,21256,6231,8753,2304,0,0,0,3082,0,0,0,0,0,0,0,0
2015,1184,R,5767,22078,55215,102981,166815,209559,255230,354430,393972,331984,239793,229861,185011,145808,138811,113026,103834,95950,84988,75246,68869,61111,52536,38791,36815,22967,10643,12042,4077,8256,2120,2275,0,0,0,0,0,0,0,0,0
2015,1181,T,3904,11894,32192,61838,89091,104759,118644,113992,128251,134901,146128,134055,131460,128028,122138,114463,102075,94674,81170,74813,70849,67244,51531,41683,33854,22841,14778,12592,7390,3185,1049,901,0,0,0,0,0,0,135,0,0
2015,1181,U,1657,10108,23977,47569,66710,83792,85585,79749,98961,113165,128660,120971,124697,130500,119918,114756,98655,92080,78324,72217,71529,65202,50078,38049,33719,22339,12476,12631,6707,4160,1459,922,0,0,0,0,0,0,237,0,0
2015,1181,R,6774,14257,44444,84750,127815,144129,184849,189760,193709,178141,178799,159201,144007,123601,126107,113934,108218,99455,86580,79422,69679,70746,54064,47833,34078,23682,18558,12529,8456,1695,436,871,0,0,0,0,0,0,0,0,0
2015,1193,T,8599,17495,46040,103549,185843,213626,238990,225344,259775,227925,195244,169253,172472,143906,122742,115952,122230,95358,88586,88021,76330,72014,50239,52882,45024,32998,24455,14691,5921,3373,2621,456,0,0,0,0,0,0,0,0,0
2015,1193,U,6626,16713,38086,75412,129259,149603,157565,147401,164189,149149,155525,140445,156893,127156,118102,112414,116540,95209,79694,85493,81273,68846,50164,50794,42336,37534,24123,16123,6752,3700,2325,0,0,0,0,0,0,0,0,0,0
2015,1193,R,10408,18265,55114,137621,264440,316981,375657,416350,625323,453020,289219,228603,200468,171213,129881,121080,130378,95578,101584,91603,69392,76307,50339,55833,48684,27237,24873,12891,4847,2941,3003,1009,0,0,0,0,0,0,0,0,0
2015,1195,T,4892,10691,27219,48062,73979,93190,103653,114598,113523,118908,122430,119353,118718,120187,108192,97061,86903,84086,72859,66895,58654,49092,43254,27875,24102,17422,15464,7426,4455,1999,301,644,0,0,0,0,0,0,0,0,0
2015,1195,U,4646,6826,20850,26216,51767,73656,81976,99579,98288,108987,114342,113722,117560,118071,108336,98294,82878,80973,72003,67057,54590,50418,39116,26989,22579,15499,14273,6519,4781,2046,0,480,0,0,0,0,0,0,0,0,0
2015,1195,R,5345,19544,45383,124744,147601,149002,161630,155107,154344,143686,142337,133282,121567,125305,107840,93935,97202,92342,75235,66453,69411,45605,53878,30179,27922,22095,18310,9615,3699,1891,975,979,0,0,0,0,0,0,0,0,0
2015,1101,T,3238,9798,22158,47201,63036,76951,89366,96097,96715,107366,115005,113185,121081,116060,106786,103151,90522,85640,72141,63533,49989,46531,39962,31105,21885,15073,10703,7111,3982,2108,809,429,441,220,70,202,124,112,0,0,0
2015,1101,U,2808,7941,14614,29944,42812,55922,64869,62585,64687,80947,92779,98425,112444,111619,100861,102638,91120,88663,75437,67327,48658,49101,40688,31459,21208,16186,10396,8285,4150,1668,945,759,660,134,129,376,117,108,0,0,0
2015,1101,R,3689,11842,30490,70351,92717,109298,133414,191740,213541,194522,178023,148848,139313,124939,118181,104073,89504,80663,66986,57618,52041,42736,38928,30614,22837,13537,11127,5494,3755,2701,628,0,166,322,0,0,131,117,0,0,0
2015,1176,T,7191,20070,40838,75874,95013,109308,116742,127795,134718,124619,127327,124232,116155,114700,97258,98097,85820,80029,74589,59475,54688,47044,38292,27525,21909,15074,11911,6033,3087,1307,461,0,171,171,0,0,0,0,0,0,0
2015,1176,U,5965,17005,30749,62085,77748,91731,94233,105595,108626,104820,112096,117568,103855,110929,92124,96088,86554,80197,74345,59315,55542,43860,37302,28637,22292,15040,11968,5018,2803,1459,447,0,0,261,0,0,0,0,0,0,0
2015,1176,R,9289,25653,61563,108723,138958,157879,182156,200777,224417,184756,170222,142253,148245,124558,110750,103182,84012,79613,75188,59867,52601,54861,40692,24890,20983,15158,11778,8341,3752,957,491,0,507,0,0,0,0,0,0,0,0
2015,1104,T,2591,11478,22470,39769,56409,70337,79595,90366,99833,103353,112132,116232,118172,117933,110458,102583,96499,84297,74995,65671,56458,51760,39307,30390,23494,16495,10656,7961,3696,2740,1637,675,288,229,110,155,145,91,0,0,0
2015,1104,U,1515,8225,15217,27101,43265,54739,66802,72207,83904,89954,100365,108915,111344,114379,108604,100460,95713,85230,74733,65940,57803,53553,39818,29856,23845,16405,10475,8354,3734,2458,1647,859,370,296,142,202,190,119,0,0,0
2015,1104,R,5901,22841,50819,117738,146990,163847,150244,198837,195062,180333,179680,155718,152532,135403,119903,113533,100340,79860,76216,64420,50378,44004,37127,32695,21973,16876,11405,6319,3541,3903,1595,0,0,0,0,0,0,0,0,0,0
2015,1125,T,3278,12487,30924,55313,76794,91281,103080,107333,120134,124599,125565,121945,126142,120577,108653,106829,99155,87102,77442,65240,59354,50677,40402,30470,25300,18089,10057,7099,3525,1945,1342,201,69,0,0,0,0,0,0,0,0
2015,1125,U,3098,11099,25389,47054,66149,77569,88940,91598,105267,114670,117928,117888,123233,116954,106516,105024,100838,85720,76705,63783,58202,50177,40540,30452,24198,17508,9328,6226,3636,1580,1358,0,87,0,0,0,0,0,0,0,0
2015,1125,R,3845,17010,50682,86314,117443,148207,164782,180230,189448,169065,159468,139535,138813,136776,118485,115004,91633,93301,80637,71681,64516,52902,39784,30550,30290,20652,13196,10861,3059,3482,1281,958,0,0,0,0,0,0,0,0,0
2015,1132,T,2922,10196,24211,45443,63888,85409,90676,91688,101331,106087,113261,107707,106034,105270,93351,89150,85260,72758,63692,53708,50083,40443,30948,27804,18367,13820,8573,5138,2304,1343,1345,424,63,63,61,0,0,0,0,0,0
2015,1132,U,2508,8561,19263,42811,57546,76322,84917,85713,96689,101210,111736,105522,105422,104902,92616,89102,86061,73656,63819,54078,50004,39706,31427,27186,18389,13740,8206,5008,2458,1542,1353,490,74,74,71,0,0,0,0,0,0
2015,1132,R,5273,20859,59294,65144,108486,149845,132075,136535,137409,142346,124439,123433,110406,107904,98814,89519,79151,65833,62727,50941,50651,45719,27445,32296,18206,14378,11175,6047,1239,0,1295,0,0,0,0,0,0,0,0,0,0
2015,1150,T,2828,10013,20829,40526,51841,63303,72812,75004,85244,95220,104193,114173,117133,118730,109693,103457,97513,90430,78992,69441,62243,49628,43173,33383,27244,18208,13262,7436,5051,2481,1320,954,367,308,118,169,157,97,46,0,125
2015,1150,U,1947,7384,13885,30222,40752,50071,60025,62570,71431,84034,96979,107583,113478,118013,107759,103392,100959,92798,81389,69555,63088,49994,43425,33916,29062,19550,13558,7566,5330,2829,1443,1060,392,397,153,219,205,128,0,0,167
2015,1150,R,5466,18289,44003,85839,106947,130490,143866,152482,177857,165403,146378,151356,136691,122409,119924,103797,80235,78914,67528,68889,58181,47960,42058,31058,19354,12542,12060,6913,3938,1097,841,562,279,0,0,0,0,0,190,0,0
2015,1152,T,2725,8891,24518,46873,64556,79887,90379,94418,110943,116268,120900,128722,126565,119347,112441,106049,93228,92370,78865,69427,59713,53236,40556,31147,22657,15913,12001,8378,4620,2331,1362,886,323,555,527,142,198,0,0,0,0
2015,1152,U,2552,5375,17077,29051,48224,58735,69078,73619,87347,99983,107304,119451,119024,114343,108838,104132,91579,91260,78236,70235,58966,53471,40462,31233,23644,16221,12391,7689,4814,2201,1303,993,446,772,418,98,185,0,0,0,0
2015,1152,R,3092,16683,42223,96074,108671,137737,150581,165088,207772,184012,176003,164942,154702,137396,125245,112897,99115,96289,80941,66869,62074,52519,40832,30894,19739,14999,10887,10358,4059,2705,1524,597,0,0,809,255,229,0,0,0,0
2015,1169,T,3001,8237,22256,25220,44848,54493,55919,68886,69634,76370,89570,101817,108140,101131,102592,100743,95424,83776,76348,62982,62716,52398,44801,31982,25042,20022,12136,7488,4734,2247,1733,156,326,0,0,0,0,0,0,0,0
2015,1169,U,2348,4409,13456,15291,30306,37721,36577,50793,51998,59348,72361,91881,98379,94232,99825,97580,94902,85279,79738,62301,63934,53495,45648,34216,24964,20207,12187,7490,4768,2104,1379,0,458,0,0,0,0,0,0,0,0
2015,1169,R,4400,17194,46887,70125,111517,135185,142981,152908,162941,165816,171799,143032,145259,126002,112650,111377,97016,79131,66109,65095,59009,49254,42525,26045,25257,19512,12000,7483,4644,2640,2703,559,0,0,0,0,0,0,0,0,0
2015,3600,T,3429,12394,26161,49181,70450,80803,91096,95136,103975,111051,112174,116305,115910,111463,98586,99749,94330,83971,76190,67446,57981,50824,41168,33555,23984,16949,11366,6558,3866,2252,842,298,180,180,0,24,0,0,0,0,0
2015,3600,U,2695,10317,21365,36901,52298,63863,73098,78723,88804,97799,103471,111015,111147,108588,96568,98710,94175,82682,75578,67198,57494,50166,41087,33372,22963,16528,10956,6593,4118,2156,813,355,168,203,0,32,0,0,0,0,0
2015,3600,R,5300,18156,40669,97465,152357,154545,164854,163076,168482,165529,146941,136490,133568,122096,106207,103660,94912,88928,78496,68400,59885,53333,41472,34237,27829,18538,12883,6428,2950,2597,946,108,219,106,0,0,0,0,0,0,0
2015,1198,T,3326,10539,22843,48416,88826,98319,115290,122322,124404,129101,128020,131773,128359,117992,108083,105818,104032,86993,83366,75956,71216,59481,50483,41679,32584,23843,16260,9879,5579,3833,1782,494,328,478,0,0,0,0,0,0,0
2015,1198,U,2182,11242,20601,36573,54621,62865,78474,90302,94646,106795,108402,120106,121591,105900,102538,102874,100282,84198,80355,71783,66566,55743,46380,36985,26253,20842,12213,8458,5013,3444,1677,752,254,501,0,0,0,0,0,0,0
2015,1198,R,4912,9545,26080,76991,197095,214825,212569,191367,189899,177743,170118,156913,143012,143765,120219,112322,112665,93881,90848,86957,83869,69538,61620,54545,50209,31930,26754,13514,6971,4721,2000,0,460,437,0,0,0,0,0,0,0
2015,1130,T,2138,17730,23471,52242,77872,82785,94325,96687,106658,121054,114082,108249,110967,116993,87713,94718,98171,71103,72317,69982,57892,56627,42285,33724,25860,15157,11612,10649,5439,3024,449,0,0,0,0,0,0,0,0,0,0
2015,1130,U,942,10148,21169,50302,67594,71642,92619,82840,100230,114833,119565,112260,115472,118782,89468,96760,93638,68481,71239,72313,61687,56177,41393,37179,23062,15027,11230,12546,6875,2725,0,0,0,0,0,0,0,0,0,0,0
2015,1130,R,5857,42945,31299,58925,113402,121739,100935,152027,133333,148997,89109,90308,91707,108911,79844,85366,117313,81860,76845,60041,41537,58516,45977,19231,37855,15686,12999,3784,0,4167,2165,0,0,0,0,0,0,0,0,0,0
2015,1105,T,3206,10077,23193,45568,64582,73485,79561,80282,91475,103407,104331,110082,110670,109420,97359,96530,86634,82987,73299,65171,54341,48012,40016,30587,21090,14615,10393,5847,3583,1697,883,392,243,161,0,0,0,0,0,0,0
2015,1105,U,2549,7775,16971,34525,49010,60134,68103,69290,80076,90632,96847,103838,103358,107545,95697,95717,85366,82908,72620,68254,54245,48255,39982,30572,20702,14927,9910,6436,3992,1417,1021,398,309,206,0,0,0,0,0,0,0
2015,1105,R,5132,17694,45109,88140,132075,126582,127694,134006,149314,165520,139902,138473,142455,117495,104679,100102,91999,83320,76140,52090,54740,47063,40147,30645,22574,13408,12266,3600,2007,2805,356,369,0,0,0,0,0,0,0,0,0
2015,1108,T,4350,16238,26644,42722,58677,69985,75846,86496,94992,101688,107829,114471,119117,112924,97172,103363,100442,89011,80338,70074,62633,55153,41738,35986,25934,18219,12130,5647,2847,2275,646,0,122,0,0,0,0,0,0,0,0
2015,1108,U,3071,12988,22258,32513,46584,59382,63465,72964,82425,92910,100458,110346,115057,112556,94279,101678,103250,86921,79574,67811,63023,54785,43219,36299,26659,17464,13165,5904,2909,2344,642,0,145,0,0,0,0,0,0,0,0
2015,1108,R,9492,31966,51843,120482,154799,147334,160209,181535,180227,157876,153411,137392,140387,114872,112418,112174,85339,100279,84205,81588,60589,57013,34540,34434,22241,22149,6790,4328,2524,1919,667,0,0,0,0,0,0,0,0,0,0
2015,1110,T,3248,13539,34370,59862,71616,79628,92726,95815,116803,114864,113726,107445,115454,105871,95583,99323,91427,81809,71567,58576,48693,41670,34480,27146,15587,14447,8462,5932,3091,1764,548,396,208,420,0,0,0,0,0,0,0
2015,1110,U,3336,11624,25787,38203,54435,64536,71033,83333,100477,97693,103033,102936,110474,96875,91580,98740,92594,79073,72853,56475,48228,38864,37098,28327,15341,14563,8222,5637,3474,2040,267,582,0,633,0,0,0,0,0,0,0
2015,1110,R,3065,17635,55606,127781,133257,134140,159848,136594,172611,168675,145455,119454,128157,128348,106181,100797,88544,88889,68354,63835,49856,48794,28047,24416,16180,14165,9022,6592,2230,1145,1158,0,645,0,0,0,0,0,0,0,0
2015,1144,T,1462,8824,20927,38835,60698,74074,81288,86093,75362,93487,98863,101695,102058,88531,99961,90873,88598,72161,70570,54364,53373,40149,36071,29851,26731,16688,6584,3361,6019,857,0,0,0,0,0,0,0,0,0,0,0
2015,1144,U,1523,9146,21655,36606,55385,69930,81017,82824,75427,92949,97390,101822,102456,86885,100442,91200,89152,73409,70203,55010,51632,40443,35559,29173,27523,17271,5978,3481,6250,895,0,0,0,0,0,0,0,0,0,0,0
2015,1144,R,0,0,0,117647,444444,222222,88889,216216,71429,125000,193548,95238,88235,147059,76923,75472,65574,27778,83333,29851,125000,28986,53333,51282,0,0,22727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1164,T,3102,8134,26798,51672,65207,89078,112393,101622,116161,117870,118608,131575,117234,122107,100806,100245,92834,85653,78599,73372,54184,52098,42893,37100,26512,15969,12300,5500,3724,2217,592,625,0,0,0,314,0,0,0,0,0
2015,1164,U,2697,8148,26133,42254,56245,83173,100313,97303,112509,114436,121679,135184,116716,125140,105487,100346,94287,85726,77695,73543,54093,52901,40902,38600,24476,17181,14321,5278,4432,2316,705,752,0,0,0,386,0,0,0,0,0
2015,1164,R,4969,8065,30441,111111,121739,125424,187279,127731,138329,137690,102415,112652,119968,105505,74603,99673,84597,85241,83398,72508,54670,47506,54226,29119,37313,9427,1642,6695,0,1708,0,0,0,0,0,0,0,0,0,0,0
2015,1199,T,5112,24204,43776,91331,93458,108657,114783,117709,110100,120355,113063,131714,92490,93903,90942,91208,88553,84248,70692,64107,61345,41558,37666,32282,22035,15711,9724,7335,3359,2566,894,0,0,0,0,0,0,0,0,0,0
2015,1199,U,5634,16870,30217,66253,84172,86811,96110,89873,105510,112750,109448,125649,98361,106053,99743,94301,92695,89788,75026,62854,62937,44580,41965,27342,25189,17058,7634,7735,4654,3591,1247,0,0,0,0,0,0,0,0,0,0
2015,1199,R,4000,39761,79404,165644,118519,163522,173913,218447,126016,145329,123348,146465,78795,65497,70218,83847,78184,70175,59740,67385,56818,33287,26525,45273,13550,11940,15773,6211,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1177,T,6568,10363,35524,79498,121212,103250,108652,139738,115456,127148,149533,125356,111543,87739,108342,87256,96998,64660,52863,55046,35635,56180,19002,24242,34525,23226,0,2370,9913,2451,0,0,0,0,0,0,0,0,0,0,0
2015,1177,U,5780,0,24096,49296,57508,60109,49724,98462,60773,104972,141809,123667,103846,85470,98522,89404,109718,53812,63444,51780,31496,58642,15873,26059,23810,10830,0,0,7105,3350,0,0,0,0,0,0,0,0,0,0,0
2015,1177,R,7605,25641,51948,123711,255034,203822,266667,240602,228571,163636,163090,128755,127490,92105,127389,82397,61404,96491,24390,62992,45627,49587,28302,18957,62780,54299,0,8032,16393,0,0,0,0,0,0,0,0,0,0,0,0
2015,643,T,2370,7172,17789,35223,52974,68883,81478,87610,98324,105039,109622,115033,116296,112432,102977,98086,92465,82766,72987,62818,54572,48075,39273,31238,22689,16455,11276,6963,4059,2033,1086,533,283,144,93,60,35,25,10,9,21
