ctry,year,age,Qx_m,Qx_f,Mx_m,Mx_f,lx_m,lx_f,Lx_m,Lx_f,Tx_m,Tx_f,Ex_m,Ex_f,piv,method
Costa Rica,1927,75,.1196793466806412,.0984097793698311,.1272967457771301,.1035026162862778,14320.6669921875,22844.5703125,13463.723,21720.506,77384.890625,140251.78125,5.4037213,6.1393924,pivot,BLEND
Costa Rica,1927,76,.1308769583702087,.1080825105309486,.1400410234928131,.1142571046948433,12606.779296875,20596.44140625,11781.811,19483.383,63921.16796875,118531.28125,5.0703807,5.75494,pivot,BLEND
Costa Rica,1927,77,.1421848386526108,.1182134002447128,.1530667245388031,.1256395429372787,10956.8427734375,18370.326171875,10177.895,17284.516,52139.35546875,99047.8984375,4.7586112,5.3917332,pivot,BLEND
Costa Rica,1927,78,.1538076549768448,.1289056390523911,.1666214913129807,.1377863585948944,9398.9462890625,16198.70703125,8676.1309,15154.654,41961.4609375,81763.3828125,4.4644856,5.0475254,pivot,BLEND
Costa Rica,1927,79,.1664243936538696,.1406252980232239,.1815298944711685,.1512608528137207,7953.31640625,14110.6025390625,7291.5034,13118.449,33285.33203125,66608.7265625,4.1850882,4.7204738,pivot,BLEND
Costa Rica,1927,80,.1807865500450134,.1540602594614029,.1987524330615997,.1669179797172546,6629.6904296875,12126.294921875,6030.4111,11192.205,25993.828125,53490.28125,3.9208207,4.4110985,pivot,BLEND
Costa Rica,1927,81,.1962383538484573,.1687807440757751,.2175879031419754,.1843370199203491,5431.13134765625,10258.115234375,4898.2334,9392.4297,19963.416015625,42298.07421875,3.6757381,4.1233768,pivot,BLEND
Costa Rica,1927,82,.2121597826480865,.184570387005806,.2373363971710205,.2033352255821228,4365.3349609375,8526.7431640625,3902.2607,7739.8511,15065.18359375,32905.64453125,3.4510946,3.8591106,pivot,BLEND
Costa Rica,1927,83,.2289689481258392,.2017878293991089,.2585713565349579,.2244316190481186,3439.1865234375,6952.958984375,3045.4531,6251.4478,11162.921875,25165.794921875,3.2458029,3.6194367,pivot,BLEND
Costa Rica,1927,84,.2483473420143127,.2215319573879242,.2835577428340912,.2491267174482346,2651.719482421875,5549.9365234375,2322.4458,4935.1924,8117.46923828125,18914.34765625,3.0612097,3.4080296,pivot,BLEND
Costa Rica,1927,85,1,1,.3439454734325409,.3090636432170868,1993.171997070313,4320.4482421875,5795.0234,13979.154,5795.0234375,13979.154296875,2.9074378,3.2355797,pivot,BLEND
Costa Rica,1938,0,.1629174053668976,.1432079672813416,.1773653626441956,.1542531102895737,100000,100000,91854.125,92839.602,4452855.5,4669843.5,44.528557,46.698437,pivot,BLEND
Costa Rica,1938,1,.0421235077083111,.0384637713432312,.0430297888815403,.039218008518219,83708.2578125,85679.203125,81945.219,84031.43,4361001.5,4577004,52.097626,53.420246,pivot,BLEND
Costa Rica,1938,2,.0197825580835342,.0181396640837193,.0199801884591579,.0183056928217411,80182.171875,82383.65625,79389.063,81636.453,4279056,4492972.5,53.366676,54.537182,pivot,BLEND
Costa Rica,1938,3,.0119562027975917,.0108218211680651,.0120281083509326,.010880695655942,78595.9609375,80889.2421875,78126.109,80451.563,4199667,4411336,53.433624,54.535507,pivot,BLEND
Costa Rica,1938,4,.0078955553472042,.0073455655947328,.0079268487170339,.0073726437985897,77656.25,80013.875,77349.68,79720,4121541,4330884.5,53.074169,54.126667,pivot,BLEND
Costa Rica,1938,5,.0080926101654768,.0070018437691033,.0081254886463284,.0070264427922666,77043.109375,79426.125,76731.375,79148.063,4044191.25,4251164.5,52.492577,53.523502,pivot,BLEND
Costa Rica,1938,6,.006631672848016,.0059579946100712,.0066537354141474,.0059757963754237,76419.6328125,78869.9921875,76166.234,78635.039,3967459.75,4172016.5,51.916759,52.897388,pivot,BLEND
Costa Rica,1938,7,.0054471730254591,.0050444412045181,.0054620495066047,.0050571965985,75912.84375,78400.0859375,75706.094,78202.344,3891293.5,4093381.25,51.260014,52.211437,pivot,BLEND
Costa Rica,1938,8,.0044947001151741,.0042708632536232,.0045048240572214,.0042800027877092,75499.3359375,78004.6015625,75329.664,77838.031,3815587.5,4015179,50.538029,51.473618,pivot,BLEND
Costa Rica,1938,9,.0037429896183312,.0036428794264793,.0037500078324229,.0036495267413557,75159.9921875,77671.453125,75019.328,77529.984,3740257.75,3937341,49.763947,50.692253,pivot,BLEND
Costa Rica,1938,10,.0031701838597655,.0031620305962861,.0031752169597894,.0031670376192778,74878.671875,77388.5078125,74759.984,77266.156,3665238.5,3859811,48.949032,49.875763,pivot,BLEND
Costa Rica,1938,11,.0027612699195743,.0028260226827115,.0027650874108076,.0028300215490162,74641.2890625,77143.8046875,74538.234,77034.797,3590478.5,3782544.75,48.103115,49.032387,pivot,BLEND
Costa Rica,1938,12,.0025061904452741,.0026291923131794,.0025093348231167,.0026326531078666,74435.1875,76925.796875,74341.914,76824.672,3515940.25,3705510,47.234921,48.169926,pivot,BLEND
Costa Rica,1938,13,.0023982722777873,.002563109388575,.0024011516943574,.0025663983542472,74248.640625,76723.546875,74159.609,76625.219,3441598.5,3628685.25,46.352345,47.295589,pivot,BLEND
Costa Rica,1938,14,.002432735869661,.002617264399305,.0024356986396015,.002620693994686,74070.5703125,76526.8984375,73980.469,76426.75,3367438.75,3552060.25,45.462574,46.41584,pivot,BLEND
Costa Rica,1938,15,.0025898434687406,.0027760488446802,.0025932013522834,.0027799073141068,73890.375,76326.609375,73794.688,76220.672,3293458.25,3475633.5,44.572224,45.536327,pivot,BLEND
Costa Rica,1938,16,.002848872449249,.0030223231296986,.0028529362753034,.0030268973205239,73699.0078125,76114.7265625,73594.031,75999.703,3219663.5,3399412.75,43.686661,44.661697,pivot,BLEND
Costa Rica,1938,17,.0032779059838504,.0033623978961259,.0032832871656865,.0033680603373796,73489.046875,75884.6796875,73368.602,75757.102,3146069.5,3323413,42.810047,43.795574,pivot,BLEND
Costa Rica,1938,18,.0038799964822829,.0037951548583806,.0038875383324921,.0038023700471967,73248.15625,75629.5234375,73106.055,75486.016,3072701,3247656,41.949192,42.941643,pivot,BLEND
Costa Rica,1938,19,.0045704199001193,.004301886074245,.004580887965858,.0043111592531204,72963.953125,75342.5,72797.219,75180.438,2999595,3172170,41.110641,42.103329,pivot,BLEND
Costa Rica,1938,20,.0055585345253348,.0053283995948732,.005574026145041,.0053426334634423,72630.4765625,75018.3828125,72428.617,74818.516,2926797.75,3096989.5,40.297104,41.283073,pivot,BLEND
Costa Rica,1938,21,.0058625652454793,.005690033081919,.0058798007667065,.0057062674313784,72226.7578125,74618.65625,72015.039,74406.359,2854369,3022171,39.51955,40.501545,pivot,BLEND
Costa Rica,1938,22,.0060878884978592,.0060292799025774,.0061064762994647,.0060475110076368,71803.3203125,74194.0703125,71584.75,73970.406,2782354,2947764.5,38.749657,39.730461,pivot,BLEND
Costa Rica,1938,23,.0062232534401119,.0063337069004774,.0062426785007119,.0063538285903633,71366.1875,73746.734375,71144.125,73513.188,2710769.25,2873794.25,37.983944,38.968426,pivot,BLEND
Costa Rica,1938,24,.0063035525381565,.0066169407218695,.0063234828412533,.0066389054991305,70922.0546875,73279.640625,70698.523,73037.195,2639625.25,2800281,37.218681,38.213631,pivot,BLEND
Costa Rica,1938,25,.0063929711468518,.0069101951085031,.0064134718850255,.0069341533817351,70474.9921875,72794.75,70249.719,72543.234,2568926.75,2727243.75,36.451607,37.46484,pivot,BLEND
Costa Rica,1938,26,.0064736250787973,.0072102816775441,.0064946468919516,.0072363698855042,70024.4453125,72291.7265625,69797.789,72031.109,2498677,2654700.5,35.682926,36.72205,pivot,BLEND
Costa Rica,1938,27,.0065944278612733,.0075060869567096,.0066162431612611,.0075343637727201,69571.1328125,71770.484375,69341.742,71501.125,2428879.25,2582669.5,34.91217,35.985119,pivot,BLEND
Costa Rica,1938,28,.0068019656464458,.0077949487604201,.0068251779302955,.0078254481777549,69112.3515625,71231.765625,68877.297,70954.141,2359537.5,2511168.25,34.140606,35.25349,pivot,BLEND
Costa Rica,1938,29,.0070751737803221,.0080807628110051,.0071002915501595,.008113544434309,68642.25,70676.515625,68399.422,70390.953,2290660,2440214.25,33.370991,34.526524,pivot,BLEND
Costa Rica,1938,30,.0073542571626604,.0083662085235119,.007381399627775,.008401351980865,68156.59375,70105.3984375,67905.969,69812.141,2222260.75,2369823.25,32.605221,33.803719,pivot,BLEND
Costa Rica,1938,31,.0076613635756075,.0086489450186491,.0076908245682716,.0086865099146962,67655.3515625,69518.8828125,67396.188,69218.25,2154354.75,2300011,31.843081,33.084694,pivot,BLEND
Costa Rica,1938,32,.0079551301896572,.0089451558887959,.0079868985339999,.0089853433892131,67137.015625,68917.6171875,66869.969,68609.375,2086958.5,2230792.75,31.085066,32.368977,pivot,BLEND
Costa Rica,1938,33,.0082063367590308,.0092590320855379,.0082401474937797,.0093020964413881,66602.9296875,68301.140625,66329.648,67984.938,2020088.625,2162183.5,30.330326,31.656624,pivot,BLEND
Costa Rica,1938,34,.008439302444458,.0095763579010963,.0084750643000007,.0096224322915077,66056.3671875,67668.734375,65777.633,67344.719,1953758.875,2094198.5,29.577147,30.9478,pivot,BLEND
Costa Rica,1938,35,.0087027521803975,.0098818344995379,.0087407864630222,.0099309021607041,65498.8984375,67020.7109375,65213.891,66689.563,1887981.25,2026853.875,28.824627,30.242203,pivot,BLEND
Costa Rica,1938,36,.0089801410213113,.0101807685568929,.0090206442400813,.0102328574284911,64928.87890625,66358.421875,64637.344,66020.633,1822767.375,1960164.25,28.073292,29.539043,pivot,BLEND
Costa Rica,1938,37,.0093514276668429,.0104671521112323,.009395357221365,.0105222212150693,64345.80859375,65682.84375,64044.945,65339.086,1758130,1894143.625,27.323147,28.837723,pivot,BLEND
Costa Rica,1938,38,.0098680127412081,.0107430573552847,.0099169425666332,.0108010759577155,63744.08203125,64995.33203125,63429.57,64646.207,1694085.125,1828804.5,26.576351,28.137474,pivot,BLEND
Costa Rica,1938,39,.0105000026524067,.0110187930986285,.0105554182082415,.0110798366367817,63115.0546875,64297.08203125,62783.703,63942.844,1630655.5,1764158.375,25.836237,27.437613,pivot,BLEND
Costa Rica,1938,40,.0111731989309192,.0113055752590299,.0112359700724483,.0113698467612267,62452.34765625,63588.60546875,62103.453,63229.152,1567871.875,1700215.5,25.105091,26.737738,pivot,BLEND
Costa Rica,1938,41,.0119146853685379,.0116070117801428,.0119860908016562,.0116747664287686,61754.5546875,62869.69921875,61386.664,62504.836,1505768.375,1636986.375,24.383114,26.037764,pivot,BLEND
Costa Rica,1938,42,.0126614784821868,.0119402846321464,.0127421459183097,.0120119983330369,61018.76953125,62139.96875,60632.477,61768.984,1444381.75,1574481.5,23.671106,25.337662,pivot,BLEND
Costa Rica,1938,43,.0133694810792804,.0123193925246596,.0134594542905688,.0123957470059395,60246.18359375,61398,59843.453,61019.805,1383749.25,1512712.5,22.968246,24.637814,pivot,BLEND
Costa Rica,1938,44,.0140588069334626,.0127470260486007,.0141583317890763,.0128287905827165,59440.72265625,60641.61328125,59022.891,60255.113,1323905.75,1451692.75,22.272707,23.938887,pivot,BLEND
Costa Rica,1938,45,.0148652633652091,.013229507021606,.0149765787646174,.0133175998926163,58605.05859375,59868.61328125,58169.469,59472.598,1264882.875,1391437.625,21.583168,23.24152,pivot,BLEND
Costa Rica,1938,46,.0157052539288998,.0137530500069261,.0158295575529337,.0138482777401805,57733.87890625,59076.58203125,57280.516,58670.34,1206713.375,1331965,20.901304,22.546413,pivot,BLEND
Costa Rica,1938,47,.0165881849825382,.0143245123326778,.0167269203811884,.0144278481602669,56827.15234375,58264.09765625,56355.82,57846.797,1149432.875,1273294.625,20.226826,21.853846,pivot,BLEND
Costa Rica,1938,48,.0175276957452297,.0149501198902726,.0176826640963554,.0150627149268985,55884.4921875,57429.4921875,55394.727,57000.203,1093077.125,1215447.875,19.559578,21.164175,pivot,BLEND
Costa Rica,1938,49,.0185382477939129,.0156352836638689,.0187116879969835,.0157584771513939,54904.96484375,56570.9140625,54396.043,56128.664,1037682.375,1158447.625,18.899609,20.477797,pivot,BLEND
Costa Rica,1938,50,.0196320191025734,.0163865424692631,.0198266375809908,.0165219102054834,53887.12109375,55686.41015625,53358.164,55230.156,983286.3125,1102319,18.247149,19.795116,pivot,BLEND
Costa Rica,1938,51,.0208648350089788,.0172331240028143,.021084800362587,.0173829048871994,52829.20703125,54773.90234375,52278.07,54301.938,929928.1875,1047088.8125,17.602539,19.116564,pivot,BLEND
Costa Rica,1938,52,.0223339051008224,.0181897412985563,.0225861240178347,.0183566939085722,51726.93359375,53829.9765625,51149.301,53340.398,877650.0625,992786.875,16.966984,18.443012,pivot,BLEND
Costa Rica,1938,53,.0240437891334295,.0192881841212511,.0243363585323095,.0194760132580996,50571.66796875,52850.82421875,49963.703,52341.125,826500.8125,939446.5,16.343159,17.775436,pivot,BLEND
Costa Rica,1938,54,.0259379222989082,.0205495804548264,.026278730481863,.0207629147917032,49355.734375,51831.4296875,48715.641,51298.875,776537.0625,887105.375,15.733472,17.115202,pivot,BLEND
Costa Rica,1938,55,.0278242714703083,.0219369884580374,.028216827660799,.0221802722662687,48075.55078125,50766.31640625,47406.719,50209.484,727821.4375,835806.5,15.139118,16.4638,pivot,BLEND
Costa Rica,1938,56,.0300888624042273,.0235169120132923,.0305484458804131,.0237967241555452,46737.8828125,49652.65625,46034.738,49068.82,680414.75,785597,14.5581,15.821853,pivot,BLEND
Costa Rica,1938,57,.0321408174932003,.0253273118287325,.0326657705008984,.0256521627306938,45331.59375,48484.98046875,44603.094,47870.984,634380,736528.1875,13.994213,15.190852,pivot,BLEND
Costa Rica,1938,58,.0339834801852703,.0273309219628572,.034570898860693,.027709586545825,43874.59765625,47256.984375,43129.094,46611.195,589776.875,688657.1875,13.442331,14.572601,pivot,BLEND
Costa Rica,1938,59,.0360539369285107,.0295020323246717,.0367158129811287,.0299437325447798,42383.5859375,45965.40625,41619.539,45287.367,546647.8125,642046,12.89763,13.968026,pivot,BLEND
Costa Rica,1938,60,.0385500527918339,.0318792127072811,.0393077097833157,.0323955863714218,40855.4921875,44609.33203125,40068,43898.277,505028.25,596758.625,12.361331,13.377439,pivot,BLEND
Costa Rica,1938,61,.0410172343254089,.034404281526804,.0418760553002357,.0350064672529697,39280.51171875,43187.22265625,38474.922,42444.313,464960.25,552860.375,11.83692,12.80148,pivot,BLEND
Costa Rica,1938,62,.0441475473344326,.0371784940361977,.04514404758811,.0378827042877674,37669.33203125,41701.3984375,36837.828,40926.203,426485.34375,510416.0625,11.321818,12.239783,pivot,BLEND
Costa Rica,1938,63,.0477985888719559,.0403151176869869,.0489689111709595,.0411444902420044,36006.32421875,40151.00390625,35145.797,39341.656,389647.5,469489.875,10.821641,11.693104,pivot,BLEND
Costa Rica,1938,64,.0518113821744919,.0438452661037445,.0531892888247967,.04482801258564,34285.2734375,38532.3125,33397.09,37687.582,354501.71875,430148.1875,10.339767,11.163311,pivot,BLEND
Costa Rica,1938,65,.0554420575499535,.0475814156234264,.057022787630558,.0487409979104996,32508.90625,36842.8515625,31607.727,35966.336,321104.625,392460.625,9.8774357,10.652287,pivot,BLEND
Costa Rica,1938,66,.0603541731834412,.051855381578207,.0622321590781212,.0532356612384319,30706.544921875,35089.81640625,29779.91,34180.016,289496.90625,356494.28125,9.4278564,10.15948,pivot,BLEND
Costa Rica,1938,67,.064461886882782,.0562728457152843,.0666087493300438,.0579020008444786,28853.27734375,33270.21875,27923.309,32334.113,259716.984375,322314.28125,9.0012989,9.6877718,pivot,BLEND
Costa Rica,1938,68,.0687932595610619,.0603373497724533,.0712438076734543,.062214270234108,26993.33984375,31398.009765625,26064.859,30450.773,231793.671875,289980.15625,8.5870686,9.2356224,pivot,BLEND
Costa Rica,1938,69,.0736044645309448,.0642851442098618,.0764167755842209,.0664200559258461,25136.380859375,29503.537109375,24211.305,28555.219,205728.8125,259529.375,8.1845045,8.7965508,pivot,BLEND
Costa Rica,1938,70,.0796100497245789,.0687512904405594,.0829102993011475,.0711987912654877,23286.23046875,27606.8984375,22359.32,26657.895,181517.515625,230974.15625,7.7950578,8.366538,pivot,BLEND
Costa Rica,1938,71,.085244357585907,.0734275877475739,.0890394151210785,.0762261375784874,21432.412109375,25708.888671875,20518.916,24765.018,159158.1875,204316.265625,7.4260511,7.9473004,pivot,BLEND
Costa Rica,1938,72,.0922788381576538,.0786946341395378,.0967424809932709,.0819178819656372,19605.419921875,23821.146484375,18700.836,22883.848,138639.28125,179551.25,7.0714774,7.5374732,pivot,BLEND
Costa Rica,1938,73,.0998412594199181,.0849344730377197,.1050872802734375,.0887013748288155,17796.25390625,21946.55078125,16907.854,21014.541,119938.4375,156667.40625,6.7395329,7.1385889,pivot,BLEND
Costa Rica,1938,74,.1080453097820282,.0922096073627472,.1142155379056931,.0966663956642151,16019.453125,20082.53125,15154.039,19156.629,103030.5859375,135652.859375,6.431592,6.7547688,pivot,BLEND
Costa Rica,1938,75,.1149187460541725,.0999205335974693,.121924452483654,.105175107717514,14288.6259765625,18230.728515625,13467.61,17319.916,87876.546875,116496.234375,6.150105,6.3901029,pivot,BLEND
Costa Rica,1938,76,.1249751895666122,.1089780777692795,.1333051025867462,.1152583956718445,12646.5947265625,16409.103515625,11856.34,15514.987,74408.9375,99176.3203125,5.8837132,6.0439816,pivot,BLEND
Costa Rica,1938,77,.1312318295240402,.1185892820358276,.1404474228620529,.1260642111301422,11066.083984375,14620.87109375,10339.973,13753.932,62552.59765625,83661.328125,5.6526408,5.7220483,pivot,BLEND
Costa Rica,1938,78,.1379652619361877,.1275160908699036,.1481876373291016,.1361999362707138,9613.861328125,12886.9921875,8950.6719,12065.343,52212.625,69907.3984375,5.4309735,5.4246483,pivot,BLEND
Costa Rica,1938,79,.1424978673458099,.1362385153770447,.1534295678138733,.1461973637342453,8287.482421875,11243.693359375,7697.0078,10477.781,43261.953125,57842.0546875,5.2201562,5.1443996,pivot,BLEND
Costa Rica,1938,80,.1505865454673767,.1465392261743546,.1628478914499283,.1581249833106995,7106.53369140625,9711.869140625,6571.4595,9000.2842,35564.9453125,47364.2734375,5.0045419,4.8769474,pivot,BLEND
Costa Rica,1938,81,.1561100333929062,.1577847450971603,.1693268418312073,.1712989211082458,6036.38525390625,8288.69921875,5565.2148,7634.7842,28993.486328125,38363.9921875,4.8031206,4.6284695,pivot,BLEND
Costa Rica,1938,82,.1643898189067841,.169611394405365,.1791119128465652,.1853282898664474,5094.044921875,6980.869140625,4675.3403,6388.8516,23428.271484375,30729.20703125,4.5991488,4.401917,pivot,BLEND
Costa Rica,1938,83,.1713878512382507,.1824981272220612,.1874512881040573,.200823038816452,4256.6357421875,5796.833984375,3891.8679,5267.8784,18752.931640625,24340.35546875,4.4055758,4.198905,pivot,BLEND
Costa Rica,1938,84,.1831492483615875,.1969669908285141,.2016117721796036,.2184840589761734,3527.10009765625,4738.9228515625,3204.1072,4272.2173,14861.0634765625,19072.4765625,4.2133942,4.0246439,pivot,BLEND
Costa Rica,1938,85,1,1,.2471583783626556,.2571246325969696,2881.1142578125,3805.511474609375,11656.956,14800.26,11656.9560546875,14800.259765625,4.045989,3.8891644,pivot,BLEND
Costa Rica,1956,0,.0935758203268051,.0801290795207024,.0981689393520355,.0834733992815018,100000,100000,95321.203,95993.547,5946253.90625,6176994.739257813,59.46254,61.769947,pivot,BH
Costa Rica,1956,1,.0188349951058626,.018069164827466,.0190140604972839,.0182339008897543,90642.4140625,91987.09375,89788.789,91156.031,5850932.703125,6081001.192382813,64.549614,66.107117,pivot,BH
Costa Rica,1956,2,.0088456366211176,.0085965618491173,.0088849328458309,.0086336713284254,88935.1640625,90324.9609375,88541.82,89936.719,5761143.9140625,5989845.161132813,64.779144,66.314392,pivot,BH
Costa Rica,1956,3,.0053746439516544,.0052222232334316,.005389126483351,.0052358945831656,88148.4765625,89548.4765625,87911.594,89314.656,5672602.09375,5899908.442382813,64.352806,65.885078,pivot,BH
Costa Rica,1956,4,.0036801816895604,.0035824675578624,.0036869661416858,.0035888960119337,87674.7109375,89080.8359375,87513.383,88921.266,5584690.5,5810593.786132813,63.697849,65.228325,pivot,BH
Costa Rica,1956,5,.0027853571809828,.0025517444591969,.0027892417274415,.0025550043210387,87352.0546875,88761.703125,87230.406,88648.453,5497177.1171875,5721672.520507813,62.931286,64.461052,pivot,BH
Costa Rica,1956,6,.0023347043897957,.0021257661283016,.0023374329321086,.0021280280780047,87108.75,88535.203125,87007.063,88441.102,5409946.7109375,5633024.067382813,62.105663,63.62468,pivot,BH
Costa Rica,1956,7,.0019622622057796,.0017595220124349,.0019641893450171,.0017610713839531,86905.375,88347,86820.109,88269.281,5322939.6484375,5544582.965820313,61.249832,62.759155,pivot,BH
Costa Rica,1956,8,.0016609790036455,.0014539763797075,.001662359572947,.0014550341293216,86734.84375,88191.5546875,86662.813,88127.438,5236119.5390625,5456313.684570313,60.369274,61.868893,pivot,BH
Costa Rica,1956,9,.0014255826827139,.0012095186393708,.00142659957055,.0012102505424991,86590.78125,88063.328125,86529.063,88010.07,5149456.7265625,5368186.247070313,59.46888,60.958248,pivot,BH
Costa Rica,1956,10,.0012521584285423,.0010258528636768,.0012529428349808,.0010263792937621,86467.3359375,87956.8125,86413.203,87911.695,5062927.6640625,5280176.176757813,58.553066,60.031464,pivot,BH
Costa Rica,1956,11,.0011377641931176,.0009018758428283,.0011384118115529,.0009022827143781,86359.0625,87866.578125,86309.938,87826.953,4976514.4609375,5192264.481445313,57.625851,59.092598,pivot,BH
Costa Rica,1956,12,.0010800510644913,.0008355482714251,.0010806346544996,.0008358974591829,86260.8046875,87787.3359375,86214.219,87750.656,4890204.5234375,5104437.528320313,56.690922,58.145489,pivot,BH
Costa Rica,1956,13,.0010768296197057,.0008237565634772,.0010774097172543,.000824095972348,86167.640625,87713.984375,86121.25,87677.859,4803990.3046875,5016686.872070313,55.751675,57.193695,pivot,BH
Costa Rica,1956,14,.0011255448916927,.0008621719316579,.0011261786567047,.0008625437621959,86074.8515625,87641.7265625,86026.406,87603.945,4717869.0546875,4929009.012695313,54.811237,56.240437,pivot,BH
Costa Rica,1956,15,.0012305359123275,.0009529376402497,.0012312935432419,.0009533918928355,85977.96875,87566.1640625,85925.07,87524.438,4631842.6484375,4841405.067382813,53.872437,55.288536,pivot,BH
Costa Rica,1956,16,.0013976875925437,.0010981294326484,.0013986650155857,.0010987326968461,85872.171875,87482.71875,85812.156,87434.688,4545917.578125,4753880.629882813,52.938194,54.340797,pivot,BH
Costa Rica,1956,17,.0015761735849082,.0012483686441556,.00157741678413,.0012491483939812,85752.1484375,87386.6484375,85684.563,87332.102,4460105.421875,4666445.942382813,52.011589,53.399986,pivot,BH
Costa Rica,1956,18,.0017243808833882,.0013718294212595,.0017258689040318,.0013727709883824,85616.984375,87277.5546875,85543.172,87217.688,4374420.859375,4579113.840820313,51.092911,52.46611,pivot,BH
Costa Rica,1956,19,.0018481914885342,.001478944439441,.0018499009311199,.0014800388598815,85469.3515625,87157.828125,85390.375,87093.375,4288877.6875,4491896.153320313,50.180302,51.537495,pivot,BH
Costa Rica,1956,20,.0020225748885423,.0016665916191414,.0020246224012226,.0016679815016687,85311.390625,87028.9296875,85225.117,86956.406,4203487.3125,4404802.778320313,49.272285,50.613087,pivot,BH
Costa Rica,1956,21,.0021220275666565,.0017701316392049,.002124281367287,.0017716997535899,85138.84375,86883.890625,85048.516,86806.992,4118262.1953125,4317846.372070313,48.371132,49.696743,pivot,BH
Costa Rica,1956,22,.002213206840679,.0018705675611272,.0022156587801874,.0018723186803982,84958.1796875,86730.09375,84864.164,86648.977,4033213.6796875,4231039.379882813,47.472931,48.783981,pivot,BH
Costa Rica,1956,23,.0022937769535929,.001965411240235,.0022964107338339,.0019673446658999,84770.1484375,86567.859375,84672.922,86482.789,3948349.515625,4144390.403320313,46.577122,47.87447,pivot,BH
Costa Rica,1956,24,.0023685104679316,.0020580790005624,.0023713186383247,.0020601989235729,84575.703125,86397.71875,84475.547,86308.813,3863676.59375,4057907.614257813,45.683056,46.967762,pivot,BH
Costa Rica,1956,25,.002446404658258,.0021560227032751,.0024494007229805,.0021583493798971,84375.3828125,86219.90625,84272.172,86126.961,3779201.046875,3971598.801757813,44.790329,46.063595,pivot,BH
Costa Rica,1956,26,.0025266674347222,.0022592644672841,.0025298635009676,.0022618195507675,84168.96875,86034.015625,84062.641,85936.828,3694928.875,3885471.840820313,43.898945,45.162041,pivot,BH
Costa Rica,1956,27,.002611689735204,.002366199856624,.0026151046622545,.0023690026719123,83956.3046875,85839.640625,83846.672,85738.078,3610866.234375,3799535.012695313,43.008877,44.263176,pivot,BH
Costa Rica,1956,28,.0027041919529438,.0024770661257207,.0027078532148153,.0024801378604025,83737.0390625,85636.5234375,83623.82,85530.461,3527019.5625,3713796.934570313,42.120186,43.366974,pivot,BH
Costa Rica,1956,29,.0028042795602232,.0025937682949007,.0028082169592381,.0025971364229918,83510.6015625,85424.3984375,83393.508,85313.609,3443395.7421875,3628266.473632813,41.233036,42.473423,pivot,BH
Costa Rica,1956,30,.0029096284415573,.0027167696971446,.0029138675890863,.0027204651851207,83276.4140625,85202.828125,83155.266,85087.094,3360002.234375,3542952.864257813,40.347584,41.582573,pivot,BH
Costa Rica,1956,31,.0030218081083149,.0028451352845877,.0030263806693256,.0028491884004325,83034.109375,84971.3515625,82908.656,84850.469,3276846.96875,3457865.770507813,39.463867,40.694489,pivot,BH
Costa Rica,1956,32,.0031458979938179,.0029910572338849,.0031508540268987,.0029955371282995,82783.1953125,84729.59375,82652.984,84602.875,3193938.3125,3373015.301757813,38.581966,39.809177,pivot,BH
Costa Rica,1956,33,.0032849840354174,.0031601162627339,.0032903885003179,.003165117232129,82522.765625,84476.1640625,82387.219,84342.688,3111285.328125,3288412.426757813,37.702145,38.927105,pivot,BH
Costa Rica,1956,34,.003439165186137,.0033456867095083,.0034450893290341,.0033512928057462,82251.6796875,84209.2109375,82110.242,84068.344,3028898.109375,3204069.739257813,36.824757,38.048923,pivot,BH
Costa Rica,1956,35,.0036058195400983,.0035366008523852,.0036123322788626,.003542865626514,81968.8046875,83927.4765625,81821.023,83779.063,2946787.8671875,3120001.395507813,35.950115,37.174969,pivot,BH
Costa Rica,1956,36,.0037870390806347,.0037354982923716,.0037942235358059,.0037424883339554,81673.2421875,83630.65625,81518.594,83474.453,2864966.84375,3036222.333007813,35.078403,36.305138,pivot,BH
Costa Rica,1956,37,.0039864359423518,.0039407350122929,.0039943978190422,.0039485148154199,81363.9453125,83318.2578125,81201.766,83154.094,2783448.25,2952747.879882813,34.20985,35.439384,pivot,BH
Costa Rica,1956,38,.0042078387923539,.004153030924499,.0042167105711997,.0041616726666689,81039.59375,82989.921875,80869.094,82817.594,2702246.484375,2869593.786132813,33.344769,34.577618,pivot,BH
Costa Rica,1956,39,.0044543058611453,.0043757390230894,.0044642481952906,.0043853335082531,80698.59375,82645.265625,80518.867,82464.453,2621377.390625,2786776.192382813,32.483559,33.71973,pivot,BH
Costa Rica,1956,40,.0047257603146136,.0046134339645505,.0047369529493153,.0046241004019976,80339.140625,82283.6328125,80149.313,82093.828,2540858.5234375,2704311.739257813,31.626657,32.86573,pivot,BH
Costa Rica,1956,41,.0050258571282029,.0048717246390879,.0050385184586048,.0048836204223335,79959.4765625,81904.0234375,79758.547,81704.516,2460709.2109375,2622217.911132813,30.774454,32.015739,pivot,BH
Costa Rica,1956,42,.0053551164455712,.0051351860165596,.0053694937378168,.0051484052091837,79557.609375,81505.0078125,79344.594,81295.734,2380950.6640625,2540513.395507813,29.927378,31.170029,pivot,BH
Costa Rica,1956,43,.0057129510678351,.0053926194086671,.0057293167337775,.0054071987979114,79131.5703125,81086.4609375,78905.531,80867.828,2301606.0703125,2459217.661132813,29.085814,30.328339,pivot,BH
