Year,Reg,Group,Sex,Dra0,Dra1,Dra2,Dra3,Dra4,Dra5,Dra6,Dra7,Dra8,Dra9,Dra10,Dra11,Dra12,Dra13,Dra14,Dra15,Dra16,Dra17,Dra18,Dra19,Dra20,Dra21,Dra22,Dra23,Dra24,Dra25,Dra26,Dra27,Dra28,Dra29,Dra30,Dra31,Dra32,Dra33,Dra34,Dra35,Dra36,Dra37,Dra38,Dra39,Dra40,Dra41,Dra42,Dra43,Dra44,Dra45,Dra46,Dra47,Dra48,Dra49,Dra50,Dra51,Dra52,Dra53,Dra54,Dra55,Dra56,Dra57,Dra58,Dra59,Dra60,Dra61,Dra62,Dra63,Dra64,Dra65,Dra66,Dra67,Dra68,Dra69,Dra70,Dra71,Dra72,Dra73,Dra74,Dra75,Dra76,Dra77,Dra78,Dra79,Dra80,Dra81,Dra82,Dra83,Dra84,Dra85,Dra86,Dra87,Dra88,Dra89,Dra90,Dra91,Dra92,Dra93,Dra94,Dra95,Dra96,Dra97,Dra98,Dra99,Dra100
2015,1117,U,M,7370,644,477,0,505,0,169,174,0,379,191,0,0,205,213,221,1099,1274,1525,1607,2703,720,1783,1485,2027,3813,2697,4508,4393,4354,3904,3636,5749,5148,7534,6519,7850,8659,9052,8703,8357,10353,11676,10284,8422,13074,14248,11611,16408,12996,16975,14646,15452,20851,21226,20582,23620,23994,24952,29658,32950,38507,34345,41449,41087,45358,46815,50349,56509,50642,58623,77311,61012,89378,82805,79581,103237,89191,116555,133460,125143,121790,128297,159193,184200,193570,204043,196878,224529,261510,210557,236541,379374,310175,418127,458746,271218,167251,308771,669004,122878
2015,1117,U,F,4541,170,0,503,349,178,358,184,195,0,201,398,0,428,219,0,677,445,863,417,203,195,719,323,980,901,620,1388,1662,1245,1495,2604,1264,1436,2729,1785,2435,2968,1707,4049,3511,4033,3139,3417,2818,2234,5128,4497,4061,4069,5111,4876,5649,6391,4684,7811,7368,6630,9537,8565,9261,10537,11407,13095,11052,17049,16904,18517,23748,22560,25916,23584,24785,35465,38116,41951,50750,50168,56343,68940,66370,81100,96880,115146,118848,127401,157235,182456,176643,201440,235950,243986,299527,345014,293792,378016,374662,363958,360974,454947,436749
2015,1117,R,B,9890,591,571,286,307,646,632,0,670,714,0,0,0,374,0,792,424,2231,1672,1058,1451,2160,1678,2165,1914,1706,2933,1242,4666,4296,3098,3723,2444,7017,6048,5849,3754,5041,4699,7846,7362,6518,8868,4769,8017,8791,8315,9926,8412,9462,12050,13288,11760,9599,11664,13203,14749,15793,14011,19897,19126,19091,24054,23963,24180,31088,28790,26257,33339,27561,41604,40370,21677,49642,48289,41953,51812,53812,62123,78877,78302,73454,104296,97959,115115,136921,142707,121869,147504,187376,222014,181230,253276,292544,314523,410331,640117,347890,466752,210565,500092
2015,1117,R,M,9981,571,0,0,0,621,0,0,637,689,0,0,0,0,0,1536,838,3549,1464,1135,1230,3797,1740,3298,2489,2695,4631,1931,8029,6381,5622,4846,4118,10619,9033,8857,5237,5479,6229,9405,10926,10013,11985,6843,9933,10920,10796,16820,12069,12990,17074,18273,16298,13750,15343,20992,20495,23931,22218,30547,31203,28033,44015,38965,42454,51505,44915,38655,50265,39286,64401,74854,20284,69357,70899,70362,86371,82069,90331,117932,116803,92105,133515,119241,152717,161871,196868,106742,130612,193182,120301,142857,142857,129032,266667,210526,470588,166667,1333333,1000000,0
2015,1117,R,F,9795,612,1188,591,635,673,1315,0,708,740,0,0,0,763,0,0,0,898,1948,933,1769,0,1592,707,1213,532,972,446,864,1862,0,2392,483,2977,2878,2480,2030,4555,3067,6148,3553,3013,5658,2580,6067,6684,5864,3116,4870,6050,7251,8744,7622,5781,8333,6365,9970,8932,6950,11150,9586,12363,9435,13191,10949,16710,18013,18319,23052,20575,27922,21622,22377,40582,38683,30267,38492,43007,51212,64671,65149,67552,95619,91604,104274,130560,130480,124972,150706,186388,239873,190341,277700,315426,319556,449137,689897,411909,370500,166725,647285
2015,1120,T,B,4960,321,280,203,299,216,175,138,198,103,100,50,154,371,315,531,690,763,368,1101,896,697,1129,1273,1299,1179,2083,1772,2727,2654,2319,3420,3835,3841,4153,4492,5097,4856,4963,5349,5086,5225,5586,6182,6706,6177,6819,6680,7268,7493,8294,9774,9585,10444,11363,11454,12154,12746,13806,14305,16626,16951,17777,20424,19343,22322,26815,22684,30652,28298,30808,34217,35137,47028,44230,45691,59174,54503,66519,75848,75978,79617,97255,107117,119407,131149,145452,167547,181502,164014,197804,216816,237240,242417,233299,296703,315518,324389,337722,299716,312984
2015,1120,T,M,5822,472,469,159,416,168,341,178,192,100,98,97,299,512,203,414,930,1190,353,1697,1332,829,1728,2039,2254,1861,3522,3063,4391,4604,3514,5438,5884,6146,6617,7440,8031,6977,8285,7777,7962,8403,8791,9735,10219,9550,10434,10302,12057,12231,13203,16469,15410,16824,18133,18550,19791,20838,22768,22391,29426,27614,29337,34318,33161,37630,44178,38070,50182,45047,45509,55018,54822,78393,69759,71600,95507,86448,101610,96536,104636,109082,132823,150005,146650,162014,175419,205807,189845,165569,219509,173261,215319,223746,225889,360219,237183,216131,195799,422513,483151
2015,1120,T,F,4049,164,82,249,175,266,0,95,203,105,102,0,0,219,434,656,436,313,385,445,412,548,494,508,353,495,635,460,1015,669,1104,1369,1754,1510,1677,1530,2197,2812,1813,3051,2357,2283,2624,2885,3430,3010,3447,3354,2976,3298,3952,3957,4537,4938,5698,5548,5868,6232,6746,8094,7011,9011,9390,10647,9879,12130,15649,13011,18790,18733,22696,23436,25440,32054,32460,34113,43359,40874,51889,67544,65004,68681,84758,92421,110160,121003,136336,156413,178992,163430,192859,225394,241404,246103,234683,283601,329102,340541,362955,275603,294334
2015,1120,U,B,5666,480,300,305,0,260,66,140,151,157,0,78,244,337,168,338,572,683,191,690,790,536,575,852,969,1004,2078,1644,2627,2314,2322,3278,3578,3978,4422,4129,5078,4926,4461,5592,4822,5127,5609,5710,7091,5627,5788,7011,7240,7006,8020,8566,9603,10149,11546,10422,11481,12174,13904,13704,15381,15776,17865,19466,18046,20152,25414,22165,29012,26881,31109,30306,35042,45285,42294,43963,55634,54775,65829,71700,74001,76099,96192,104538,118190,123268,148074,160889,173621,163043,197706,210493,215656,268365,237456,245990,228163,330144,313828,231024,224076
2015,1120,U,M,6437,705,470,240,0,126,129,135,147,154,0,152,471,490,165,166,802,888,120,864,1185,639,780,1226,1732,1596,3561,2905,4147,4249,3666,5669,5283,6304,7156,7189,8092,6960,7298,8298,7496,8015,9496,9325,11489,9333,9334,10641,12288,11538,13088,15578,16185,16723,18856,17377,19594,20392,23816,22382,28879,25276,29880,33170,31322,34097,43147,38475,49605,44276,44522,51026,52598,77018,67072,68726,86365,83985,101833,92308,104301,104919,132889,138347,141703,155525,177485,191878,166884,174413,251746,184176,182302,228762,280349,338166,226260,239428,188550,485462,502799
2015,1120,U,F,4850,246,123,373,0,403,0,145,155,161,0,0,0,174,172,515,333,467,271,493,339,419,361,483,229,436,645,422,1128,428,1017,945,1905,1703,1773,1152,2169,2995,1825,3095,2358,2526,2111,2490,3183,2321,2632,3857,2968,3215,3823,2906,4323,4928,5929,5115,5327,6046,6707,7569,5967,9117,9603,10277,9270,11255,14557,12345,16812,17101,23770,19684,26507,30268,30870,32968,42320,42447,51207,63621,62738,65753,83583,92919,110223,112842,138912,151053,175450,159588,185058,215778,222794,277363,226373,225371,228037,343261,340330,176571,194954
2015,1120,R,B,3302,0,239,0,894,129,384,133,285,0,284,0,0,426,558,860,909,927,832,2249,1199,1189,3034,2809,2359,1677,2098,2084,2969,3472,2316,3770,4459,3519,3516,5358,5145,4705,6077,4820,5656,5431,5544,7130,5951,7249,8760,6084,7321,8364,8800,11919,9556,10971,11038,13291,13369,13810,13627,15470,19089,19294,17615,22302,21936,26703,29703,23813,34113,31249,30217,41257,35302,49742,47169,48308,64556,54075,67613,81809,78782,84494,98597,110318,120913,141524,141860,177245,193404,165484,197963,227095,274273,195300,225368,401344,523401,313976,386391,463801,511664
2015,1120,R,M,4379,0,468,0,1247,253,755,259,276,0,278,0,0,550,266,824,1162,1806,993,4187,1778,1428,4876,4936,3862,2547,3435,3423,4939,5406,3179,4920,7263,5798,5418,8019,7909,7022,10406,6687,8923,9183,7415,10512,7902,9944,12366,9740,11688,13369,13396,17890,14200,16983,16992,20382,20106,21575,21047,22411,30388,31818,28374,36397,36619,44236,46137,37307,51383,46635,47505,62061,58429,80492,73815,75879,109217,90275,101262,102284,105038,114439,132650,164407,152667,170135,172481,229430,236647,149174,164729,152800,289515,211795,90922,418665,266705,173938,222254,222254,444508
2015,1120,R,F,2169,0,0,0,523,0,0,0,295,0,290,0,0,294,880,900,633,0,669,321,607,929,966,602,767,676,606,558,725,1292,1333,2479,1367,1024,1433,2479,2266,2398,1786,2952,2353,1758,3717,3725,3951,4452,5084,2373,2991,3458,4212,6011,4952,4959,5236,6408,6951,6615,6826,9224,9276,8786,8942,11415,11149,13990,18028,14520,23069,22176,20501,30265,23641,34861,34879,35861,44951,38343,52992,73309,68306,72856,86294,91789,110075,131939,132847,163920,183946,168963,204642,240554,271739,192534,250000,398467,565217,335570,405063,500000,519481
2015,1124,T,B,5517,606,260,360,188,277,181,0,301,0,210,103,527,0,464,124,248,367,611,550,931,743,653,1085,1636,1395,2008,2494,2100,2045,3135,3531,3919,3854,3912,4515,4593,4796,4872,5722,6005,5410,6020,6171,6072,7106,6944,7141,7664,10116,9675,11981,9957,11748,12427,12718,16011,15781,15067,20075,19898,21315,22020,20248,24270,25950,30990,24870,32640,30954,41070,34510,34221,44826,42127,48473,59739,64450,68832,65102,90475,82405,102709,116153,121037,132994,143099,176382,183441,187449,225137,247932,266654,271099,291810,338544,302278,371152,209467,214454,195275
2015,1124,T,M,5909,682,170,528,365,361,355,0,590,0,204,200,825,0,684,244,483,474,1205,858,1581,1053,1099,1534,2396,1996,3215,3476,2906,3237,4503,4835,5206,6107,5652,6534,6410,6033,7477,8149,9660,7965,9463,9970,9770,11006,11257,10745,12397,15849,13231,19073,14768,19156,18870,19499,26005,24595,25754,33648,34671,37017,37291,33695,41053,44614,50373,43934,54960,56654,63455,57523,57231,73431,76133,83656,93695,103728,94111,97648,131296,120964,133982,140239,159308,170384,164683,207684,190537,124993,220853,238253,318963,420401,218518,232917,93167,303498,286155,0,250386
2015,1124,T,F,5109,528,354,184,0,189,0,0,0,0,215,0,215,0,236,0,0,252,0,226,217,394,170,601,816,752,730,1442,1220,753,1660,2140,2559,1496,2141,2513,2810,3595,2382,3391,2563,3038,2808,2667,2723,3611,3154,3979,3547,5207,6623,5976,5959,5682,7272,7433,8433,9304,7593,10799,10135,11384,12434,11939,14097,14746,19690,14115,20622,17814,30268,24038,24296,32898,28651,35430,47725,50568,60112,54511,78525,72026,94567,110183,111721,124380,138266,169395,181790,201003,225802,249217,258650,253908,300960,353782,346574,389875,194467,246603,184487
2015,1124,U,B,4955,630,313,435,113,331,216,0,362,0,252,124,503,0,423,0,301,147,724,654,868,766,571,928,1242,1319,1731,2357,2301,2225,3414,3905,4359,3997,3907,4390,4283,4679,4843,5638,5998,5315,5953,6682,6112,7698,7197,7291,7290,10889,9639,12135,9675,11029,12112,12969,17320,15741,14688,20062,19301,20747,21323,19583,24333,25447,31752,25419,32610,30869,41136,33700,36195,45986,42583,49758,64027,65727,69109,69620,92881,82785,100347,120306,121451,132722,144769,177941,188737,197875,248503,247634,273174,270940,275267,378145,297725,397211,250243,177387,158744
2015,1124,U,M,5481,619,206,641,220,429,423,0,708,0,247,240,987,0,555,0,590,288,1430,1013,1411,1029,1097,1461,2118,1749,2882,3285,3282,3675,4975,5257,6041,6496,5675,6923,6070,5710,7667,8684,9893,8191,9638,10884,10225,12271,12080,11082,12074,17608,13652,19583,14297,18961,18554,19925,29963,24724,25370,36770,36456,37120,38115,32581,42599,44714,51772,45383,55643,55594,63075,52764,59381,76088,77553,88858,103737,104317,94239,105061,136131,113529,130497,156264,169544,182510,154142,236933,210771,134381,222650,258561,364337,492750,233006,294684,51381,333975,286264,0,229012
2015,1124,U,F,4411,641,425,222,0,228,0,0,0,0,258,0,0,0,287,0,0,0,0,271,262,467,0,351,319,885,578,1428,1305,748,1833,2553,2719,1599,2224,2038,2667,3748,2328,2904,2560,2801,2688,3011,2592,3809,3095,4112,3299,5375,6349,6034,5963,4837,7204,7833,8258,9485,7694,9405,8636,11020,11396,11902,13837,14495,20609,14530,20648,18737,30803,25294,26403,33756,29163,35901,50717,52733,60724,58542,80730,74839,92616,111616,110072,121788,142746,165308,183747,212003,253290,245844,260512,248379,280151,389885,359025,416725,241413,205911,145854
2015,1124,R,B,8368,493,0,0,554,0,0,0,0,0,0,0,646,0,655,680,0,1445,0,0,1254,613,1145,2028,3749,1757,3262,3086,1236,1275,1942,1930,2000,3224,3936,5072,6005,5339,5009,6117,6039,5862,6335,3848,5893,4436,5821,6513,9173,7020,9809,11406,11001,14327,13532,11841,11448,15923,16425,20121,22154,23500,24889,23043,24013,28031,27660,22326,32778,31343,40767,37936,26731,40282,40335,43433,42956,59468,67733,48489,82008,81081,110775,101607,119535,134014,136600,170358,162915,147427,131474,249240,233503,272000,367816,179104,320000,240000,0,800000,631579
2015,1124,R,M,8028,981,0,0,1086,0,0,0,0,0,0,0,0,0,1276,1340,0,1340,0,0,2475,1194,1111,1973,3784,3021,4517,4170,1546,1624,2769,3291,2217,4727,5566,5073,7663,7263,6743,6042,8739,7070,8750,6392,8017,6074,8029,9494,13564,9541,11793,17316,16357,19773,19847,18192,13986,24184,26909,24104,28958,36671,34441,37768,35654,44255,45105,37958,52223,60844,65068,75556,49618,63898,71126,66158,61017,101754,93645,73871,116473,143149,145199,88670,125984,131737,196610,109705,109756,84746,212121,146341,166667,200000,166667,0,500000,0,.,.,400000
2015,1124,R,F,8738,0,0,0,0,0,0,0,0,0,0,0,1331,0,0,0,0,1567,0,0,0,0,1181,2086,3707,0,1544,1513,771,775,779,0,1672,910,1698,5072,3641,2709,2697,6217,2582,4369,3466,840,3409,2581,3450,3354,4653,4464,7785,5743,5942,9037,7537,5874,9113,8588,7176,16639,16520,12969,17263,12110,15282,15903,15278,12048,20499,13245,27675,18433,16043,29412,26545,33470,35152,41574,57592,38974,70430,61908,101347,105056,117812,134631,119772,185699,174252,159734,119266,263889,248447,285714,400000,206897,304348,272727,0,800000,714286
2015,1129,T,B,9046,426,256,353,558,194,97,98,209,220,219,0,335,230,830,493,611,1095,870,1121,741,1466,1252,1345,1467,2440,2146,2392,3153,2637,2119,3634,3367,3623,3235,3106,3928,4794,5276,6128,5334,6719,5783,6566,6580,7662,7708,6899,7715,8252,8578,10040,9878,10957,11753,12639,11519,13799,16034,14501,17666,19697,21118,19668,22076,24349,29509,23702,30886,29050,27484,39977,32095,44764,39710,46936,52192,55610,68791,70638,81955,91236,102483,110004,122099,146102,162874,161653,182894,196535,228504,231373,239758,322524,299615,275272,340336,373503,389995,264412,322899
2015,1129,T,M,9826,497,166,172,913,189,0,0,410,217,0,0,220,450,1386,716,957,1186,1437,1051,1009,1794,1839,1900,1801,4023,3154,3717,4908,4153,3445,5484,5005,5416,4941,4080,4895,6564,7881,8767,8906,10150,9373,10316,10488,12182,11632,10666,11582,14440,14070,14552,15915,18626,18718,22066,18617,22222,27040,23305,30349,31026,36701,31716,34761,38604,46150,38729,47546,44330,44181,60172,45387,70149,61026,74331,75604,88148,93055,100832,121190,116408,120001,117597,166675,183390,201043,174653,172891,248252,259446,233284,202601,283681,366837,170510,102743,445221,222611,200350,311655
2015,1129,T,F,8222,350,351,544,189,199,200,202,0,224,441,0,454,0,244,255,250,999,258,1202,446,1103,607,716,1092,694,1033,951,1264,965,626,1600,1617,1708,1435,2103,2949,2995,2649,3544,1921,3500,2390,2969,2855,3418,4039,3403,4178,2704,3704,6172,4829,4592,6026,5019,5989,7238,7379,7995,8740,11709,10373,11525,13562,15155,19066,14473,20700,20200,18381,29011,25603,33234,30173,34912,42407,42693,59672,59490,67405,82511,96810,107633,109220,136276,153071,158270,185199,185493,222280,230878,246279,329946,286560,293116,397618,355232,440792,279142,327357
2015,1129,U,B,9149,345,115,235,495,259,129,131,279,292,289,0,296,306,632,496,489,965,655,1185,697,1508,1127,1190,1722,1985,2471,2218,3230,2605,1910,3618,3390,3755,3254,3491,4205,5314,5572,6771,4972,6548,5698,6890,6727,7224,7111,6699,8044,7814,8040,9488,9324,10610,10703,12545,10868,13054,14916,15244,17692,17069,19191,19553,21946,24522,30035,23048,30556,29755,25343,40465,32679,47521,39586,50760,53009,57068,67271,72077,88964,93676,103121,108729,127527,149764,174651,168003,190930,207201,225093,220683,240510,337162,288672,289747,329205,269589,375499,286095,396924
2015,1129,U,M,9951,449,224,0,728,253,0,0,547,288,0,0,0,600,923,642,957,941,1273,1131,1078,1845,1450,2068,2010,3313,3499,3439,5043,4429,3061,5513,5421,5907,5111,4641,5211,7767,8959,10082,8468,10051,9584,11233,10994,11342,10540,10870,11971,14164,13542,13410,15783,18261,17534,22007,18783,21512,25827,23962,30140,26897,32016,32783,35489,39714,47914,39143,48480,46131,42635,64009,48026,74583,57537,81760,73447,89369,92742,108786,130661,113851,131090,117644,179738,199666,206539,179277,197067,267881,264765,211499,194481,334108,323330,143189,121494,385509,222738,200465,353761
2015,1129,U,F,8305,235,0,484,253,266,267,268,0,296,588,0,597,0,325,341,0,990,0,1245,289,1142,781,227,1406,540,1340,917,1325,621,642,1569,1262,1504,1327,2335,3222,2924,2298,3640,1740,3383,2146,2869,2746,3457,4029,3006,4627,2385,3364,6291,4212,4594,5407,5348,5098,6861,6787,9178,9400,10467,10723,10958,13209,15107,19166,13421,19849,20513,16179,27574,25271,35358,31420,36911,44403,44301,57775,58628,73197,86255,93866,105931,111771,136154,166140,164816,189196,192660,216509,222301,249027,337527,280542,321357,389518,230851,434936,312610,415731
2015,1129,R,B,8709,658,661,705,748,0,0,0,0,0,0,0,455,0,1428,485,976,1499,1544,923,880,1330,1666,1881,629,3914,1063,2973,2897,2746,2823,3691,3287,3157,3169,1754,2971,3001,4270,3942,6592,7299,6073,5450,6084,9081,9565,7514,6699,9629,10277,11777,11671,12067,15007,12933,13592,16149,19590,12056,17581,28602,27820,20070,22529,23761,27678,26118,32088,26580,34951,38419,30473,36816,40075,36219,49948,51572,72882,66966,63900,85227,101002,112863,110675,138562,136023,146900,163907,170032,237099,259332,237805,285714,333333,235294,370370,733333,461538,181818,136364
2015,1129,R,M,9421,635,0,689,1479,0,0,0,0,0,0,0,875,0,2779,934,956,1946,1938,820,803,1634,3079,1353,1144,6257,2015,4611,4478,3254,4675,5388,3589,3763,4361,2210,3885,2779,4536,4623,10319,10462,8704,7398,8858,14744,14753,10095,10497,15221,15588,17770,16291,19659,21941,22222,18159,24163,30449,21431,30960,43419,51263,28374,32508,35186,40497,37322,44391,38462,49159,47619,38278,57725,71707,52513,81603,84795,93857,80963,95541,123711,93023,117438,136106,146993,187311,161538,101010,177419,242424,297297,227273,137931,666667,400000,0,2000000,.,.,181818
2015,1129,R,F,7945,682,1381,722,0,0,0,0,0,0,0,0,0,0,0,0,996,1028,1098,1055,973,969,0,2542,0,1206,0,1070,1047,2156,569,1713,2941,2463,1833,1242,1919,3262,3960,3191,2601,3932,3289,3339,3241,3282,4073,4743,2639,3805,4877,5757,7054,4587,8171,3859,9205,8569,9465,3640,6278,16315,9053,13646,14863,15335,18698,18546,23914,19058,26418,33557,26538,27027,26587,29421,36972,38213,64833,61703,52750,73755,103430,111472,104012,136511,123932,143791,176238,168911,236246,252874,239437,311377,303030,225000,416667,689655,461538,181818,121212
2015,1134,T,B,7149,487,360,243,507,129,131,963,146,458,0,603,154,160,167,858,344,522,707,864,801,1247,466,1589,2428,1603,1795,2958,2430,2400,2493,2195,2512,4598,3846,3448,3556,4912,4447,4662,4714,3799,5364,6349,4668,7207,6758,7355,8377,8333,6935,8909,10555,10895,11164,14022,14025,14636,16589,20039,21001,20185,21508,24930,22679,27509,32815,28105,33330,29217,32002,44477,33686,46969,49472,52833,60355,62781,64734,75693,106237,113806,117908,125570,146448,166659,166221,180617,179312,221578,226254,248063,347217,366243,351786,393421,240621,565563,554624,633214,633214
2015,1134,T,M,7409,237,707,0,492,0,256,1347,288,902,0,597,0,308,0,1356,685,0,1367,1003,908,1748,883,2232,2708,2638,1811,4890,4122,3726,4089,3360,4019,7074,6434,5678,5257,7390,6008,6286,7829,6560,7313,8473,7287,11243,12553,11959,12196,12289,10566,14425,16229,16999,17406,21739,19887,23100,24937,34103,34536,36196,35735,36566,36547,48133,52052,47090,51009,47356,49201,72249,53105,76363,78644,81829,99712,98646,91413,106893,158124,155654,146661,185433,214551,171947,184803,208895,170901,226388,191589,267473,283875,297193,316745,167171,462935,445789,0,0,0
2015,1134,T,F,6873,749,0,504,523,262,0,562,0,0,0,610,318,0,339,348,0,1058,0,715,680,670,0,898,2125,478,1778,829,606,1020,818,976,976,2067,1249,1246,1873,2519,2963,3146,1883,1282,3538,4343,2285,3510,1440,3328,5062,4854,3808,4184,5597,5692,5932,7577,9290,8148,10297,9422,11003,8673,11681,17017,13395,14109,20538,15966,22280,18410,22229,29880,24662,34001,37405,41317,45802,49837,54906,64740,88847,100827,109671,109549,129367,165286,161329,173583,181253,220601,231151,245243,358536,375823,354844,411861,214756,580982,592206,668129,859024
2015,1134,U,B,6354,344,337,342,348,172,0,737,198,0,0,630,214,224,0,991,0,462,466,691,856,1235,402,905,2147,1051,1950,2865,1884,2061,1659,1581,1979,4471,3519,3294,3621,5346,4693,5171,4824,3837,5673,5574,5044,6768,6305,7986,8121,7429,6945,8177,11004,11124,10325,12957,14021,14068,16136,19978,19256,19155,20277,23862,22154,26010,31315,26958,32473,29233,29389,47175,33548,49798,49956,51574,60636,62050,67642,78529,111802,118562,125135,129928,143578,165889,161676,165626,173543,230438,216286,226748,341789,369267,366228,371129,274707,588397,712329,1051533,694894
2015,1134,U,M,6177,336,665,0,681,0,0,1449,390,0,0,836,0,435,0,1481,0,0,903,885,1215,1557,778,1433,2297,1508,1945,5448,3799,3425,2836,3188,3530,6924,6329,5326,5356,8619,6734,7128,8326,7173,7534,6867,7183,9872,12225,13062,12677,11253,10796,12743,16482,17170,15425,20817,20339,23169,26519,37029,31493,35885,35300,34475,33345,45011,51965,46062,51348,49310,46800,78534,55650,84959,86726,84394,106584,101211,95197,112423,164317,158930,157310,181342,180020,175801,179034,204817,173203,257584,160732,210260,321465,191348,602746,223239,547951,574044,0,0,0
2015,1134,U,F,6542,352,0,706,0,353,0,0,0,0,0,422,440,0,0,497,0,928,0,481,453,875,0,366,1995,598,1955,261,0,756,505,0,486,2078,799,1345,1927,2250,2816,3388,1709,870,3948,4394,3161,3964,1023,3748,4373,4226,3729,4396,6555,6318,6355,6981,9316,7623,8942,8149,10886,7935,10578,17213,15195,14348,18883,15397,21340,18144,19999,31530,23508,34628,35517,39319,44461,48463,57953,67307,95042,106641,116321,116042,134171,163266,156934,155463,173537,224669,224495,229056,345502,398073,348865,382959,238807,589993,788062,1103286,859704
2015,1134,R,B,9388,830,417,0,930,0,506,1626,0,1759,0,535,0,0,555,559,1315,702,1468,1386,637,1284,681,4292,3393,3380,1312,3253,4302,3584,5492,4436,4421,5050,4939,3944,3363,3686,3751,3262,4425,3700,4558,8317,3740,8253,7792,5998,8891,10116,6915,10389,9679,10448,12782,16001,14030,15718,17438,20154,24503,22295,24078,27173,23812,30835,36163,30778,35456,29193,38638,37229,34028,41078,48482,55466,59760,64416,58169,69788,95594,105393,105347,117549,151880,168104,174949,209474,190753,203135,246824,294202,358182,359816,325094,461672,133372,500144,250072,117681,500144
2015,1134,R,M,10840,0,809,0,0,0,989,1053,0,3484,0,0,0,0,0,1081,2579,0,2809,1374,0,2322,1215,5060,3949,5682,1459,3421,5049,4608,7971,3915,5567,7560,6768,6748,4973,4050,4080,4077,6563,4998,6751,12320,7535,14431,13267,9760,11308,14179,10119,17651,15785,16694,20806,23216,19131,22976,22330,29193,39888,36755,36533,40348,42553,54338,52227,49242,50287,43210,54645,57292,47414,59293,63773,77125,86455,93478,83756,96774,147436,150376,129870,193029,283871,164286,196721,217617,165517,141176,264151,411765,193548,666667,0,0,0,0,.,0,0
2015,1134,R,F,7817,1718,0,0,1959,0,0,2233,0,0,0,1101,0,0,1161,0,0,1472,0,1398,1359,0,0,3291,2647,0,1091,3006,3198,2149,2149,5115,2987,2024,2870,912,1706,3313,3408,2447,2368,2435,2442,4211,0,2409,2434,2360,6556,6181,3977,3733,3531,4348,5027,8833,9235,9255,13125,12144,11263,10330,14192,16565,9143,13543,24513,17393,24794,19157,28284,25132,27470,32667,41470,45731,48827,52998,47720,59129,76558,90209,97779,97650,120345,169060,169621,207663,195914,212508,244636,279568,384053,330894,366402,500280,142937,555866,250140,125070,857623
