Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2002,1184,R,B,2353,8900,11263,15687,11772,11259,11578,10049,10852,13494,11571,8309,3310,5183,4718,4735,2632,1033,613
2002,1184,R,M,1202,4532,5676,8026,6141,5687,5816,4994,5437,6824,5691,4007,1544,2272,1966,1754,654,183,101
2002,1184,R,F,1151,4368,5588,7661,5631,5572,5762,5056,5415,6670,5880,4302,1766,2912,2752,2981,1978,851,513
2002,1181,T,B,12034,44985,58203,91938,100965,86368,76389,63329,68320,84331,76077,61448,26173,43165,33216,28401,16411,7272,4427
2002,1181,T,M,6124,23185,29619,46834,51724,43722,37871,31507,33502,40867,35996,28661,11802,17877,12836,10130,4657,1652,910
2002,1181,T,F,5911,21800,28585,45105,49241,42647,38518,31822,34818,43464,40082,32787,14371,25288,20380,18272,11755,5621,3517
2002,1181,U,B,6851,24503,32445,48807,64268,56985,49038,39236,39769,49128,45293,38257,16733,25398,18427,15308,9484,4199,2532
2002,1181,U,M,3446,12605,16531,24718,32379,28774,24005,19425,19138,23022,20730,17377,7432,10328,6826,5185,2671,989,533
2002,1181,U,F,3405,11898,15914,24089,31889,28211,25033,19811,20631,26106,24563,20881,9301,15070,11601,10123,6814,3211,1999
2002,1181,R,B,5184,20482,25759,43132,36697,29384,27351,24093,28551,35203,30785,23191,9440,17768,14789,13094,6927,3073,1895
2002,1181,R,M,2678,10580,13088,22116,19345,14948,13867,12083,14365,17845,15266,11285,4370,7549,6011,4945,1986,663,377
2002,1181,R,F,2506,9902,12671,21016,17353,14436,13485,12011,14187,17358,15519,11906,5070,10219,8779,8149,4941,2410,1518
2002,1193,T,B,5248,19293,28545,37079,33049,26794,25874,24398,23104,21079,15993,13007,8737,9825,5505,4175,2318,879,458
2002,1193,T,M,2691,9879,14325,18633,16118,12774,12416,11454,10811,9760,7365,5821,3937,4255,2309,1548,690,238,121
2002,1193,T,F,2557,9414,14220,18446,16931,14021,13458,12944,12293,11319,8628,7186,4801,5570,3196,2628,1628,641,338
2002,1193,U,B,2396,8515,13062,17438,18230,14673,13859,13140,12350,11060,8588,7153,3967,4639,2891,2503,1523,589,325
2002,1193,U,M,1238,4378,6547,8605,8604,6910,6635,6182,5738,5061,3916,3201,1768,1925,1145,849,415,151,77
2002,1193,U,F,1159,4137,6515,8833,9626,7763,7225,6958,6612,5999,4673,3952,2200,2714,1746,1654,1108,438,248
2002,1193,R,B,2852,10778,15483,19641,14819,12122,12015,11258,10754,10019,7405,5854,4770,5186,2615,1673,795,290,134
2002,1193,R,M,1453,5501,7778,10028,7514,5864,5781,5272,5073,4699,3450,2620,2169,2330,1164,699,275,87,44
2002,1193,R,F,1399,5277,7705,9614,7305,6258,6234,5986,5681,5321,3955,3234,2601,2856,1451,974,520,203,90
2002,1195,T,B,5678,21451,29652,45323,51197,45635,42828,34749,36359,47583,46520,38586,16130,26266,20051,19752,12088,4622,2878
2002,1195,T,M,2929,10974,15000,22969,25281,22379,21161,17321,17649,22804,21769,17786,7231,10970,7882,7036,3220,1028,471
2002,1195,T,F,2749,10477,14652,22355,25916,23257,21667,17428,18711,24779,24751,20800,8899,15296,12169,12717,8868,3594,2407
2002,1195,U,B,3833,14108,19478,29659,37382,34530,32477,25470,25732,33527,33423,28282,11815,18183,13334,13215,8289,3233,1921
2002,1195,U,M,1977,7207,9912,14965,18215,16818,16126,12750,12345,15790,15317,12789,5197,7512,5168,4582,2229,727,338
2002,1195,U,F,1856,6901,9566,14695,19168,17713,16351,12721,13387,17738,18106,15493,6618,10671,8166,8633,6060,2506,1583
2002,1195,R,B,1845,7343,10174,15664,13815,11105,10351,9279,10628,14056,13098,10304,4316,8083,6718,6537,3799,1389,957
2002,1195,R,M,953,3767,5088,8004,7067,5561,5035,4571,5304,7015,6452,4997,2034,3458,2715,2454,991,301,133
2002,1195,R,F,893,3577,5086,7660,6749,5544,5316,4708,5324,7042,6646,5307,2282,4625,4003,4084,2809,1088,824
2002,1101,T,B,25526,93694,120221,188352,237486,212180,195826,164773,168585,233745,221454,187493,85295,141493,108736,110364,69987,27724,18891
2002,1101,T,M,13050,47729,61582,95928,117747,104897,97778,81710,82856,113762,106099,87723,38189,59192,43730,39779,17702,5728,2970
2002,1101,T,F,12477,45966,58639,92424,119739,107284,98048,83063,85729,119983,115356,99770,47106,82301,65007,70585,52285,21997,15921
2002,1101,U,B,12782,45073,57125,90395,145093,128239,114602,94273,90191,118394,112593,99658,47595,72294,51685,51228,34268,13869,8697
2002,1101,U,M,6574,22985,29269,45932,69917,62309,56685,46625,43730,55937,51813,44624,20686,29403,19557,17345,8771,2943,1514
2002,1101,U,F,6209,22088,27856,44463,75176,65931,57917,47648,46461,62457,60780,55034,26910,42892,32129,33883,25497,10927,7183
2002,1101,R,B,12744,48621,63096,97958,92393,83941,81225,70500,78394,115352,108862,87836,37700,69199,57051,59137,35720,13855,10195
2002,1101,R,M,6476,24744,32313,49997,47830,42588,41094,35085,39126,57825,54286,43100,17504,29790,24173,22435,8931,2785,1456
2002,1101,R,F,6268,23878,30783,47961,44564,41353,40131,35416,39269,57527,54576,44736,20197,39409,32878,36702,26789,11070,8739
2002,1176,T,B,14193,53269,71317,104451,117419,106269,91497,74054,75321,95121,91964,73455,32179,50244,39690,35050,20057,8456,5014
2002,1176,T,M,7271,27340,36330,52893,62430,56718,46213,36962,37571,46244,43875,34623,14625,20716,15247,12600,5994,1973,1112
2002,1176,T,F,6923,25929,34988,51558,54990,49551,45284,37092,37750,48877,48089,38832,17554,29528,24443,22450,14063,6484,3902
2002,1176,U,B,8675,30987,41819,60699,79238,72801,61734,49165,47273,59077,58625,49069,22099,32136,24143,21092,12979,5482,3215
2002,1176,U,M,4457,15971,21288,30600,41566,38936,30876,24329,23176,27888,26966,22360,9864,12924,8902,7254,3808,1268,702
2002,1176,U,F,4219,15017,20531,30099,37673,33866,30859,24836,24097,31189,31660,26709,12236,19212,15241,13839,9171,4214,2514
2002,1176,R,B,5518,22282,29499,43752,38181,33468,29763,24889,28048,36044,33339,24386,10080,18108,15548,13958,7078,2974,1799
2002,1176,R,M,2814,11370,15042,22293,20864,17783,15337,12633,14395,18357,16910,12263,4762,7792,6346,5347,2186,705,411
2002,1176,R,F,2704,10912,14457,21460,17317,15686,14426,12256,13653,17688,16430,12123,5318,10316,9202,8611,4892,2270,1389
2002,1104,T,B,29762,110399,155386,235845,273828,249780,233031,203479,212452,261481,249641,207983,97054,151197,107461,95268,58797,23928,15040
2002,1104,T,M,15116,56376,79191,120489,137562,123714,116128,102338,105011,126748,117957,95865,42831,63246,41661,33193,15061,5064,2497
2002,1104,T,F,14646,54023,76195,115356,136266,126066,116903,101142,107441,134734,131685,112119,54223,87951,65800,62075,43736,18865,12544
2002,1104,U,B,22045,79447,111849,168826,218495,202335,187814,161657,163006,196446,186285,158158,74608,111837,75426,63721,40259,16678,10431
2002,1104,U,M,11189,40653,57006,86144,108453,98877,92268,80770,79590,93097,85532,70831,32044,45807,28362,21261,10209,3520,1802
2002,1104,U,F,10856,38794,54844,82682,110042,103458,95546,80887,83416,103350,100753,87328,42564,66030,47065,42461,30050,13159,8630
2002,1104,R,B,7717,30952,43537,67019,55334,47446,45217,41823,49446,65035,63356,49825,22446,39360,32035,31547,18539,7250,4609
2002,1104,R,M,3927,15724,22186,34345,29110,24837,23860,21568,25421,33651,32425,25034,10788,17439,13300,11932,4852,1544,695
2002,1104,R,F,3790,15229,21352,32674,26224,22609,21357,20255,24025,31384,30932,24791,11659,21921,18736,19615,13687,5706,3914
2002,1125,T,B,28426,105912,145150,221245,242286,218510,203308,174920,177201,216211,205943,176409,84253,131828,95031,80874,49227,19789,12171
2002,1125,T,M,14543,54425,74278,112701,121069,108317,101525,87178,87089,103514,96173,80389,36199,53171,35847,27281,13403,4437,2318
2002,1125,T,F,13883,51487,70872,108545,121217,110193,101783,87742,90113,112697,109771,96020,48054,78657,59184,53593,35824,15352,9853
2002,1125,U,B,21803,79464,108283,164007,195373,180454,168386,143123,140456,169944,163153,143335,70027,106310,73807,61482,38631,15778,9784
2002,1125,U,M,11150,40899,55518,83433,96695,88672,83690,71291,68381,79630,74395,63774,29548,42096,27155,20097,10404,3551,1926
2002,1125,U,F,10653,38565,52765,80574,98679,91782,84697,71833,72075,90314,88759,79561,40479,64214,46652,41385,28228,12228,7859
2002,1125,R,B,6623,26448,36867,57238,46913,38056,34922,31797,36746,46267,42790,33074,14226,25518,21224,19392,10596,4011,2387
2002,1125,R,M,3393,13526,18761,29268,24375,19646,17835,15887,18708,23884,21778,16615,6652,11075,8693,7184,3000,887,393
2002,1125,R,F,3230,12923,18107,27971,22539,18411,17087,15910,18038,22383,21012,16459,7575,14443,12532,12208,7597,3125,1995
2002,1132,T,B,27718,102804,138575,213256,256197,235963,218907,186558,190547,258932,247622,211365,102212,154690,124401,117264,73528,27634,17441
2002,1132,T,M,14278,52633,70900,108464,126817,116354,109449,93150,93392,125192,117287,97591,44837,63592,47968,41627,19639,6233,3199
2002,1132,T,F,13440,50171,67676,104792,129380,119609,109458,93408,97156,133740,130335,113774,57375,91098,76433,75637,53889,21401,14242
2002,1132,U,B,23676,86983,117311,179721,221768,207597,194175,164966,165557,224277,215056,185461,89858,134227,106950,99935,63039,23444,14730
2002,1132,U,M,12184,44525,59989,91457,109321,101686,96569,82265,80597,107308,100640,84692,39060,54562,40649,35253,16889,5322,2747
2002,1132,U,F,11492,42458,57322,88265,112447,105911,97607,82702,84960,116969,114416,100769,50798,79665,66302,64683,46150,18122,11984
2002,1132,R,B,4043,15821,21265,33535,34430,28366,24732,21592,24991,34655,32567,25904,12354,20463,17451,17329,10489,4190,2711
2002,1132,R,M,2094,8108,10911,17008,17496,14668,12881,10886,12795,17884,16647,12899,5777,9030,7319,6375,2750,911,453
2002,1132,R,F,1949,7714,10354,16527,16934,13698,11852,10706,12196,16771,15920,13005,6577,11433,10132,10954,7739,3279,2259
2002,1150,T,B,24520,87834,120319,190005,246918,224391,202178,174622,182978,234632,225148,190047,96400,149323,118309,108634,70398,29131,19938
2002,1150,T,M,12563,45015,61602,97258,123959,112071,100506,87041,89598,112547,106332,87394,42325,61352,46199,37935,18241,6170,3469
2002,1150,T,F,11957,42819,58717,92747,122959,112320,101673,87581,93380,122086,118816,102653,54075,87971,72111,70699,52158,22961,16469
2002,1150,U,B,17313,60728,82434,132206,194231,179144,159681,135589,137356,171948,168549,146242,75955,111677,85176,76371,51894,21857,14562
2002,1150,U,M,8921,31088,42174,67668,96809,88865,78869,67294,66392,80581,77546,65729,32857,45087,32172,26054,13648,4753,2708
2002,1150,U,F,8392,29641,40260,64538,97422,90279,80812,68296,70964,91367,91003,80513,43098,66591,53005,50317,38246,17104,11854
2002,1150,R,B,7207,27106,37885,57799,52687,45247,42498,39033,45622,62685,56599,43805,20445,37646,33133,32263,18504,7274,5376
2002,1150,R,M,3642,13927,19428,29590,27150,23207,21637,19748,23206,31966,28786,21666,9468,16266,14027,11881,4593,1417,761
2002,1150,R,F,3565,13179,18457,28209,25538,22041,20861,19285,22416,30719,27813,22140,10977,21380,19106,20382,13912,5857,4615
2002,1152,T,B,18773,71400,108169,162350,199043,171637,154542,135117,150929,186985,165399,136570,66146,107313,87929,79310,49854,19904,13713
2002,1152,T,M,9652,36445,55739,83009,99443,84143,76608,66497,73246,89750,78587,62588,28789,44287,34042,27714,12600,4238,2346
2002,1152,T,F,9121,34955,52431,79342,99600,87494,77935,68621,77683,97235,86812,73982,37357,63026,53887,51596,37254,15666,11367
2002,1152,U,B,11924,43492,65501,101081,142962,125401,111815,95869,103470,127527,114865,98196,48341,73560,58021,52007,34290,13796,9226
2002,1152,U,M,6150,22186,33816,51625,70804,61138,55273,46688,49325,59615,53182,43733,20736,29618,21551,17715,8783,3039,1700
2002,1152,U,F,5774,21307,31685,49456,72158,64263,56542,49182,54145,67912,61683,54463,27606,43942,36470,34293,25507,10758,7527
2002,1152,R,B,6849,27908,42668,61270,56081,46236,42728,39248,47460,59458,50535,38374,17805,33753,29909,27303,15564,6108,4487
2002,1152,R,M,3502,14260,21923,31384,28639,23005,21335,19809,23922,30135,25405,18855,8054,14669,12491,10000,3817,1200,647
2002,1152,R,F,3347,13648,20746,29886,27442,23231,21393,19439,23538,29323,25130,19519,9751,19084,17418,17304,11747,4909,3840
2002,1169,T,B,10216,38113,48190,74832,119147,101295,79085,68793,69380,88659,85273,72625,34392,48835,37198,34276,22428,9135,5786
2002,1169,T,M,5181,19425,24842,38141,59722,49873,39891,34503,34103,42920,40348,33746,15784,21039,14532,12071,5698,1928,1003
2002,1169,T,F,5035,18688,23348,36691,59426,51422,39195,34291,35277,45739,44925,38879,18609,27796,22666,22206,16730,7207,4783
2002,1169,U,B,6759,24279,29938,45661,89368,77425,56869,49134,46890,57093,54278,48280,24016,32396,23456,20507,13735,5638,3707
2002,1169,U,M,3406,12343,15472,23183,44381,37854,28534,24724,22969,27051,24862,21596,10725,13703,8839,6881,3488,1224,686
2002,1169,U,F,3354,11936,14467,22478,44987,39571,28335,24411,23921,30042,29416,26684,13292,18693,14617,13626,10247,4414,3021
2002,1169,R,B,3457,13834,18252,29171,29780,23871,22217,19659,22490,31566,30996,24345,10376,16439,13743,13770,8694,3497,2079
2002,1169,R,M,1776,7082,9370,14959,15341,12019,11357,9779,11134,15869,15486,12150,5059,7336,5693,5190,2211,704,317
2002,1169,R,F,1682,6752,8882,14213,14439,11852,10860,9880,11356,15697,15510,12196,5317,9103,8050,8580,6483,2794,1762
2002,3600,T,B,69175,256284,356806,532802,638507,588458,538309,483300,481303,563988,554477,500445,267822,330968,212625,167352,102002,42419,24336
2002,3600,T,M,35588,131704,181776,272505,342732,315426,274696,246567,243032,279750,264983,234053,122396,139529,82194,56547,28159,9898,5451
2002,3600,T,F,33587,124580,175030,260297,295775,273033,263613,236733,238271,284239,289495,266392,145426,191439,130431,110805,73844,32521,18885
2002,3600,U,B,49440,179915,248772,378896,489693,454548,422121,377524,367582,426954,423563,392689,211331,257560,160051,126470,78741,32970,18896
2002,3600,U,M,25411,92511,126514,193738,257615,238125,212956,191394,184778,209324,199590,180647,95448,107125,60581,41535,21262,7570,4243
2002,3600,U,F,24030,87405,122258,185158,232078,216424,209165,186130,182804,217630,223973,212042,115883,150435,99470,84935,57479,25400,14653
2002,3600,R,B,19735,76369,108034,153906,148814,133910,116189,105777,113721,137035,130914,107756,56492,73408,52575,40882,23262,9449,5440
2002,3600,R,M,10178,39194,55262,78767,85117,77301,61741,55174,58255,70426,65393,53406,26948,32404,21613,15012,6897,2328,1208
2002,3600,R,F,9558,37176,52772,75139,63697,56609,54448,50603,55467,66609,65522,54350,29544,41004,30962,25871,16365,7122,4232
2002,1198,T,B,13252,52175,73400,94288,92489,76116,74146,68645,73638,87504,77612,59556,27858,29189,21447,15375,7908,3387,2077
2002,1198,T,M,6802,26815,37397,48204,46362,37938,37722,34683,36803,43188,37232,28132,12852,12729,8626,5457,2507,893,505
2002,1198,T,F,6451,25360,36003,46084,46127,38178,36425,33962,36836,44316,40380,31424,15006,16460,12822,9918,5402,2494,1572
2002,1198,U,B,7741,29115,39728,52962,59517,53533,53557,46784,46931,57602,52727,42815,19231,20109,12663,8571,4787,1953,1170
2002,1198,U,M,3960,15024,20069,27032,29242,26431,27205,23753,23545,28262,25199,20012,8840,8673,4832,2714,1346,481,251
2002,1198,U,F,3781,14091,19659,25930,30275,27102,26352,23031,23386,29340,27528,22803,10391,11436,7832,5857,3442,1472,920
2002,1198,R,B,5512,23060,33672,41326,32972,22583,20589,21861,26708,29903,24885,16741,8627,9081,8784,6804,3121,1434,907
2002,1198,R,M,2842,11791,17328,21172,17120,11507,10517,10930,13258,14927,12033,8120,4012,4057,3794,2743,1161,412,254
2002,1198,R,F,2670,11270,16344,20154,15852,11076,10073,10931,13450,14976,12852,8621,4615,5024,4990,4061,1960,1022,653
2002,1130,T,B,3634,13979,17981,26416,33512,33001,31611,29017,28488,32132,30267,28900,15807,16698,8667,5307,2824,996,550
2002,1130,T,M,1816,7152,9181,13417,18795,19020,16892,15716,15270,16733,15120,13690,7441,7212,3242,1630,686,185,110
2002,1130,T,F,1818,6827,8800,12999,14717,13981,14719,13301,13219,15400,15147,15210,8367,9486,5426,3677,2138,811,440
2002,1130,U,B,2930,11004,13970,20704,27691,27855,26406,24089,23270,25811,23933,23026,12712,13437,6911,4369,2303,778,428
2002,1130,U,M,1467,5642,7110,10507,15672,16182,14087,13069,12451,13392,11859,10781,5860,5691,2523,1325,558,144,81
2002,1130,U,F,1464,5362,6860,10197,12019,11673,12319,11020,10819,12419,12074,12245,6852,7746,4388,3044,1746,634,347
2002,1130,R,B,704,2975,4011,5712,5822,5146,5205,4928,5219,6322,6334,5874,3096,3261,1756,938,521,219,122
2002,1130,R,M,350,1510,2071,2910,3123,2838,2805,2647,2819,3341,3261,2909,1581,1521,719,305,129,42,30
2002,1130,R,F,355,1465,1940,2802,2699,2308,2400,2281,2400,2981,3073,2965,1515,1741,1038,633,393,177,93
2002,1105,T,B,19193,68799,99071,153735,193098,181704,163765,150449,148405,169748,165581,155059,91238,118912,74887,60527,37215,16017,9145
2002,1105,T,M,9885,35486,50662,78759,105715,98817,83722,77242,75009,83771,78771,71851,40728,49588,29192,20861,10493,3837,2048
2002,1105,T,F,9308,33313,48409,74976,87383,82887,80044,73207,73396,85977,86811,83208,50511,69324,45695,39666,26722,12180,7097
2002,1105,U,B,14290,50712,73401,114829,152529,142990,130434,120924,118114,133617,129877,123601,73606,94336,57920,46595,28695,12506,7193
2002,1105,U,M,7376,26183,37572,58835,82471,75887,65770,61676,59472,65129,60910,56340,32392,38969,22297,15769,8001,2969,1632
2002,1105,U,F,6914,24529,35829,55994,70059,67103,64664,59248,58642,68488,68967,67261,41214,55367,35623,30826,20695,9538,5562
2002,1105,R,B,4903,18087,25670,38906,40569,38714,33332,29525,30291,36131,35705,31458,17633,24576,16968,13933,8520,3511,1952
2002,1105,R,M,2509,9303,13090,19924,23244,22930,17952,15566,15537,18643,17861,15511,8336,10619,6895,5092,2492,868,416
2002,1105,R,F,2394,8784,12580,18982,17325,15785,15380,13959,14754,17489,17844,15947,9297,13957,10073,8841,6028,2643,1536
2002,1108,T,B,13423,48578,68395,107930,142935,135399,115444,102374,100533,114395,115218,108594,59883,76439,48940,39362,25165,10852,6355
2002,1108,T,M,6854,25057,34689,55051,78454,74623,58096,51283,50158,56292,54394,50176,27115,32129,18707,12963,6768,2472,1461
2002,1108,T,F,6569,23521,33706,52879,64481,60777,57349,51092,50375,58103,60825,58418,32768,44310,30234,26399,18398,8380,4894
2002,1108,U,B,10281,36918,52051,83328,113897,107001,93682,84014,81307,90969,92236,89813,50568,64087,40677,33125,21538,9422,5532
2002,1108,U,M,5243,19016,26406,42554,60224,56955,46735,41707,40183,44198,42800,40679,22634,26548,15374,10772,5793,2140,1291
2002,1108,U,F,5038,17903,25645,40774,53673,50046,46947,42307,41125,46771,49436,49135,27935,37539,25303,22353,15746,7282,4241
2002,1108,R,B,3142,11660,16344,24602,29038,28399,21762,18361,19226,23426,22983,18781,9315,12352,8263,6238,3627,1431,823
2002,1108,R,M,1612,6042,8284,12497,18230,17668,11361,9576,9976,12094,11594,9498,4481,5581,3333,2191,975,332,170
2002,1108,R,F,1531,5619,8061,12105,10808,10731,10402,8785,9250,11333,11389,9284,4834,6771,4931,4047,2652,1099,653
2002,1110,T,B,9805,35777,48400,73594,88051,79307,73020,63065,61276,74413,74048,64768,33009,45214,31411,25246,15454,6564,3795
