# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 122-123
# №62 50 губерний 1896-97
# Таблица относится только к православному населению всей б. Европейской России и построена на основе данных переписи 28 января 1897 г. и данных об умерших в 1896—1897 гг.

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

22	48143	363	0.00754	0.99246	47963	1891839	39.3	41.29
23	47780	369	0.00773	0.99227	47596	1843876	38.59	40.47
24	47411	370	0.0078	0.9922	47226	1796280	37.89	39.65
25	47041	372	0.0079	0.9921	46855	1749054	37.18	38.83
26	46669	375	0.00803	0.99197	46482	1702199	36.47	38.02
27	46294	376	0.00813	0.99187	46106	1655717	35.77	37.2
28	45918	376	0.00819	0.99181	45730	1609611	35.05	36.38
29	45542	376	0.00825	0.99175	45354	1563881	34.34	35.56
30	45166	375	0.00831	0.99169	44978	1518527	33.62	34.74
31	44791	375	0.00837	0.99163	44604	1473549	32.9	33.92
32	44416	378	0.00852	0.99148	44228	1428945	32.17	33.1
33	44038	388	0.00881	0.99119	43845	1384717	31.44	32.28
34	43650	402	0.0092	0.9908	43450	1340872	30.72	31.47
35	43248	415	0.00959	0.99041	43041	1297422	30	30.66
36	42833	430	0.01003	0.98997	42619	1254381	29.29	29.86
37	42403	444	0.01048	0.98952	42182	1211762	28.58	29.06
38	41959	459	0.01094	0.98906	41731	1169580	27.87	28.27
39	41500	474	0.01142	0.98858	41264	1127849	27.18	27.49
40	41026	491	0.01196	0.98804	40781	1086585	26.49	26.72
41	40535	508	0.01253	0.98747	40282	1045804	25.8	25.95
42	40027	526	0.01313	0.98687	39765	1005522	25.12	25.18
43	39501	543	0.01374	0.98626	39231	965757	24.45	24.43
44	38958	561	0.0144	0.9856	38680	926526	23.78	23.68
45	38397	580	0.01511	0.98489	38109	887846	23.12	22.94
46	37817	600	0.01587	0.98413	37519	849737	22.47	22.21
47	37217	620	0.01667	0.98333	36909	812218	21.82	21.48
48	36597	640	0.0175	0.9825	36279	775309	21.19	20.76
49	35957	660	0.01836	0.98164	35629	739030	20.55	20.05
50	35297	681	0.0193	0.9807	34958	703401	19.93	19.34
51	34616	703	0.02032	0.97968	34266	668443	19.31	18.65
52	33913	728	0.02147	0.97853	33551	634177	18.7	17.96
53	33185	756	0.02277	0.97723	32809	600626	18.1	17.28
54	32429	785	0.02421	0.97579	32038	567817	17.51	16.61
55	31644	815	0.02575	0.97425	31238	535779	16.93	15.95
56	30829	845	0.02742	0.97258	30408	504541	16.37	15.31
57	29984	874	0.02915	0.97085	29549	474133	15.81	14.68
58	29110	899	0.0309	0.9691	28662	444584	15.27	14.07
59	28211	924	0.03274	0.96726	27751	415922	14.74	13.47
60	27287	948	0.03476	0.96524	26815	388171	14.23	12.88
61	26339	974	0.03699	0.96301	25854	361356	13.72	12.31
62	25365	997	0.03932	0.96068	24868	335502	13.23	11.75
63	24368	1017	0.04172	0.95828	23862	310634	12.75	11.22
64	23351	1034	0.04426	0.95574	22835	286772	12.28	10.7
65	22317	1048	0.04695	0.95305	21794	263937	11.83	10.2
66	21269	1057	0.04969	0.95031	20741	242143	11.38	9.72
67	20212	1074	0.05313	0.94687	19677	221402	10.95	9.26
68	19138	1101	0.05755	0.94245	18590	201725	10.54	8.82
69	18037	1129	0.06259	0.93741	17474	183135	10.15	8.42
70	16908	1141	0.06748	0.93252	16338	165661	9.8	8.05
71	15767	1139	0.07223	0.92777	15197	149323	9.47	7.73
72	14628	1122	0.07669	0.92331	14065	134126	9.17	7.44
73	13506	1093	0.08089	0.91911	12957	120061	8.89	7.16
74	12413	1053	0.08486	0.91514	11882	107104	8.63	6.92
75	11360	1007	0.08865	0.91135	10852	95222	8.38	6.7
76	10353	955	0.09227	0.90773	9872	84370	8.15	6.49
77	9398	900	0.09576	0.90424	8943	74498	7.93	6.29
78	8498	842	0.09914	0.90086	8072	65555	7.71	6.1
79	7656	784	0.10245	0.89755	7259	57483	7.51	5.92
80	6872	726	0.10571	0.89429	6504	50224	7.31	5.76
81	6146	670	0.10894	0.89106	5806	43720	7.11	5.61
82	5476	614	0.1122	0.8878	5164	37914	6.92	5.45
83	4862	562	0.11549	0.88451	4577	32750	6.74	5.3
84	4300	511	0.11883	0.88117	4040	28173	6.55	5.15
85	3789	463	0.12225	0.87775	3554	24133	6.37	5
86	3326	418	0.1258	0.8742	3113	20579	6.19	4.86
87	2908	377	0.12948	0.87052	2717	17466	6.01	4.72
88	2531	337	0.13332	0.86668	2359	14749	5.83	4.59
89	2194	301	0.13734	0.86266	2041	12390	5.65	4.45
90	1893	268	0.14158	0.85842	1756	10349	5.47	4.3
91	1625	237	0.14605	0.85395	1504	8593	5.29	4.16
92	1388	209	0.15077	0.84923	1282	7089	5.11	4.02
93	1179	184	0.15576	0.84424	1085	5807	4.93	3.89
94	995	160	0.16106	0.83894	913	4722	4.75	3.76
95	835	139	0.16667	0.83333	764	3809	4.56	3.63
96	696	120	0.17262	0.82738	635	3045	4.38	3.5
97	576	103	0.17892	0.82108	523	2410	4.18	3.37
98	473	88	0.18558	0.81442	428	1887	3.99	3.23
99	385	74	0.19263	0.80737	347	1459	3.79	3.07
100	311	62	0.20008	0.79992	279	1112	3.58	2.89
