# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 122-123
# №62 50 губерний 1896-97
# Таблица относится только к православному населению всей б. Европейской России и построена на основе данных переписи 28 января 1897 г. и данных об умерших в 1896—1897 гг.

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

69	19377	1227	0.06332	0.93668	18714	209613	10.82	8.69
70	18150	1227	0.06758	0.93242	17486	190899	10.52	8.41
71	16923	1215	0.07178	0.92822	16314	173413	10.25	8.15
72	15708	1184	0.0754	0.9246	15113	157099	10	7.94
73	14524	1140	0.07848	0.92152	13950	141986	9.78	7.76
74	13384	1086	0.08112	0.91888	12836	128036	9.57	7.61
75	12298	1026	0.08339	0.91661	11780	115200	9.37	7.47
76	11272	962	0.08533	0.91467	10786	103420	9.17	7.35
77	10310	897	0.08704	0.91296	9856	92634	8.98	7.22
78	9413	834	0.08857	0.91143	8991	82778	8.79	7.1
79	8579	772	0.09001	0.90999	8189	73787	8.6	6.98
80	7807	713	0.09139	0.90861	7446	65598	8.4	6.86
81	7094	658	0.0928	0.9072	6761	58152	8.2	6.72
82	6436	607	0.0943	0.9057	6128	51391	7.98	6.58
83	5829	559	0.09597	0.90403	5545	45263	7.77	6.42
84	5270	516	0.09785	0.90215	5008	39718	7.54	6.25
85	4754	475	0.10002	0.89998	4514	34710	7.3	6.07
86	4279	439	0.10253	0.89747	4057	30196	7.06	5.88
87	3840	405	0.10547	0.89453	3635	26139	6.81	5.68
88	3435	374	0.10887	0.89113	3246	22504	6.55	5.47
89	3061	345	0.1128	0.8872	2887	19258	6.29	5.25
90	2716	319	0.11731	0.88269	2554	16371	6.03	5.01
91	2397	294	0.12251	0.87749	2248	13817	5.76	4.78
92	2103	270	0.12832	0.87168	1966	11569	5.5	4.56
93	1833	247	0.13492	0.86508	1707	9603	5.24	4.33
94	1586	226	0.1423	0.8577	1471	7896	4.98	4.09
95	1360	206	0.15131	0.84869	1255	6425	4.72	3.87
96	1154	184	0.15959	0.84041	1060	5170	4.48	3.66
97	970	164	0.16956	0.83044	886	4110	4.24	3.45
98	806	145	0.18044	0.81956	732	3224	4	3.23
99	661	127	0.19227	0.80773	597	2492	3.77	3
100	534	110	0.20506	0.79494	478	1895	3.55	2.83
