RENGLON,ANIO,ENTIDAD,CVE_GEO,EDAD,SEXO,EMIGRANTES,INMIGRANTES,ENTIDAD_FEDERATIVA,FECHA
502,1970-1974,Ciudad de México,9,80--84,Mujeres,9,20,Ciudad de México,1974-01-01
503,1970-1974,Ciudad de México,9,85--89,Hombres,1,2,Ciudad de México,1974-01-01
504,1970-1974,Ciudad de México,9,85--89,Mujeres,3,8,Ciudad de México,1974-01-01
505,1970-1974,Durango,10,00--04,Hombres,4994,240,Durango,1974-01-01
506,1970-1974,Durango,10,00--04,Mujeres,5049,196,Durango,1974-01-01
507,1970-1974,Durango,10,05--09,Hombres,3733,199,Durango,1974-01-01
508,1970-1974,Durango,10,05--09,Mujeres,3709,156,Durango,1974-01-01
509,1970-1974,Durango,10,10--14,Hombres,3698,273,Durango,1974-01-01
510,1970-1974,Durango,10,10--14,Mujeres,3151,175,Durango,1974-01-01
511,1970-1974,Durango,10,15--19,Hombres,9870,432,Durango,1974-01-01
512,1970-1974,Durango,10,15--19,Mujeres,5446,217,Durango,1974-01-01
513,1970-1974,Durango,10,20--24,Hombres,4729,434,Durango,1974-01-01
514,1970-1974,Durango,10,20--24,Mujeres,4294,205,Durango,1974-01-01
515,1970-1974,Durango,10,25--29,Hombres,1700,377,Durango,1974-01-01
516,1970-1974,Durango,10,25--29,Mujeres,2248,164,Durango,1974-01-01
517,1970-1974,Durango,10,30--34,Hombres,789,303,Durango,1974-01-01
518,1970-1974,Durango,10,30--34,Mujeres,1170,116,Durango,1974-01-01
519,1970-1974,Durango,10,35--39,Hombres,474,238,Durango,1974-01-01
520,1970-1974,Durango,10,35--39,Mujeres,669,85,Durango,1974-01-01
521,1970-1974,Durango,10,40--44,Hombres,322,180,Durango,1974-01-01
522,1970-1974,Durango,10,40--44,Mujeres,415,73,Durango,1974-01-01
523,1970-1974,Durango,10,45--49,Hombres,222,130,Durango,1974-01-01
524,1970-1974,Durango,10,45--49,Mujeres,271,65,Durango,1974-01-01
525,1970-1974,Durango,10,50--54,Hombres,156,93,Durango,1974-01-01
526,1970-1974,Durango,10,50--54,Mujeres,183,55,Durango,1974-01-01
527,1970-1974,Durango,10,55--59,Hombres,113,69,Durango,1974-01-01
528,1970-1974,Durango,10,55--59,Mujeres,134,44,Durango,1974-01-01
529,1970-1974,Durango,10,60--64,Hombres,86,53,Durango,1974-01-01
530,1970-1974,Durango,10,60--64,Mujeres,104,35,Durango,1974-01-01
531,1970-1974,Durango,10,65--69,Hombres,59,38,Durango,1974-01-01
532,1970-1974,Durango,10,65--69,Mujeres,77,24,Durango,1974-01-01
533,1970-1974,Durango,10,70--74,Hombres,38,23,Durango,1974-01-01
534,1970-1974,Durango,10,70--74,Mujeres,50,15,Durango,1974-01-01
535,1970-1974,Durango,10,75--79,Hombres,20,10,Durango,1974-01-01
536,1970-1974,Durango,10,75--79,Mujeres,27,7,Durango,1974-01-01
537,1970-1974,Durango,10,80--84,Hombres,8,4,Durango,1974-01-01
538,1970-1974,Durango,10,80--84,Mujeres,12,4,Durango,1974-01-01
539,1970-1974,Durango,10,85--89,Hombres,2,2,Durango,1974-01-01
540,1970-1974,Durango,10,85--89,Mujeres,6,2,Durango,1974-01-01
541,1970-1974,Guanajuato,11,00--04,Hombres,10663,518,Guanajuato,1974-01-01
542,1970-1974,Guanajuato,11,00--04,Mujeres,5651,254,Guanajuato,1974-01-01
543,1970-1974,Guanajuato,11,05--09,Hombres,7693,412,Guanajuato,1974-01-01
544,1970-1974,Guanajuato,11,05--09,Mujeres,4038,195,Guanajuato,1974-01-01
545,1970-1974,Guanajuato,11,10--14,Hombres,7668,570,Guanajuato,1974-01-01
546,1970-1974,Guanajuato,11,10--14,Mujeres,3450,221,Guanajuato,1974-01-01
547,1970-1974,Guanajuato,11,15--19,Hombres,20745,915,Guanajuato,1974-01-01
548,1970-1974,Guanajuato,11,15--19,Mujeres,6084,280,Guanajuato,1974-01-01
549,1970-1974,Guanajuato,11,20--24,Hombres,10024,924,Guanajuato,1974-01-01
550,1970-1974,Guanajuato,11,20--24,Mujeres,4854,268,Guanajuato,1974-01-01
551,1970-1974,Guanajuato,11,25--29,Hombres,3578,797,Guanajuato,1974-01-01
552,1970-1974,Guanajuato,11,25--29,Mujeres,2516,213,Guanajuato,1974-01-01
553,1970-1974,Guanajuato,11,30--34,Hombres,1620,629,Guanajuato,1974-01-01
554,1970-1974,Guanajuato,11,30--34,Mujeres,1283,147,Guanajuato,1974-01-01
555,1970-1974,Guanajuato,11,35--39,Hombres,957,483,Guanajuato,1974-01-01
556,1970-1974,Guanajuato,11,35--39,Mujeres,724,107,Guanajuato,1974-01-01
557,1970-1974,Guanajuato,11,40--44,Hombres,654,369,Guanajuato,1974-01-01
558,1970-1974,Guanajuato,11,40--44,Mujeres,456,93,Guanajuato,1974-01-01
559,1970-1974,Guanajuato,11,45--49,Hombres,450,266,Guanajuato,1974-01-01
560,1970-1974,Guanajuato,11,45--49,Mujeres,304,84,Guanajuato,1974-01-01
561,1970-1974,Guanajuato,11,50--54,Hombres,313,189,Guanajuato,1974-01-01
562,1970-1974,Guanajuato,11,50--54,Mujeres,209,72,Guanajuato,1974-01-01
563,1970-1974,Guanajuato,11,55--59,Hombres,228,140,Guanajuato,1974-01-01
564,1970-1974,Guanajuato,11,55--59,Mujeres,154,58,Guanajuato,1974-01-01
565,1970-1974,Guanajuato,11,60--64,Hombres,175,109,Guanajuato,1974-01-01
566,1970-1974,Guanajuato,11,60--64,Mujeres,122,46,Guanajuato,1974-01-01
567,1970-1974,Guanajuato,11,65--69,Hombres,126,78,Guanajuato,1974-01-01
568,1970-1974,Guanajuato,11,65--69,Mujeres,90,33,Guanajuato,1974-01-01
569,1970-1974,Guanajuato,11,70--74,Hombres,80,50,Guanajuato,1974-01-01
570,1970-1974,Guanajuato,11,70--74,Mujeres,61,21,Guanajuato,1974-01-01
571,1970-1974,Guanajuato,11,75--79,Hombres,44,25,Guanajuato,1974-01-01
572,1970-1974,Guanajuato,11,75--79,Mujeres,33,10,Guanajuato,1974-01-01
573,1970-1974,Guanajuato,11,80--84,Hombres,19,12,Guanajuato,1974-01-01
574,1970-1974,Guanajuato,11,80--84,Mujeres,16,5,Guanajuato,1974-01-01
575,1970-1974,Guanajuato,11,85--89,Hombres,8,4,Guanajuato,1974-01-01
576,1970-1974,Guanajuato,11,85--89,Mujeres,7,2,Guanajuato,1974-01-01
577,1970-1974,Guerrero,12,00--04,Hombres,5085,117,Guerrero,1974-01-01
578,1970-1974,Guerrero,12,00--04,Mujeres,5222,67,Guerrero,1974-01-01
579,1970-1974,Guerrero,12,05--09,Hombres,3378,85,Guerrero,1974-01-01
580,1970-1974,Guerrero,12,05--09,Mujeres,3446,48,Guerrero,1974-01-01
581,1970-1974,Guerrero,12,10--14,Hombres,3346,118,Guerrero,1974-01-01
582,1970-1974,Guerrero,12,10--14,Mujeres,2917,53,Guerrero,1974-01-01
583,1970-1974,Guerrero,12,15--19,Hombres,8818,185,Guerrero,1974-01-01
584,1970-1974,Guerrero,12,15--19,Mujeres,5084,67,Guerrero,1974-01-01
585,1970-1974,Guerrero,12,20--24,Hombres,4268,186,Guerrero,1974-01-01
586,1970-1974,Guerrero,12,20--24,Mujeres,4175,66,Guerrero,1974-01-01
587,1970-1974,Guerrero,12,25--29,Hombres,1604,169,Guerrero,1974-01-01
588,1970-1974,Guerrero,12,25--29,Mujeres,2281,55,Guerrero,1974-01-01
589,1970-1974,Guerrero,12,30--34,Hombres,768,141,Guerrero,1974-01-01
590,1970-1974,Guerrero,12,30--34,Mujeres,1205,39,Guerrero,1974-01-01
591,1970-1974,Guerrero,12,35--39,Hombres,463,111,Guerrero,1974-01-01
592,1970-1974,Guerrero,12,35--39,Mujeres,679,29,Guerrero,1974-01-01
593,1970-1974,Guerrero,12,40--44,Hombres,310,83,Guerrero,1974-01-01
594,1970-1974,Guerrero,12,40--44,Mujeres,410,24,Guerrero,1974-01-01
595,1970-1974,Guerrero,12,45--49,Hombres,206,58,Guerrero,1974-01-01
596,1970-1974,Guerrero,12,45--49,Mujeres,256,20,Guerrero,1974-01-01
597,1970-1974,Guerrero,12,50--54,Hombres,138,39,Guerrero,1974-01-01
598,1970-1974,Guerrero,12,50--54,Mujeres,168,17,Guerrero,1974-01-01
599,1970-1974,Guerrero,12,55--59,Hombres,93,27,Guerrero,1974-01-01
600,1970-1974,Guerrero,12,55--59,Mujeres,117,13,Guerrero,1974-01-01
601,1970-1974,Guerrero,12,60--64,Hombres,68,20,Guerrero,1974-01-01
602,1970-1974,Guerrero,12,60--64,Mujeres,90,10,Guerrero,1974-01-01
603,1970-1974,Guerrero,12,65--69,Hombres,48,14,Guerrero,1974-01-01
604,1970-1974,Guerrero,12,65--69,Mujeres,65,7,Guerrero,1974-01-01
605,1970-1974,Guerrero,12,70--74,Hombres,30,9,Guerrero,1974-01-01
606,1970-1974,Guerrero,12,70--74,Mujeres,45,5,Guerrero,1974-01-01
607,1970-1974,Guerrero,12,75--79,Hombres,16,5,Guerrero,1974-01-01
608,1970-1974,Guerrero,12,75--79,Mujeres,26,2,Guerrero,1974-01-01
609,1970-1974,Guerrero,12,80--84,Hombres,8,2,Guerrero,1974-01-01
610,1970-1974,Guerrero,12,80--84,Mujeres,13,1,Guerrero,1974-01-01
611,1970-1974,Guerrero,12,85--89,Hombres,3,1,Guerrero,1974-01-01
612,1970-1974,Guerrero,12,85--89,Mujeres,5,0,Guerrero,1974-01-01
613,1970-1974,Hidalgo,13,00--04,Hombres,1819,24,Hidalgo,1974-01-01
614,1970-1974,Hidalgo,13,00--04,Mujeres,1051,17,Hidalgo,1974-01-01
615,1970-1974,Hidalgo,13,05--09,Hombres,1272,18,Hidalgo,1974-01-01
616,1970-1974,Hidalgo,13,05--09,Mujeres,734,13,Hidalgo,1974-01-01
617,1970-1974,Hidalgo,13,10--14,Hombres,1280,26,Hidalgo,1974-01-01
618,1970-1974,Hidalgo,13,10--14,Mujeres,616,14,Hidalgo,1974-01-01
619,1970-1974,Hidalgo,13,15--19,Hombres,3473,41,Hidalgo,1974-01-01
620,1970-1974,Hidalgo,13,15--19,Mujeres,1067,18,Hidalgo,1974-01-01
621,1970-1974,Hidalgo,13,20--24,Hombres,1725,43,Hidalgo,1974-01-01
622,1970-1974,Hidalgo,13,20--24,Mujeres,879,18,Hidalgo,1974-01-01
623,1970-1974,Hidalgo,13,25--29,Hombres,651,39,Hidalgo,1974-01-01
624,1970-1974,Hidalgo,13,25--29,Mujeres,481,15,Hidalgo,1974-01-01
625,1970-1974,Hidalgo,13,30--34,Hombres,306,32,Hidalgo,1974-01-01
626,1970-1974,Hidalgo,13,30--34,Mujeres,250,10,Hidalgo,1974-01-01
627,1970-1974,Hidalgo,13,35--39,Hombres,181,25,Hidalgo,1974-01-01
628,1970-1974,Hidalgo,13,35--39,Mujeres,140,8,Hidalgo,1974-01-01
629,1970-1974,Hidalgo,13,40--44,Hombres,122,19,Hidalgo,1974-01-01
630,1970-1974,Hidalgo,13,40--44,Mujeres,87,6,Hidalgo,1974-01-01
631,1970-1974,Hidalgo,13,45--49,Hombres,85,13,Hidalgo,1974-01-01
632,1970-1974,Hidalgo,13,45--49,Mujeres,58,6,Hidalgo,1974-01-01
633,1970-1974,Hidalgo,13,50--54,Hombres,58,10,Hidalgo,1974-01-01
634,1970-1974,Hidalgo,13,50--54,Mujeres,40,5,Hidalgo,1974-01-01
635,1970-1974,Hidalgo,13,55--59,Hombres,41,7,Hidalgo,1974-01-01
636,1970-1974,Hidalgo,13,55--59,Mujeres,29,4,Hidalgo,1974-01-01
637,1970-1974,Hidalgo,13,60--64,Hombres,29,5,Hidalgo,1974-01-01
638,1970-1974,Hidalgo,13,60--64,Mujeres,22,3,Hidalgo,1974-01-01
639,1970-1974,Hidalgo,13,65--69,Hombres,19,3,Hidalgo,1974-01-01
640,1970-1974,Hidalgo,13,65--69,Mujeres,17,2,Hidalgo,1974-01-01
641,1970-1974,Hidalgo,13,70--74,Hombres,12,2,Hidalgo,1974-01-01
642,1970-1974,Hidalgo,13,70--74,Mujeres,11,1,Hidalgo,1974-01-01
643,1970-1974,Hidalgo,13,75--79,Hombres,6,1,Hidalgo,1974-01-01
644,1970-1974,Hidalgo,13,75--79,Mujeres,7,1,Hidalgo,1974-01-01
645,1970-1974,Hidalgo,13,80--84,Hombres,3,0,Hidalgo,1974-01-01
646,1970-1974,Hidalgo,13,80--84,Mujeres,3,0,Hidalgo,1974-01-01
647,1970-1974,Hidalgo,13,85--89,Hombres,1,0,Hidalgo,1974-01-01
648,1970-1974,Hidalgo,13,85--89,Mujeres,1,0,Hidalgo,1974-01-01
649,1970-1974,Jalisco,14,00--04,Hombres,8946,1176,Jalisco,1974-01-01
650,1970-1974,Jalisco,14,00--04,Mujeres,9402,1039,Jalisco,1974-01-01
651,1970-1974,Jalisco,14,05--09,Hombres,6058,875,Jalisco,1974-01-01
652,1970-1974,Jalisco,14,05--09,Mujeres,6362,756,Jalisco,1974-01-01
653,1970-1974,Jalisco,14,10--14,Hombres,6167,1241,Jalisco,1974-01-01
654,1970-1974,Jalisco,14,10--14,Mujeres,5601,881,Jalisco,1974-01-01
655,1970-1974,Jalisco,14,15--19,Hombres,17273,2066,Jalisco,1974-01-01
656,1970-1974,Jalisco,14,15--19,Mujeres,10302,1162,Jalisco,1974-01-01
657,1970-1974,Jalisco,14,20--24,Hombres,8632,2153,Jalisco,1974-01-01
658,1970-1974,Jalisco,14,20--24,Mujeres,8483,1153,Jalisco,1974-01-01
659,1970-1974,Jalisco,14,25--29,Hombres,3080,1857,Jalisco,1974-01-01
660,1970-1974,Jalisco,14,25--29,Mujeres,4389,912,Jalisco,1974-01-01
661,1970-1974,Jalisco,14,30--34,Hombres,1351,1414,Jalisco,1974-01-01
662,1970-1974,Jalisco,14,30--34,Mujeres,2177,615,Jalisco,1974-01-01
663,1970-1974,Jalisco,14,35--39,Hombres,774,1059,Jalisco,1974-01-01
664,1970-1974,Jalisco,14,35--39,Mujeres,1203,437,Jalisco,1974-01-01
665,1970-1974,Jalisco,14,40--44,Hombres,534,817,Jalisco,1974-01-01
666,1970-1974,Jalisco,14,40--44,Mujeres,770,385,Jalisco,1974-01-01
667,1970-1974,Jalisco,14,45--49,Hombres,390,622,Jalisco,1974-01-01
668,1970-1974,Jalisco,14,45--49,Mujeres,537,366,Jalisco,1974-01-01
669,1970-1974,Jalisco,14,50--54,Hombres,285,465,Jalisco,1974-01-01
670,1970-1974,Jalisco,14,50--54,Mujeres,389,329,Jalisco,1974-01-01
671,1970-1974,Jalisco,14,55--59,Hombres,205,337,Jalisco,1974-01-01
672,1970-1974,Jalisco,14,55--59,Mujeres,285,263,Jalisco,1974-01-01
673,1970-1974,Jalisco,14,60--64,Hombres,143,244,Jalisco,1974-01-01
674,1970-1974,Jalisco,14,60--64,Mujeres,213,197,Jalisco,1974-01-01
675,1970-1974,Jalisco,14,65--69,Hombres,101,169,Jalisco,1974-01-01
676,1970-1974,Jalisco,14,65--69,Mujeres,158,142,Jalisco,1974-01-01
677,1970-1974,Jalisco,14,70--74,Hombres,65,108,Jalisco,1974-01-01
678,1970-1974,Jalisco,14,70--74,Mujeres,108,93,Jalisco,1974-01-01
679,1970-1974,Jalisco,14,75--79,Hombres,34,59,Jalisco,1974-01-01
680,1970-1974,Jalisco,14,75--79,Mujeres,61,51,Jalisco,1974-01-01
681,1970-1974,Jalisco,14,80--84,Hombres,17,27,Jalisco,1974-01-01
682,1970-1974,Jalisco,14,80--84,Mujeres,32,24,Jalisco,1974-01-01
683,1970-1974,Jalisco,14,85--89,Hombres,6,12,Jalisco,1974-01-01
684,1970-1974,Jalisco,14,85--89,Mujeres,12,10,Jalisco,1974-01-01
685,1970-1974,México,15,00--04,Hombres,3291,175,Estado de México,1974-01-01
686,1970-1974,México,15,00--04,Mujeres,2905,244,Estado de México,1974-01-01
687,1970-1974,México,15,05--09,Hombres,2423,141,Estado de México,1974-01-01
688,1970-1974,México,15,05--09,Mujeres,2132,193,Estado de México,1974-01-01
689,1970-1974,México,15,10--14,Hombres,2338,190,Estado de México,1974-01-01
690,1970-1974,México,15,10--14,Mujeres,1768,212,Estado de México,1974-01-01
691,1970-1974,México,15,15--19,Hombres,6340,306,Estado de México,1974-01-01
692,1970-1974,México,15,15--19,Mujeres,3120,268,Estado de México,1974-01-01
693,1970-1974,México,15,20--24,Hombres,3292,331,Estado de México,1974-01-01
694,1970-1974,México,15,20--24,Mujeres,2639,274,Estado de México,1974-01-01
695,1970-1974,México,15,25--29,Hombres,1283,312,Estado de México,1974-01-01
696,1970-1974,México,15,25--29,Mujeres,1465,232,Estado de México,1974-01-01
697,1970-1974,México,15,30--34,Hombres,603,255,Estado de México,1974-01-01
698,1970-1974,México,15,30--34,Mujeres,759,164,Estado de México,1974-01-01
699,1970-1974,México,15,35--39,Hombres,348,192,Estado de México,1974-01-01
700,1970-1974,México,15,35--39,Mujeres,409,113,Estado de México,1974-01-01
701,1970-1974,México,15,40--44,Hombres,225,138,Estado de México,1974-01-01
702,1970-1974,México,15,40--44,Mujeres,240,91,Estado de México,1974-01-01
703,1970-1974,México,15,45--49,Hombres,145,94,Estado de México,1974-01-01
704,1970-1974,México,15,45--49,Mujeres,148,77,Estado de México,1974-01-01
705,1970-1974,México,15,50--54,Hombres,92,61,Estado de México,1974-01-01
706,1970-1974,México,15,50--54,Mujeres,96,62,Estado de México,1974-01-01
707,1970-1974,México,15,55--59,Hombres,59,40,Estado de México,1974-01-01
708,1970-1974,México,15,55--59,Mujeres,67,47,Estado de México,1974-01-01
709,1970-1974,México,15,60--64,Hombres,41,28,Estado de México,1974-01-01
710,1970-1974,México,15,60--64,Mujeres,51,36,Estado de México,1974-01-01
711,1970-1974,México,15,65--69,Hombres,29,19,Estado de México,1974-01-01
712,1970-1974,México,15,65--69,Mujeres,37,26,Estado de México,1974-01-01
713,1970-1974,México,15,70--74,Hombres,17,12,Estado de México,1974-01-01
714,1970-1974,México,15,70--74,Mujeres,24,16,Estado de México,1974-01-01
715,1970-1974,México,15,75--79,Hombres,9,6,Estado de México,1974-01-01
716,1970-1974,México,15,75--79,Mujeres,13,8,Estado de México,1974-01-01
717,1970-1974,México,15,80--84,Hombres,4,2,Estado de México,1974-01-01
718,1970-1974,México,15,80--84,Mujeres,7,4,Estado de México,1974-01-01
719,1970-1974,México,15,85--89,Hombres,1,1,Estado de México,1974-01-01
720,1970-1974,México,15,85--89,Mujeres,3,2,Estado de México,1974-01-01
721,1970-1974,Michoacán,16,00--04,Hombres,15640,751,Michoacán,1974-01-01
722,1970-1974,Michoacán,16,00--04,Mujeres,12287,487,Michoacán,1974-01-01
723,1970-1974,Michoacán,16,05--09,Hombres,10967,580,Michoacán,1974-01-01
724,1970-1974,Michoacán,16,05--09,Mujeres,8498,362,Michoacán,1974-01-01
725,1970-1974,Michoacán,16,10--14,Hombres,11078,815,Michoacán,1974-01-01
726,1970-1974,Michoacán,16,10--14,Mujeres,7355,416,Michoacán,1974-01-01
727,1970-1974,Michoacán,16,15--19,Hombres,29606,1292,Michoacán,1974-01-01
728,1970-1974,Michoacán,16,15--19,Mujeres,12903,524,Michoacán,1974-01-01
729,1970-1974,Michoacán,16,20--24,Hombres,13877,1264,Michoacán,1974-01-01
730,1970-1974,Michoacán,16,20--24,Mujeres,10148,496,Michoacán,1974-01-01
731,1970-1974,Michoacán,16,25--29,Hombres,4851,1068,Michoacán,1974-01-01
732,1970-1974,Michoacán,16,25--29,Mujeres,5212,390,Michoacán,1974-01-01
733,1970-1974,Michoacán,16,30--34,Hombres,2222,851,Michoacán,1974-01-01
734,1970-1974,Michoacán,16,30--34,Mujeres,2692,272,Michoacán,1974-01-01
735,1970-1974,Michoacán,16,35--39,Hombres,1350,677,Michoacán,1974-01-01
736,1970-1974,Michoacán,16,35--39,Mujeres,1549,203,Michoacán,1974-01-01
737,1970-1974,Michoacán,16,40--44,Hombres,942,526,Michoacán,1974-01-01
738,1970-1974,Michoacán,16,40--44,Mujeres,984,176,Michoacán,1974-01-01
739,1970-1974,Michoacán,16,45--49,Hombres,663,388,Michoacán,1974-01-01
740,1970-1974,Michoacán,16,45--49,Mujeres,655,160,Michoacán,1974-01-01
741,1970-1974,Michoacán,16,50--54,Hombres,465,278,Michoacán,1974-01-01
742,1970-1974,Michoacán,16,50--54,Mujeres,451,137,Michoacán,1974-01-01
743,1970-1974,Michoacán,16,55--59,Hombres,336,203,Michoacán,1974-01-01
744,1970-1974,Michoacán,16,55--59,Mujeres,327,109,Michoacán,1974-01-01
745,1970-1974,Michoacán,16,60--64,Hombres,251,154,Michoacán,1974-01-01
746,1970-1974,Michoacán,16,60--64,Mujeres,251,85,Michoacán,1974-01-01
747,1970-1974,Michoacán,16,65--69,Hombres,179,110,Michoacán,1974-01-01
748,1970-1974,Michoacán,16,65--69,Mujeres,186,61,Michoacán,1974-01-01
749,1970-1974,Michoacán,16,70--74,Hombres,115,71,Michoacán,1974-01-01
750,1970-1974,Michoacán,16,70--74,Mujeres,125,38,Michoacán,1974-01-01
751,1970-1974,Michoacán,16,75--79,Hombres,61,38,Michoacán,1974-01-01
752,1970-1974,Michoacán,16,75--79,Mujeres,69,21,Michoacán,1974-01-01
753,1970-1974,Michoacán,16,80--84,Hombres,29,16,Michoacán,1974-01-01
754,1970-1974,Michoacán,16,80--84,Mujeres,33,11,Michoacán,1974-01-01
755,1970-1974,Michoacán,16,85--89,Hombres,13,7,Michoacán,1974-01-01
756,1970-1974,Michoacán,16,85--89,Mujeres,14,4,Michoacán,1974-01-01
757,1970-1974,Morelos,17,00--04,Hombres,2529,28,Morelos,1974-01-01
758,1970-1974,Morelos,17,00--04,Mujeres,2769,35,Morelos,1974-01-01
759,1970-1974,Morelos,17,05--09,Hombres,1844,23,Morelos,1974-01-01
760,1970-1974,Morelos,17,05--09,Mujeres,2024,28,Morelos,1974-01-01
761,1970-1974,Morelos,17,10--14,Hombres,1883,32,Morelos,1974-01-01
762,1970-1974,Morelos,17,10--14,Mujeres,1771,32,Morelos,1974-01-01
763,1970-1974,Morelos,17,15--19,Hombres,5211,53,Morelos,1974-01-01
764,1970-1974,Morelos,17,15--19,Mujeres,3171,41,Morelos,1974-01-01
765,1970-1974,Morelos,17,20--24,Hombres,2615,55,Morelos,1974-01-01
766,1970-1974,Morelos,17,20--24,Mujeres,2598,40,Morelos,1974-01-01
767,1970-1974,Morelos,17,25--29,Hombres,975,50,Morelos,1974-01-01
768,1970-1974,Morelos,17,25--29,Mujeres,1403,34,Morelos,1974-01-01
769,1970-1974,Morelos,17,30--34,Hombres,460,41,Morelos,1974-01-01
770,1970-1974,Morelos,17,30--34,Mujeres,746,24,Morelos,1974-01-01
771,1970-1974,Morelos,17,35--39,Hombres,278,32,Morelos,1974-01-01
772,1970-1974,Morelos,17,35--39,Mujeres,431,18,Morelos,1974-01-01
773,1970-1974,Morelos,17,40--44,Hombres,189,25,Morelos,1974-01-01
774,1970-1974,Morelos,17,40--44,Mujeres,264,15,Morelos,1974-01-01
775,1970-1974,Morelos,17,45--49,Hombres,125,17,Morelos,1974-01-01
776,1970-1974,Morelos,17,45--49,Mujeres,165,13,Morelos,1974-01-01
777,1970-1974,Morelos,17,50--54,Hombres,81,11,Morelos,1974-01-01
778,1970-1974,Morelos,17,50--54,Mujeres,107,10,Morelos,1974-01-01
779,1970-1974,Morelos,17,55--59,Hombres,54,8,Morelos,1974-01-01
780,1970-1974,Morelos,17,55--59,Mujeres,77,8,Morelos,1974-01-01
781,1970-1974,Morelos,17,60--64,Hombres,43,6,Morelos,1974-01-01
782,1970-1974,Morelos,17,60--64,Mujeres,62,6,Morelos,1974-01-01
783,1970-1974,Morelos,17,65--69,Hombres,32,5,Morelos,1974-01-01
784,1970-1974,Morelos,17,65--69,Mujeres,49,5,Morelos,1974-01-01
785,1970-1974,Morelos,17,70--74,Hombres,20,3,Morelos,1974-01-01
786,1970-1974,Morelos,17,70--74,Mujeres,34,3,Morelos,1974-01-01
787,1970-1974,Morelos,17,75--79,Hombres,12,2,Morelos,1974-01-01
788,1970-1974,Morelos,17,75--79,Mujeres,20,2,Morelos,1974-01-01
789,1970-1974,Morelos,17,80--84,Hombres,6,1,Morelos,1974-01-01
790,1970-1974,Morelos,17,80--84,Mujeres,10,1,Morelos,1974-01-01
791,1970-1974,Morelos,17,85--89,Hombres,2,0,Morelos,1974-01-01
792,1970-1974,Morelos,17,85--89,Mujeres,5,1,Morelos,1974-01-01
793,1970-1974,Nayarit,18,00--04,Hombres,2230,66,Nayarit,1974-01-01
794,1970-1974,Nayarit,18,00--04,Mujeres,2253,56,Nayarit,1974-01-01
795,1970-1974,Nayarit,18,05--09,Hombres,1675,54,Nayarit,1974-01-01
796,1970-1974,Nayarit,18,05--09,Mujeres,1689,45,Nayarit,1974-01-01
797,1970-1974,Nayarit,18,10--14,Hombres,1707,78,Nayarit,1974-01-01
798,1970-1974,Nayarit,18,10--14,Mujeres,1454,51,Nayarit,1974-01-01
799,1970-1974,Nayarit,18,15--19,Hombres,4663,125,Nayarit,1974-01-01
800,1970-1974,Nayarit,18,15--19,Mujeres,2511,64,Nayarit,1974-01-01
801,1970-1974,Nayarit,18,20--24,Hombres,2241,126,Nayarit,1974-01-01
802,1970-1974,Nayarit,18,20--24,Mujeres,1955,59,Nayarit,1974-01-01
803,1970-1974,Nayarit,18,25--29,Hombres,796,108,Nayarit,1974-01-01
804,1970-1974,Nayarit,18,25--29,Mujeres,1013,47,Nayarit,1974-01-01
805,1970-1974,Nayarit,18,30--34,Hombres,364,86,Nayarit,1974-01-01
806,1970-1974,Nayarit,18,30--34,Mujeres,524,33,Nayarit,1974-01-01
807,1970-1974,Nayarit,18,35--39,Hombres,220,67,Nayarit,1974-01-01
808,1970-1974,Nayarit,18,35--39,Mujeres,301,25,Nayarit,1974-01-01
809,1970-1974,Nayarit,18,40--44,Hombres,155,53,Nayarit,1974-01-01
810,1970-1974,Nayarit,18,40--44,Mujeres,192,21,Nayarit,1974-01-01
811,1970-1974,Nayarit,18,45--49,Hombres,112,40,Nayarit,1974-01-01
812,1970-1974,Nayarit,18,45--49,Mujeres,132,20,Nayarit,1974-01-01
