# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 128-129
# №65 1896-97 II вариант
# Таблица построена для православного населения 50 губерний б. Европейской России по данным об умерших за 1896/97 г. и данным о родившихся за 1775—1897 гг.
# Техническое замечание: строки возрастов 49–50 отсутствуют на скане между PDF-страницами 159 и 160; соответствующие значения восстановлены по смежным lₓ/Tₓ/Lₓ и табличным тождествам."

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

55	30418	813	0.02673	0.97327	30014	476878	15.68	15.09
56	29605	838	0.02831	0.97169	29188	446864	15.09	14.45
57	28767	867	0.03014	0.96986	28337	417676	14.52	13.82
58	27900	899	0.03222	0.96778	27453	389339	13.95	13.2
59	27001	934	0.03459	0.96541	26537	361886	13.4	12.6
60	26067	975	0.0374	0.9626	25583	335349	12.86	12.01
61	25092	1013	0.04037	0.95963	24589	309766	12.35	11.44
62	24079	1047	0.04348	0.95652	23559	285177	11.84	10.89
63	23032	1074	0.04663	0.95337	22497	261618	11.36	10.36
64	21958	1090	0.04964	0.95036	21414	239121	10.89	9.83
65	20868	1100	0.05271	0.94729	20319	217707	10.43	9.33
66	19768	1106	0.05595	0.94405	19215	197388	9.99	8.83
67	18662	1110	0.05948	0.94052	18107	178173	9.55	8.35
68	17552	1117	0.06364	0.93636	16995	160066	9.12	7.88
69	16435	1124	0.06839	0.93161	15874	143071	8.71	7.43
70	15311	1130	0.0738	0.9262	14746	127197	8.31	6.99
71	14181	1134	0.07997	0.92003	13614	112451	7.93	6.6
72	13047	1133	0.08684	0.91316	12479	98837	7.58	6.22
73	11914	1120	0.09401	0.90599	11352	86358	7.25	5.87
74	10794	1093	0.10126	0.89874	10245	75006	6.95	5.56
75	9701	1053	0.10855	0.89145	9170	64761	6.68	5.27
76	8648	1001	0.11575	0.88425	8143	55591	6.43	4.99
77	7647	936	0.1224	0.8776	7173	47448	6.2	4.75
78	6711	867	0.12919	0.87081	6272	40275	6	4.53
79	5844	798	0.13655	0.86345	5439	34003	5.82	4.3
80	5046	728	0.14427	0.85573	4676	28564	5.66	4
81	4318	655	0.15169	0.84831	3984	23888	5.53	3.94
82	3663	584	0.15943	0.84057	3365	19904	5.43	3.82
83	3079	510	0.16564	0.83436	2818	16539	5.37	3.75
84	2569	437	0.17011	0.82989	2344	13721	5.34	3.74
85	2132	365	0.1712	0.8288	1944	11377	5.34	3.77
86	1767	301	0.17035	0.82965	1611	9433	5.34	3.84
87	1466	246	0.1678	0.8322	1339	7822	5.34	3.95
88	1220	200	0.16393	0.83607	1116	6483	5.31	4.09
89	1020	162	0.15882	0.84118	936	5367	5.26	4.23
90	858	132	0.15385	0.84615	790	4431	5.16	4.3
91	726	108	0.14876	0.85124	670	3641	5.02	4.25
92	618	90	0.14563	0.85437	572	2971	4.81	4.08
93	528	78	0.14773	0.85227	488	2399	4.54	3.81
94	450	71	0.15778	0.84222	413	1911	4.25	3.47
95	379	65	0.1715	0.8285	346	1498	3.95	3.1
96	314	62	0.19745	0.80255	283	1152	3.67	2.76
97	252	57	0.22619	0.77381	224	869	3.45	2.46
98	195	50	0.25641	0.74359	169	645	3.31	2.17
99	145	41	0.28276	0.71724	123	476	3.28	1.89
100	104	36	0.34615	0.65385	85	353	3.39	1.8
