# Возраст в годах, Числа доживающих до возраста х лет , Числа умирающих при переходе от возраста x к возрасту х+1 лет , Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lх, dх, qх, pх, Lх, Tх, eх

		41	63538	408	0.00642	0.99358	63334	2132960	33.57
		42	63130	410	0.00650	0.99350	62925	2069626	32.78
		43	62720	413	0.00659	0.99341	62514	2006701	31.99
		44	62307	417	0.00669	0.99331	62100	1944187	31.20
									
		45	61890	425	0.00686	0.99314	61679	1882087	30.41
		46	61465	437	0.00711	0.99289	61248	1820408	29.62
		47	61028	450	0.00738	0.99262	60804	1759160	28.83
		48	60578	466	0.00769	0.99231	60346	1698356	28.04
		49	60112	482	0.00802	0.99198	59872	1638010	27.25
									
		50	59630	497	0.00833	0.99167	59383	1578138	26.47
		51	59133	511	0.00864	0.99136	58879	1518755	25.68
		52	58622	526	0.00897	0.99103	58360	1459876	24.90
		53	58096	542	0.00933	0.99067	57826	1401516	24.12
		54	57554	560	0.00973	0.99027	57276	1343690	23.35
									
		55	56994	584	0.01025	0.98975	56704	1286414	22.57
		56	56410	614	0.01089	0.98911	56106	1229710	21.80
		57	55796	647	0.01159	0.98841	55476	1173604	21.03
		58	55149	682	0.01237	0.98763	54811	1118128	20.27
		59	54467	722	0.01326	0.98674	54110	1063317	19.52
									
		60	53745	770	0.01433	0.98567	53364	1009207	18.78
		61	52975	829	0.01564	0.98436	52566	955843	18.04
		62	52146	895	0.01716	0.98284	51705	903277	17.32
		63	51251	968	0.01888	0.98112	50773	851572	16.62
		64	50283	1046	0.02081	0.97919	49767	800799	15.93
									
		65	49237	1129	0.02292	0.97708	48680	751032	15.25
		66	48108	1212	0.02520	0.97480	47509	702352	14.60
		67	46896	1299	0.02770	0.97230	46254	654843	13.96
		68	45597	1390	0.03049	0.96951	44910	608589	13.35
		69	44207	1484	0.03358	0.96642	43473	563679	12.75
									
		70	42723	1578	0.03694	0.96306	41942	520206	12.18
		71	41145	1671	0.04061	0.95939	40318	478264	11.62
		72	39474	1763	0.04467	0.95533	38601	437946	11.09
		73	37711	1853	0.04915	0.95085	36792	399345	10.59
		74	35858	1937	0.05403	0.94597	34896	362553	10.11
									
		75	33921	1996	0.05884	0.94116	32927	327657	9.66
		76	31925	2022	0.06335	0.93665	30915	294730	9.23
		77	29903	2030	0.06787	0.93213	28888	263815	8.82
		78	27873	2021	0.07250	0.92750	26862	234927	8.43
		79	25852	1998	0.07730	0.92270	24851	208065	8.05
									
		80	23854	1969	0.08254	0.91746	22867	183214	7.68
		81	21885	1932	0.08826	0.91174	20915	160347	7.33
		82	19953	1880	0.09424	0.90576	19008	139432	6.99
		83	18073	1816	0.10049	0.89951	17159	120424	6.66
		84	16257	1740	0.10704	0.89296	15380	103265	6.35
									
		85	14517	1653	0.11387	0.88613	13683	87885	6.05
		86	12864	1557	0.12102	0.87898	12078	74202	5.77
		87	11307	1453	0.12848	0.87152	10572	62124	5.49
		88	9854	1343	0.13627	0.86373	9174	51552	5.23
		89	8511	1229	0.14441	0.85559	7887	42378	4.98
									
		90	7282	1113	0.15288	0.84712	6716	34491	4.74
		91	6169	998	0.16172	0.83828	5660	27775	4.50
		92	5171	884	0.17093	0.82907	4720	22115	4.28
		93	4287	774	0.18052	0.81948	3891	17395	4.06
		94	3513	669	0.19050	0.80950	3171	13504	3.84
									
		95	2844	571	0.20088	0.79912	2551	10333	3.63
		96	2273	481	0.21167	0.78833	2026	7782	3.42
		97	1792	399	0.22287	0.77713	1587	5756	3.21
		98	1393	327	0.23450	0.76550	1224	4169	2.99
		99	1066	263	0.24655	0.75345	930	2945	2.76
		100	803	208	0.25904	0.74096	695	2015	2.51

